Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241128,24137,0,4,7,0,0,5,15,0,95,31,23,35,17,29,5,1,9,7,1,3,6,12,12
20241201,24138,4,5,3,0,0,11,8,1,96,30,26,34,20,32,5,4,10,6,1,2,4,2,6
20241201,100_1,1,4,5,1,0,8,10,0,96,37,20,32,14,32,1,3,5,4,7,3,5,8,11
20241201,100_2,1,5,4,0,0,8,9,0,112,40,20,37,14,38,1,4,4,3,5,2,5,5,10
20241201,100_3,2,6,2,0,0,11,6,0,130,44,17,43,9,41,3,2,3,4,4,1,3,2,5
20241201,100_4,1,6,4,0,0,8,9,1,108,40,19,37,13,35,1,3,4,5,4,2,4,3,6
20241201,100_5,2,5,3,0,0,10,7,1,108,39,18,35,9,35,2,2,3,3,6,1,4,3,6
20241201,200_1,2,6,3,0,0,7,12,0,100,37,21,32,13,28,1,2,5,5,6,3,4,7,7
20241201,200_2,2,7,2,0,0,7,12,0,116,41,21,38,14,35,1,2,6,4,5,2,4,5,6
20241201,200_3,3,6,4,0,0,8,12,0,121,43,19,39,13,37,1,1,7,3,4,2,4,5,6
20241201,200_4,1,8,4,0,0,5,14,0,116,40,20,38,14,35,1,3,5,5,4,2,5,4,4
20241201,200_5,3,7,3,0,0,8,10,0,131,45,18,43,11,41,2,1,6,3,4,2,3,3,9
20241201,300_1,0,5,3,0,0,6,12,0,86,31,22,30,16,24,2,2,4,9,3,2,4,8,8
20241201,300_2,1,6,3,0,0,6,13,0,93,34,21,32,17,28,1,4,4,8,2,2,5,9,11
20241201,300_3,1,7,4,0,0,8,10,0,104,34,22,35,14,36,4,4,6,3,3,2,4,3,11
20241201,300_4,1,7,4,0,0,6,12,0,106,33,19,37,12,37,5,4,4,3,2,2,3,3,11
20241201,300_5,1,6,4,1,0,7,11,0,114,35,18,40,8,41,6,3,4,1,2,1,2,3,9
