Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
22.4,31.6,10.2,34.4,37.5,99.2,34.9,25.7,31.1,17.9,96.2,62.7,95.4,14.2,61.7,12.1,83.5,37.8,11.7,59.8,6.1,50.3,17.3,111.3,4.0,40.0,6.0,56.7,16.5,139.8,24.2,11.0,40.6,13.8,92.7,38.7,63.5,27.9,34.1,20.4,75.6,51.3,20.0,39.0,14.6,40.9,39.2,96.6,13.5,21.0,29.8,33.6,69.5,88.0,40.6,19.3,43.6,8.2,118.2,34.5,2.1,95.5,0.4,57.0,3.0,114.2,29.7,49.6,17.8,34.2,35.3,81.9,34.5,0,60.6,0,132.6,0,74.2,8.6,25.4,3.6,99.6,15.7,12.9,143.5,9.1,99.1,9.6,108.4,95.4,10.0,59.8,1.7,97.8,7.5,25.2,0,58.1,0,138.4,0,2.4,77.6,2.1,27.4,6.8,96.5
1.4|59.6|115.6,-26.5|37.2|100.1,-1.7|33.2|70.7,-11.0|29.4|70.5,5.9|63.5|125.7,-16.5|42.0|104.4,-20.5|37.2|94.9,14.4|77.6|135.8,-2.1|26.5|60.0,10.8|48.2|84.0,-0.9|52.5|108.3,19.5|73.7|129.8,-23.5|26.8|78.5,4.7|51.0|99.3,-17.5|14.5|48.5,-6.4|24.3|56.0,-3.3|45.1|96.3,6.7|59.4|110.7,-11.7|46.7|103.8,-49.5|29.9|97.4,-2.5|34.4|71.4,-15.8|31.7|84.0,7.3|64.3|122.2,18.8|76.6|135.0,-37.5|24.7|88.1,-18.6|51.5|129.6,-22.4|26.7|71.9,-11.8|46.3|102.1,-18.9|42.0|97.7,28.2|104.6|182.4,18.8|75.3|128.9,-29.6|22.1|71.4,8.7|39.1|70.7,-9.1|20.9|51.8,12.9|61.4|111.5,-33.3|28.3|86.6,-34.1|33.3|97.9,-20.9|50.4|113.1,-24.2|16.2|55.2,-11.4|36.2|78.2,1.7|51.9|107.5,26.6|92.2|156.9,0.6|49.2|107.4,-4.5|41.1|88.5,-2.0|27.5|58.1,2.5|29.8|55.8,-3.9|52.7|104.6,-8.8|53.6|111.4,-0.6|52.1|108.3,-34.9|18.0|67.5,-0.4|34.5|67.6,-23.8|10.7|43.7,10.0|74.7|138.7,-24.4|47.4|110.5,-9.2|42.9|95.3,3.0|57.5|111.0,-10.7|20.5|54.2,3.0|33.6|67.8,-6.1|48.4|98.9,19.7|76.5|131.5,-31.8|24.0|76.7,-31.8|38.9|105.5,1.0|35.2|70.1,-7.8|33.8|76.6,16.2|75.7|142.2,26.5|99.0|172.0,-23.5|39.4|104.3,-14.1|45.5|104.2,-10.1|27.9|63.3,-7.0|28.5|63.6,-8.4|45.3|92.4,22.5|76.7|131.1,-20.0|36.1|88.2,-3.3|42.4|90.3,-8.6|19.0|48.9,-0.2|28.8|53.5,-8.6|32.1|72.9,12.2|60.6|108.4,10.4|64.6|117.7,0.5|61.6|125.3,6.8|38.5|68.2,-8.4|29.1|67.0,-21.8|36.1|92.8,-7.3|58.4|122.0,22.1|75.3|126.6,-5.1|49.9|103.9,20.4|51.0|83.4,8.6|34.5|64.7,20.1|61.6|103.2,1.2|46.9|89.5,-5.4|46.8|100.2,-17.0|39.8|92.6,-2.3|27.8|59.5,-18.0|17.7|55.0,-2.1|48.5|98.5,1.7|57.0|115.9,-20.5|25.4|69.8,2.3|35.0|69.1,-7.4|20.5|46.8,3.4|31.5|59.5,-6.8|41.8|83.3,14.4|71.8|127.0,-46.3|24.3|89.4,23.7|82.9|141.1,-29.6|10.1|49.8,27.8|70.2|111.0,-39.0|13.4|60.7,41.0|100.0|166.9
