key,gap,pro1,pro2,pro3,range1,range2
16_1___1__,0,-1.4,1.2,3.8,3,4
1_1___1__,0,-0.4,2.1,4.5,4,5
1_7___1__,1,-2.2,0.2,2.7,2,4
2_1___1__,0,-0.5,1.5,3.6,3,4
12_1___1__,0,-1.2,1.1,3.3,4,4
15_1___1__,0,-0.8,1.9,4.7,4,5
2_2___1__,0,-0.7,1.1,3.0,4,5
3_1___1__,0,-1.2,1.3,3.7,4,6
3_2___1__,0,-1.8,0.3,2.3,4,6
5_1___1__,0,-0.9,1.8,4.3,4,5
5_2___1__,0,-1.8,0.5,2.5,4,4
7_1___1__,0,-0.9,1.7,4.1,2,4
8_1___1__,0,-0.7,1.7,3.9,4,4
8_8___1__,0,-1.5,0.2,2.2,2,4
11_1___1__,0,-1.2,1.2,3.7,4,7
12_2___1__,1,-0.7,1.4,3.3,4,4
14_1___1__,0,-1.6,0.7,3.0,4,5
14_2___1__,0,-0.6,1.6,3.9,4,4
15_2___1__,0,-0.2,1.9,4.0,4,5
18_1___1__,0,-0.9,1.8,4.4,3,4
1_6___1__,1,-0.2,2.8,6.0,2,4
3_8___1__,1,-1.3,1.0,3.5,3,4
4_3___1__,0,-1.2,1.5,4.1,4,4
4_9___1__,1,-0.1,2.0,4.3,2,4
6_8___1__,1,-0.1,2.5,5.0,4,4
8_3___1__,0,-0.8,2.0,5.0,4,4
12_6___1__,1,-0.4,1.7,3.6,1,4
12_8___1__,1,-1.5,0.5,2.6,2,4
13_3___1__,0,-1.6,1.1,3.6,4,4
13_10___1__,1,-0.2,2.3,4.9,2,4
14_7___1__,1,-1.4,1.0,3.5,3,4
15_3___1__,0,-1.6,1.5,4.6,4,4
15_8___1__,1,-1.2,1.5,4.0,2,4
16_8___1__,1,-1.2,1.1,3.2,2,4
17_3___1__,0,-1.1,1.6,4.3,4,5
17_8___1__,1,-0.8,1.2,3.1,3,4
20_10___1__,1,-0.7,1.6,3.8,2,4
1_10___1__,1,-0.4,1.8,4.0,2,4
2_3___1__,0,0.1,2.9,5.6,4,6
2_7___1__,1,-0.9,1.2,3.1,2,4
11_7___2__,0,-1.2,1.1,3.3,5,9
4_7___2__,0,-0.5,1.6,3.9,6,9
4_8___2__,0,-0.4,1.6,3.8,5,9
6_7___2__,0,-1.2,0.9,3.0,6,9
8_8___2__,0,-1.1,0.8,2.6,7,9
10_6___2__,0,-1.1,1.4,3.8,4,9
10_7___2__,0,-1.8,0.5,3.0,4,9
11_8___2__,0,0.0,2.4,5.0,9,11
12_7___2__,0,-1.2,1.0,3.1,4,9
20_9___2__,0,-2.4,-0.1,2.4,5,9
2_2___2__,1,-1.2,1.8,4.9,9,11
2_7___2__,0,0.1,1.8,3.7,4,9
3_7___2__,0,-1.0,1.6,4.1,5,9
3_8___2__,0,-0.5,1.5,3.6,8,9
4_9___2__,0,-1.4,0.7,2.7,5,9
5_7___2__,0,-0.8,1.2,3.4,6,9
5_10___2__,0,-1.2,1.4,3.8,6,9
6_8___2__,0,-1.5,1.0,3.6,8,9
6_9___2__,0,-1.3,1.0,3.2,5,9
7_9___2__,0,-0.9,1.6,4.0,3,9
9_3___2__,1,-0.6,2.2,4.8,7,9
12_3___2__,1,-0.5,3.0,6.3,8,9
14_3___2__,1,-0.9,2.9,6.7,9,9
1_3___2__,1,-2.3,1.0,4.5,9,9
9_6___2__,0,0.1,2.4,4.5,6,9
13_1___2__,0,-1.5,1.9,5.1,8,9
13_3___2__,0,-1.5,1.7,4.8,7,9
18_1___2__,1,-1.0,2.2,5.4,9,12
6_3___2__,0,-1.9,1.5,4.9,9,9
7_3___2__,1,-1.8,1.4,4.7,8,9
14_2___2__,1,-1.7,1.8,5.7,9,10
17_2___2__,1,-1.5,1.4,4.3,6,9
18_6___2__,1,-0.9,2.3,5.4,6,9
19_3___2__,1,-1.1,1.9,5.0,7,9
1_6___2__,0,-1.9,1.7,5.2,5,9
3_3___2__,1,-1.8,1.1,4.2,7,9
4_3___2__,0,-1.3,1.9,5.0,7,9
5_1___2__,0,-1.4,1.7,5.0,9,9
5_3___2__,1,-0.6,2.2,5.2,6,9
6_2___2__,1,-1.5,1.8,5.3,9,11
20_7___3__,0,-1.9,-0.2,1.7,10,13
13_8___3__,0,-0.9,0.7,2.2,9,10
1_7___3__,0,-0.6,2.1,5.1,8,10
1_10___3__,0,-1.1,0.7,2.5,9,10
9_10___3__,0,-0.5,1.2,3.0,10,11
12_7___3__,0,-1.8,0.2,2.2,10,11
16_7___3__,0,-0.8,1.3,3.3,8,10
2_7___3__,0,-1.5,1.1,3.6,9,10
3_7___3__,1,-0.6,1.4,3.5,10,10
9_8___3__,0,0.1,2.1,4.1,10,12
9_9___3__,0,-0.4,1.6,3.8,10,11
10_7___3__,1,-1.2,0.9,2.8,9,10
10_8___3__,1,-0.9,1.1,3.0,8,10
12_8___3__,0,-1.1,0.9,2.7,10,11
12_10___3__,0,-1.2,0.9,2.9,10,10
13_2___3__,1,-1.2,0.8,2.9,10,15
14_2___3__,1,-1.8,0.6,3.0,10,16
15_6___3__,1,-1.6,0.6,2.7,10,13
16_10___3__,0,-1.0,0.7,2.5,10,10
20_8___3__,0,-1.2,0.9,3.2,10,13
5_1___3__,1,-0.3,2.0,4.5,10,16
8_3___3__,8,0.3,2.6,4.8,10,14
8_1___3__,7,-1.4,1.2,3.7,10,18
13_1___3__,1,-1.3,1.2,3.5,10,14
15_3___3__,8,-1.2,1.2,3.6,10,16
1_6___3__,1,-0.3,2.8,6.0,7,10
2_1___3__,1,0.6,3.0,5.5,10,19
2_3___3__,8,0.1,2.4,5.0,10,14
4_1___3__,1,0.3,2.9,5.3,10,19
4_3___3__,8,-0.8,1.7,4.4,10,13
6_1___3__,3,0.7,2.8,5.1,10,23
6_3___3__,4,-1.4,1.0,3.5,10,16
8_2___3__,2,-0.4,2.3,5.0,10,16
9_3___3__,1,-1.4,1.2,3.8,10,11
12_1___3__,1,-0.8,1.6,4.0,10,18
17_3___3__,8,-0.4,2.4,5.3,10,14
20_1___3__,1,-0.2,2.6,5.1,10,20
1_1___3__,1,-0.3,2.0,4.5,10,22
1_3___3__,8,-0.9,1.9,4.8,10,16
4_9___3__,0,0.1,2.2,4.4,9,10
1_10___4__,0,-1.9,0.8,3.7,18,19
6_1___4__,0,-1.8,0.7,3.5,19,26
12_10___4__,0,-0.9,1.4,3.8,18,19
15_7___4__,0,-0.7,1.7,4.0,17,19
1_2___4__,1,-1.1,1.3,3.7,19,20
7_1___4__,0,-1.6,1.0,3.4,19,23
9_9___4__,0,-0.1,2.2,4.8,18,19
18_7___4__,0,0.6,3.0,5.5,17,19
18_10___4__,0,-1.5,1.5,4.4,17,19
19_7___4__,0,-0.7,1.3,3.5,17,19
19_8___4__,0,-1.1,1.2,3.3,18,19
1_8___4__,0,0.1,2.4,4.9,16,19
2_7___4__,0,-1.3,1.0,3.2,18,19
3_8___4__,0,-0.5,1.3,3.0,18,19
3_10___4__,0,-0.6,1.5,3.6,16,19
9_2___4__,2,-0.7,1.6,3.8,19,19
9_10___4__,0,-1.5,1.6,4.7,19,20
11_1___4__,0,-1.0,1.7,4.4,19,24
15_6___4__,0,-0.2,1.8,3.9,18,19
17_1___4__,0,-1.1,1.0,3.3,19,22
13_9___4__,4,-0.3,1.9,4.1,16,19
7_3___4__,4,-0.2,2.8,5.6,16,19
13_3___4__,4,-1.1,1.6,4.2,16,19
1_6___4__,2,0.2,3.7,7.1,18,19
2_9___4__,0,-0.1,1.9,3.9,17,19
4_1___4__,4,0.1,2.4,4.7,19,23
6_6___4__,2,-0.2,2.5,5.0,19,19
6_9___4__,0,0.0,2.2,4.4,18,19
9_3___4__,2,-0.1,2.7,5.2,15,19
10_3___4__,4,-0.8,2.2,4.9,18,19
12_3___4__,4,-0.7,2.5,5.6,18,19
18_3___4__,4,-0.6,2.3,5.1,19,19
2_3___4__,2,-0.6,1.6,3.7,18,19
2_10___4__,0,-0.8,1.2,3.2,17,19
4_3___4__,0,-0.9,2.0,5.0,18,19
5_3___4__,2,-0.4,2.3,5.0,16,19
6_7___4__,0,0.5,2.7,5.0,19,19
8_2___4__,1,-0.5,2.0,4.7,19,20
8_3___4__,0,-0.7,1.6,3.8,17,19
8_8___4__,2,-0.3,1.9,4.0,19,23
3_8___5__,1,-0.5,1.6,3.7,23,26
