9_10: 1, [8, 10, 16, 21, 27, 29] [3, 1, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 2, 0]
8_10: 0, [6, 10, 13, 21, 26, 29] [3, 1, 1, 2, 1, 0, 0, 0, 2, 0, 1, 0, 2, 2, 1, 0, 2, 0, 2, 1]
6_7: 1, [5, 11, 19, 19, 25, 29] [3, 1, 1, 1, 1, 0, 0, 3, 2, 2, 0, 2, 0, 0, 0, 1, 1, 3, 1, 1]
16_9: 0, [6, 11, 15, 20, 27, 30] [3, 0, 2, 0, 1, 2, 1, 0, 0, 1, 3, 0, 2, 1, 1, 0, 2, 1, 0, 0]
17_9: 0, [10, 12, 15, 21, 26, 30] [3, 2, 0, 2, 1, 1, 0, 3, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0]
2_4: 1, [4, 7, 12, 17, 22, 28] [3, 1, 1, 1, 3, 2, 0, 1, 1, 1, 0, 2, 1, 0, 1, 2, 0, 2, 0, 1]
3_9: 1, [4, 6, 9, 20, 27, 32] [3, 2, 2, 1, 2, 0, 0, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 2, 2, 1]
10_4: 1, [4, 7, 12, 17, 23, 28] [3, 1, 2, 2, 2, 2, 0, 3, 1, 1, 0, 0, 1, 2, 0, 2, 0, 3, 1, 2]
19_8: 0, [7, 11, 15, 22, 24, 27] [3, 1, 2, 1, 1, 2, 1, 2, 2, 0, 1, 0, 1, 1, 0, 0, 2, 1, 2, 0]
20_8: 0, [2, 8, 10, 18, 26, 31] [3, 0, 1, 1, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 1, 1, 1, 0, 0, 2]
4_2: 0, [1, 6, 12, 22, 27, 31] [3, 2, 3, 1, 2, 2, 1, 3, 2, 0, 1, 2, 0, 1, 1, 1, 1, 2, 0, 0]
11_8: 0, [6, 12, 15, 22, 27, 28] [3, 0, 1, 1, 2, 1, 0, 1, 1, 0, 1, 1, 0, 1, 2, 0, 1, 1, 1, 2]
14_9: 3, [9, 14, 16, 20, 28, 30] [3, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 3, 1, 2, 0, 2, 1, 1, 1]
15_2: 1, [3, 7, 14, 18, 23, 27] [3, 2, 0, 2, 1, 1, 1, 0, 0, 2, 2, 0, 2, 1, 0, 2, 1, 1, 1, 2]
19_4: 1, [4, 8, 13, 17, 22, 28] [3, 1, 1, 0, 2, 1, 0, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 2]
13_10: 1, [8, 13, 16, 21, 27, 30] [3, 0, 1, 0, 1, 3, 1, 2, 0, 1, 2, 3, 1, 2, 2, 1, 1, 0, 0, 1]
16_1: 0, [0, 6, 7, 13, 26, 32] [3, 1, 2, 1, 0, 2, 0, 0, 1, 1, 1, 2, 1, 1, 0, 2, 1, 1, 3, 1]
10_1: 1, [5, 8, 14, 14, 24, 28] [3, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2]
