Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
8.9,129.3,6.8,90.7,8.3,108.7,4.4,59.9,9.0,53.9,23.1,123.7,13.6,67.8,14.8,30.6,41.7,61.8,26.5,28.8,15.2,34.7,51.4,97.2,18.0,11.1,43.6,43.0,101.5,90.3,0.2,25.5,4.3,56.5,8.5,124.3,10.4,63.0,23.0,35.9,54.5,83.7,0,85.7,0,64.7,0,109.0,45.3,17.8,26.9,9.6,94.2,29.1,9.0,45.8,14.6,57.3,36.9,115.9,2.7,35.6,5.5,65.9,13.1,164.5,34.1,25.5,34.6,19.5,83.5,46.3,30.8,33.2,12.9,11.9,47.5,48.8,10.2,114.8,6.2,51.6,7.3,67.8,8.7,71.1,2.8,36.9,3.8,96.8,5.4,21.7,12.0,50.9,28.7,122.9,3.3,54.1,1.1,26.8,5.5,94.4,141.6,0,87.8,0,87.9,0
7.2|61.7|119.1,4.3|51.5|100.9,1.6|32.8|62.8,-2.5|29.5|62.4,5.2|60.2|119.4,-12.4|44.0|99.9,-25.7|36.2|98.2,-1.0|59.5|113.7,-14.0|18.7|50.4,5.4|41.0|79.2,-12.1|44.9|100.8,20.5|85.6|152.6,-18.2|35.3|87.0,-16.1|33.0|80.5,-6.2|23.3|53.3,-10.2|20.8|51.8,-5.0|42.2|95.0,2.2|57.3|112.8,-7.6|55.3|120.7,-44.0|24.5|100.2,0.6|36.5|73.6,-32.5|14.5|57.5,-4.0|55.0|111.8,11.8|77.4|130.0,-17.6|40.3|98.4,-39.5|17.8|79.6,-5.9|30.2|68.9,-19.8|29.3|73.5,9.8|64.7|127.7,15.6|84.4|154.1,16.6|64.6|113.2,-28.4|14.7|63.2,6.8|35.3|63.2,-19.6|8.0|35.4,15.1|60.9|113.3,-33.6|29.2|89.9,-22.2|43.1|105.5,-32.6|24.8|81.8,-10.8|24.9|59.1,-23.1|18.1|58.2,16.1|71.8|131.5,-7.0|62.5|130.6,-16.9|38.3|89.2,-12.0|36.4|82.6,0.0|29.0|57.7,-2.4|24.1|51.3,7.2|59.1|113.1,3.3|68.5|127.6,-4.3|53.6|109.2,-23.2|26.6|73.0,-9.5|22.6|53.7,-15.5|15.0|47.9,-1.5|51.9|112.3,-16.3|53.5|122.6,-30.7|27.4|82.8,7.0|54.7|107.3,-14.9|17.7|51.0,-0.6|30.1|62.6,-20.0|39.3|97.9,24.6|87.0|150.9,-20.6|32.6|86.4,-14.2|48.5|110.6,-4.0|32.5|66.9,-3.9|32.2|70.5,9.7|68.4|132.3,-5.6|69.0|134.9,-8.3|48.0|107.6,-20.5|36.0|88.1,-7.2|28.2|64.4,-19.1|12.3|46.0,11.9|57.0|100.6,16.0|67.1|121.4,-12.2|34.4|84.4,-8.5|34.0|74.5,-9.5|19.1|49.7,1.5|31.2|58.5,-4.7|39.7|85.3,9.9|67.5|127.7,2.8|62.4|125.1,-27.6|31.2|86.4,-2.9|31.6|63.1,-16.5|16.5|54.7,1.9|56.1|113.6,1.5|61.5|123.5,1.7|53.9|104.1,-29.2|29.9|90.0,18.3|50.1|83.3,0.6|33.4|67.4,35.5|84.6|132.7,3.1|52.0|101.6,-16.1|35.9|86.7,2.3|50.2|99.6,-2.9|30.2|62.7,-3.6|30.9|64.9,-6.9|55.0|113.1,-14.2|51.2|113.3,-27.8|14.6|59.0,4.5|37.6|70.3,-10.4|16.2|43.4,4.1|32.6|61.5,-6.9|42.7|90.9,9.5|65.8|120.5,-52.3|12.3|74.4,11.9|75.1|136.0,-32.8|6.5|44.3,14.4|59.4|102.1,-40.6|6.5|53.6,42.1|100.5|161.0
