row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,6,12,16,20,23,26,103,32,20,35,11,36,6,4,4,3,3,2
1_2,1,10,17,22,28,30,108,31,29,38,18,39,9,7,5,6,2,5
1_3,3,7,12,18,22,28,90,31,25,29,15,30,4,5,6,4,6,8
1_4,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
1_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
1_6,2,8,14,22,23,27,96,29,25,31,15,36,6,6,8,1,4,10
1_7,4,18,22,24,27,32,127,36,28,45,9,46,14,4,2,3,5,10
1_8,3,16,21,24,28,31,123,34,28,44,12,45,13,5,3,4,3,10
1_9,3,15,22,25,29,31,125,34,28,44,14,47,12,7,3,4,2,7
1_10,4,10,16,19,22,29,100,33,25,32,12,35,6,6,3,3,7,8
2_1,0,7,9,13,17,29,75,29,29,24,10,22,7,2,4,4,12,9
2_2,0,17,22,24,27,32,122,32,32,44,10,46,17,5,2,3,5,9
2_3,1,6,11,16,24,29,87,30,28,30,18,27,5,5,5,8,5,9
2_4,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
2_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
2_6,5,12,14,23,26,32,112,37,27,38,14,37,7,2,9,3,6,12
2_7,4,13,18,25,28,32,120,36,28,41,15,43,9,5,7,3,4,9
2_8,4,13,16,23,27,32,115,36,28,40,14,39,9,3,7,4,5,8
2_9,3,14,18,23,28,32,118,35,29,42,14,41,11,4,5,5,4,5
2_10,4,13,16,20,24,31,108,35,27,37,11,36,9,3,4,4,7,8
3_1,4,11,16,22,24,30,107,34,26,35,13,38,7,5,6,2,6,6
3_2,4,16,19,22,25,28,114,32,24,41,9,41,12,3,3,3,3,9
3_3,1,6,10,18,23,29,87,30,28,29,17,28,5,4,8,5,6,8
3_4,4,9,14,20,24,29,100,33,25,33,15,34,5,5,6,4,5,8
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,4,7,8,14,19,28,80,32,24,26,12,22,3,1,6,5,9,16
3_7,4,11,12,17,24,31,99,35,27,35,13,29,7,1,5,7,7,13
