Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240716,24081,10,4,0,0,3,9,6,2,84,26,24,29,17,29,5,6,5,6,2,3,3,4,5
20240718,24082,0,2,3,4,0,11,8,1,78,30,28,19,15,29,1,11,3,1,12,3,4,16,14
20240718,100_1,2,4,2,0,1,14,3,0,100,32,22,35,16,33,3,4,5,6,1,2,2,12,10
20240718,100_2,3,4,2,0,0,13,4,0,118,36,24,39,17,42,4,7,3,6,2,1,2,12,12
20240718,100_3,6,2,3,0,3,12,3,0,112,33,24,39,20,35,4,7,5,7,0,0,1,15,14
20240718,100_4,7,2,1,0,3,12,3,0,108,33,24,38,20,35,3,8,5,6,1,0,1,15,13
20240718,100_5,6,2,1,0,2,13,3,0,114,36,25,37,19,38,2,9,1,8,2,1,2,10,12
20240718,200_1,10,3,0,0,3,9,4,2,97,31,22,35,18,32,3,5,6,7,0,1,1,4,6
20240718,200_2,10,3,0,0,3,9,4,1,109,33,24,40,18,37,6,6,4,8,-1,2,2,4,7
20240718,200_3,7,3,0,0,3,10,5,1,110,34,23,39,19,35,4,3,6,8,0,0,1,9,6
20240718,200_4,9,3,0,0,4,9,4,2,108,32,25,39,20,37,5,7,5,7,0,1,1,10,6
20240718,200_5,9,3,0,0,3,9,4,1,111,34,24,40,18,38,5,7,2,8,0,1,1,6,8
20240718,300_1,4,3,0,0,0,9,7,1,93,31,23,32,14,30,4,5,0,7,3,1,1,10,8
20240718,300_2,4,3,0,0,1,9,7,1,89,29,22,32,14,29,5,5,0,8,2,1,1,8,9
20240718,300_3,4,4,0,1,1,9,6,1,110,33,24,37,17,39,5,9,0,7,1,1,1,12,11
20240718,300_4,4,4,0,1,2,8,7,1,95,29,20,32,13,33,4,5,1,5,1,1,0,9,8
20240718,300_5,5,4,1,0,1,9,6,1,82,26,21,28,13,26,4,5,1,6,2,2,1,6,9
