Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230416,23042,12,13,4,0,2,20,23,5,40,20,44,10,43,7,3,3,4,3,2,3,4
20230418,23043,7,14,8,5,3,26,21,0,33,23,32,16,32,3,4,8,4,4,3,6,3
20230418,400_1,6,15,5,0,3,35,8,1,26,23,25,16,27,3,8,1,6,4,3,8,10
20230418,400_2,11,12,2,0,5,35,8,1,29,24,29,16,32,4,8,2,5,4,2,3,8
20230418,400_3,10,13,2,0,3,31,12,3,29,23,29,15,31,3,7,2,4,4,3,4,6
20230418,400_4,9,12,4,0,3,32,12,2,30,20,28,14,30,2,7,2,4,3,3,4,5
20230418,400_5,10,11,3,0,3,33,10,2,31,22,29,13,32,2,6,3,3,5,3,4,7
20230418,600_1,5,16,11,1,4,33,10,1,26,18,27,11,29,3,5,1,4,2,2,6,12
20230418,600_2,8,14,8,0,3,30,13,2,30,16,33,9,33,4,4,0,4,1,2,3,11
20230418,600_3,8,13,8,0,3,31,12,2,28,16,32,9,30,4,3,0,5,1,2,4,11
20230418,600_4,8,13,8,0,4,32,11,1,26,17,29,10,28,4,3,1,5,2,3,3,11
20230418,600_5,8,14,9,1,4,32,11,1,25,17,28,10,28,5,4,1,4,2,3,5,11
20230418,1000_1,4,16,11,0,1,37,9,1,29,23,30,13,36,5,8,2,2,4,2,10,15
20230418,1000_2,11,13,6,0,4,30,12,3,35,22,40,13,43,7,6,2,3,1,2,9,7
20230418,1000_3,11,12,5,0,3,30,13,3,36,21,40,13,40,6,5,3,4,2,2,8,5
20230418,1000_4,12,13,4,0,3,32,10,2,34,21,36,12,36,5,4,3,4,3,3,9,6
20230418,1000_5,7,12,9,0,2,35,9,2,27,24,27,13,30,5,5,5,2,5,4,9,15
