Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240903,24102,0,10,4,3,1,8,11,0,110,34,16,37,7,39,6,3,3,1,3,4,6,1,16
20240905,100_1,4,5,0,0,1,10,6,0,84,30,25,27,11,26,5,3,3,4,9,1,1,7,10
20240905,100_2,4,4,0,0,1,12,4,0,87,32,25,27,12,25,4,3,2,6,9,1,1,11,9
20240905,100_3,2,5,3,1,0,10,7,0,79,31,26,26,15,23,4,3,1,7,8,2,3,8,11
20240905,100_4,4,3,0,0,1,12,4,0,84,32,27,27,14,22,4,3,1,8,9,1,2,10,10
20240905,100_5,4,3,0,0,0,12,6,0,85,33,28,28,17,23,3,4,0,10,8,1,2,11,9
20240905,200_1,3,4,3,0,0,9,9,0,80,27,21,25,10,25,4,4,1,4,6,2,3,10,10
20240905,200_2,6,3,1,0,0,10,8,0,81,27,22,25,14,26,2,7,1,6,5,2,2,13,9
20240905,200_3,4,1,1,0,0,10,9,0,82,30,26,26,18,23,1,6,0,10,6,2,3,11,10
20240905,200_4,7,1,0,0,0,10,8,0,87,30,27,29,17,26,3,6,1,9,5,1,1,11,5
20240905,200_5,6,1,0,0,0,10,7,0,95,32,28,32,20,30,3,8,1,10,4,1,2,12,7
20240905,300_1,4,4,0,0,0,12,6,0,89,30,22,30,11,30,4,5,2,4,5,2,2,9,10
20240905,300_2,5,2,2,0,0,11,8,0,93,30,24,31,14,32,4,6,2,5,4,2,2,12,7
20240905,300_3,2,2,4,1,0,9,10,0,91,29,25,33,16,30,5,5,4,7,3,2,3,12,11
20240905,300_4,5,2,1,0,0,11,7,0,90,28,26,31,15,30,6,5,2,6,4,2,2,13,9
20240905,300_5,5,1,1,0,0,10,8,0,89,29,27,31,16,30,5,6,3,6,4,2,2,13,9
