row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,4,13,22,25,24,28,116,32,24,37,11,47,9,9,3,-1,4,7
1_2,2,9,19,22,25,29,106,31,27,34,16,41,7,10,3,3,4,7
1_3,3,9,15,19,22,27,95,30,24,31,13,34,6,6,4,3,5,9
1_4,4,10,16,19,24,29,102,33,25,34,14,35,6,6,3,5,5,10
1_5,4,9,15,19,24,28,99,32,24,33,15,34,5,6,4,5,4,8
1_6,3,8,12,17,20,29,89,32,26,28,12,29,5,4,5,3,9,2
1_7,3,10,13,18,20,27,91,30,24,30,10,31,7,3,5,2,7,3
1_8,1,8,11,15,19,27,81,28,26,27,11,26,7,3,4,4,8,5
1_9,2,8,12,17,21,28,88,30,26,29,13,29,6,4,5,4,7,5
1_10,1,8,11,17,22,29,88,30,28,30,14,28,7,3,6,5,7,5
2_1,7,16,21,24,27,27,122,34,20,43,11,45,9,5,3,3,0,7
2_2,2,9,17,19,25,28,100,30,26,34,16,36,7,8,2,6,3,9
2_3,3,8,14,18,23,27,93,30,24,31,15,32,5,6,4,5,4,8
2_4,5,10,16,19,25,29,104,34,24,35,15,35,5,6,3,6,4,11
2_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
2_6,4,5,13,18,19,29,88,33,25,24,14,31,1,8,5,1,10,10
2_7,4,5,11,17,20,30,87,34,26,25,15,28,1,6,6,3,10,11
2_8,2,8,12,21,22,30,95,32,28,30,14,33,6,4,9,1,8,10
2_9,2,9,11,19,21,29,91,31,27,30,12,30,7,2,8,2,8,12
2_10,0,9,12,18,22,30,91,30,30,31,13,30,9,3,6,4,8,11
3_1,6,15,22,27,28,29,127,35,23,43,13,49,9,7,5,1,1,9
3_2,3,10,18,21,26,29,107,32,26,36,16,39,7,8,3,5,3,8
3_3,4,8,13,17,21,24,87,28,20,29,13,30,4,5,4,4,3,6
3_4,5,11,16,20,24,29,105,34,24,35,13,36,6,5,4,4,5,9
3_5,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,8
3_6,0,6,13,19,22,31,91,31,31,28,16,32,6,7,6,3,9,14
3_7,0,5,12,18,20,29,84,29,29,25,15,30,5,7,6,2,9,15
3_8,0,7,12,20,24,31,94,31,31,31,17,32,7,5,8,4,7,9
3_9,0,7,13,18,23,29,90,29,29,30,16,31,7,6,5,5,6,11
3_10,0,8,13,17,23,29,90,29,29,31,15,30,8,5,4,6,6,10
4_1,2,13,21,23,25,27,111,29,25,38,12,44,11,8,2,2,2,4
4_2,2,8,17,21,24,29,101,31,27,32,16,38,6,9,4,3,5,7
4_3,4,9,16,18,22,27,96,31,23,31,13,34,5,7,2,4,5,7
4_4,5,10,15,18,24,29,101,34,24,34,14,33,5,5,3,6,5,10
4_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
4_6,2,5,15,14,16,30,82,32,28,21,11,29,3,10,-1,2,14,10
4_7,3,4,15,12,16,32,82,35,29,20,12,27,1,11,-3,4,16,11
4_8,4,4,16,15,21,32,92,36,28,25,17,31,0,12,-1,6,11,9
4_9,0,4,12,11,22,30,79,30,30,26,18,23,4,8,-1,11,8,10
4_10,0,4,11,10,22,31,78,31,31,26,18,21,4,7,-1,12,9,9
5_1,4,14,20,22,23,25,108,29,21,37,9,42,10,6,2,1,2,5
5_2,3,11,17,19,23,27,100,30,24,34,12,36,8,6,2,4,4,7
5_3,2,6,13,17,22,28,88,30,26,28,16,30,4,7,4,5,6,8
5_4,5,10,16,19,24,29,103,34,24,34,14,35,5,6,3,5,5,9
5_5,4,10,15,18,24,28,99,32,24,34,14,33,6,5,3,6,4,8
5_6,3,5,9,15,20,31,83,34,28,25,15,24,2,4,6,5,11,13
5_7,2,5,7,11,18,31,74,33,29,23,13,18,3,2,4,7,13,13
5_8,2,6,8,12,20,31,79,33,29,26,14,20,4,2,4,8,11,12
5_9,1,7,10,16,22,30,86,31,29,29,15,26,6,3,6,6,8,11
5_10,1,6,8,14,21,29,79,30,28,27,15,22,5,2,6,7,8,10
6_1,6,12,18,21,24,26,107,32,20,36,12,39,6,6,3,3,2,8
6_2,6,10,18,20,24,27,105,33,21,34,14,38,4,8,2,4,3,9
6_3,4,9,13,16,21,27,90,31,23,30,12,29,5,4,3,5,6,10
6_4,4,10,14,18,23,29,98,33,25,33,13,32,6,4,4,5,6,9
6_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
6_6,0,7,13,18,22,32,92,32,32,29,15,31,7,6,5,4,10,11
6_7,-1,6,9,14,21,30,79,29,31,27,15,23,7,3,5,7,9,10
6_8,0,6,13,17,24,33,93,33,33,30,18,30,6,7,4,7,9,11
6_9,0,6,15,16,21,33,91,33,33,27,15,31,6,9,1,5,12,10
6_10,1,7,15,16,22,32,93,33,31,29,15,31,6,8,1,6,10,9
7_1,6,12,18,22,27,29,114,35,23,39,15,40,6,6,4,5,2,11
7_2,3,7,15,20,24,29,98,32,26,31,17,35,4,8,5,4,5,12
7_3,3,8,12,15,20,26,84,29,23,28,12,27,5,4,3,5,6,9
7_4,5,10,16,19,24,29,103,34,24,34,14,35,5,6,3,5,5,9
7_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,7
7_6,2,8,12,17,24,30,93,32,28,32,16,29,6,4,5,7,6,13
7_7,4,6,9,16,23,31,89,35,27,29,17,25,2,3,7,7,8,12
7_8,2,6,11,15,22,31,87,33,29,28,16,26,4,5,4,7,9,11
7_9,1,9,13,17,22,29,91,30,28,31,13,30,8,4,4,5,7,14
7_10,1,7,10,15,22,28,83,29,27,29,15,25,6,3,5,7,6,12
8_1,4,13,19,23,25,26,110,30,22,38,12,42,9,6,4,2,1,10
8_2,2,9,17,21,23,27,99,29,25,32,14,38,7,8,4,2,4,9
8_3,4,8,13,18,22,26,91,30,22,30,14,31,4,5,5,4,4,10
8_4,6,12,17,21,25,29,110,35,23,37,13,38,6,5,4,4,4,10
8_5,4,10,15,19,24,29,101,33,25,34,14,34,6,5,4,5,5,8
8_6,1,4,11,16,23,30,85,31,29,27,19,27,3,7,5,7,7,9
8_7,0,3,6,12,21,29,71,29,29,24,18,18,3,3,6,9,8,9
8_8,0,5,12,15,21,27,80,27,27,26,16,27,5,7,3,6,6,10
8_9,0,7,11,14,20,26,78,26,26,27,13,25,7,4,3,6,6,10
8_10,0,6,10,13,20,25,74,25,25,26,14,23,6,4,3,7,5,7
9_1,3,13,19,21,25,29,110,32,26,38,12,40,10,6,2,4,4,9
9_2,2,10,18,20,23,29,102,31,27,33,13,38,8,8,2,3,6,7
9_3,3,9,13,17,19,25,86,28,22,28,10,30,6,4,4,2,6,10
9_4,4,10,16,20,24,29,103,33,25,34,14,36,6,6,4,4,5,10
9_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
9_6,2,2,13,16,21,32,86,34,30,23,19,29,0,11,3,5,11,8
9_7,1,3,9,16,22,33,84,34,32,25,19,25,2,6,7,6,11,10
9_8,2,2,10,16,23,32,85,34,30,25,21,26,0,8,6,7,9,10
9_9,1,6,13,16,24,31,91,32,30,30,18,29,5,7,3,8,7,11
9_10,0,5,11,16,24,31,87,31,31,29,19,27,5,6,5,8,7,11
10_1,8,16,18,22,24,26,114,34,18,40,8,40,8,2,4,2,2,7
10_2,3,9,13,17,22,26,90,29,23,31,13,30,6,4,4,5,4,9
10_3,4,9,13,17,21,26,90,30,22,30,12,30,5,4,4,4,5,9
10_4,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,9
10_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
10_6,1,9,15,19,27,31,102,32,30,36,18,34,8,6,4,8,4,17
10_7,0,9,15,18,25,30,97,30,30,34,16,33,9,6,3,7,5,17
