key,gap,pro1,pro2,pro3,range1,range2
11_8___1__,1,-1.2,1.0,3.3,1,9
19_8___1__,1,-2.1,0.4,3.2,0,9
9_10___1__,1,-0.9,1.2,3.2,0,9
15_8___1__,1,-0.9,1.5,3.8,0,9
1_3___1__,1,-1.6,1.1,4.1,3,9
2_9___1__,1,-1.3,0.7,2.7,2,9
3_6___1__,3,-1.9,-0.1,1.6,0,9
3_8___1__,1,-1.3,0.8,2.9,0,9
4_7___1__,1,-1.1,0.7,2.8,3,9
8_8___1__,1,-0.8,1.0,3.0,0,9
10_3___1__,1,-1.7,1.0,3.8,4,9
10_8___1__,1,-1.6,0.1,2.0,0,9
14_7___1__,1,-1.7,0.6,3.0,0,9
14_10___1__,1,-0.5,2.2,4.7,0,9
15_9___1__,1,-2.0,0.5,2.6,0,9
17_9___1__,1,-1.5,0.5,2.6,2,9
1_10___1__,1,-0.7,1.4,3.5,1,9
4_6___1__,1,-0.6,1.5,3.6,2,9
4_8___1__,1,-1.2,1.5,3.8,4,9
6_2___1__,1,-1.0,1.3,3.3,6,9
11_1___1__,1,-0.4,2.2,4.5,7,9
1_1___1__,1,-0.9,1.7,4.2,4,9
1_6___1__,1,0.3,3.1,6.0,3,9
3_2___1__,1,0.3,2.3,4.2,3,9
16_1___1__,1,-0.5,2.0,4.6,6,9
20_1___1__,1,-1.0,1.4,3.8,5,9
2_1___1__,1,-0.9,1.0,3.0,7,9
5_1___1__,1,0.0,2.5,4.6,4,9
7_1___1__,1,-0.6,1.5,4.1,6,9
8_6___1__,3,-0.3,1.9,4.2,1,9
9_1___1__,1,-1.0,1.0,3.2,3,9
11_2___1__,1,-0.6,1.3,3.1,3,9
14_1___1__,1,-1.2,1.1,3.4,6,9
15_1___1__,1,-1.0,2.0,4.6,5,9
16_3___1__,1,-1.3,1.4,4.1,3,9
18_6___1__,3,-0.9,1.4,3.5,1,9
18_7___1__,1,-0.4,1.7,3.9,0,9
2_2___1__,1,0.0,1.9,3.7,2,9
5_6___1__,3,0.1,2.4,4.8,3,9
6_1___1__,1,0.6,3.1,5.4,6,9
12_9___2__,1,-1.3,1.3,4.1,6,15
17_9___2__,1,-1.0,0.9,2.8,9,15
19_9___2__,1,-0.4,2.3,4.7,6,15
2_10___2__,1,-0.2,2.0,4.2,9,15
4_7___2__,2,-0.8,1.5,3.7,4,15
4_9___2__,1,-0.8,1.4,3.5,4,15
11_9___2__,1,-1.3,1.5,4.1,10,15
11_10___2__,3,-0.1,2.2,4.5,10,15
12_7___2__,1,-1.7,0.5,2.5,5,15
14_7___2__,2,-1.9,0.2,2.4,5,15
14_9___2__,1,-0.1,2.4,5.1,4,15
16_10___2__,1,-0.4,1.4,3.3,6,15
17_8___2__,1,-0.7,1.2,3.2,6,15
19_10___2__,1,-1.1,1.2,3.6,4,15
4_8___2__,1,0.0,2.1,4.2,4,15
5_9___2__,1,-0.5,1.9,4.2,7,15
5_10___2__,1,-1.2,1.4,4.2,6,15
7_10___2__,1,0.0,1.9,4.0,7,15
8_7___2__,2,-0.2,1.7,3.6,3,15
8_8___2__,1,-0.6,1.2,3.3,5,15
1_3___2__,1,-1.1,2.6,6.2,9,15
18_3___2__,1,-1.8,2.1,6.0,8,15
11_1___2__,1,-1.8,1.5,4.8,15,15
16_3___2__,1,-2.4,1.0,4.3,9,15
18_6___2__,2,-1.5,1.2,4.0,3,15
2_2___2__,1,0.1,3.2,6.2,9,15
2_3___2__,1,-1.0,2.2,5.8,8,15
9_1___2__,1,-1.7,1.3,4.6,13,15
12_1___2__,1,-2.0,1.6,5.2,13,15
16_1___2__,1,-1.5,1.5,4.5,15,15
17_3___2__,1,-0.7,2.5,5.5,10,15
1_1___2__,1,-1.3,1.9,5.6,13,15
1_6___2__,2,-2.1,1.5,4.8,8,15
2_1___2__,1,-1.1,1.9,4.8,15,16
3_3___2__,1,-0.8,2.3,5.8,8,15
4_1___2__,1,-1.0,2.1,5.2,13,15
4_3___2__,1,-0.2,3.4,7.0,9,15
5_1___2__,1,-2.1,1.1,4.3,14,15
5_3___2__,1,-1.9,1.1,4.4,6,15
7_1___2__,1,-1.3,1.5,4.5,12,15
17_7___3__,2,-0.3,1.4,3.2,7,18
3_8___3__,1,-0.6,1.0,2.8,12,18
8_7___3__,2,-0.9,1.5,3.9,6,18
13_7___3__,1,-1.2,0.7,2.8,11,18
13_8___3__,1,-0.7,0.9,2.5,10,18
5_9___3__,1,-0.5,1.5,3.5,10,18
6_9___3__,1,-1.0,1.0,2.9,15,18
7_8___3__,2,-0.2,1.5,3.3,11,18
8_9___3__,1,-0.7,1.2,3.3,11,18
10_7___3__,1,-1.1,1.1,3.2,15,18
10_9___3__,0,-0.4,1.6,3.7,11,18
14_9___3__,1,-0.4,1.5,3.6,11,18
19_8___3__,1,-1.4,0.6,2.7,14,18
2_6___3__,0,0.2,1.9,3.7,13,18
4_8___3__,1,-0.8,1.1,2.8,16,18
6_10___3__,1,-0.1,1.7,3.6,15,18
7_6___3__,2,0.1,1.9,3.8,12,18
7_7___3__,2,-1.2,0.7,2.6,9,18
8_6___3__,0,-0.8,1.1,3.1,11,18
8_8___3__,2,-1.0,0.9,2.9,12,18
12_1___3__,1,-0.8,1.5,3.9,18,21
14_1___3__,1,-0.3,1.9,4.4,18,18
8_2___3__,1,-1.4,1.7,4.7,17,18
16_1___3__,11,-0.7,1.6,3.9,18,20
18_6___3__,2,-0.7,1.3,3.4,8,18
1_1___3__,1,-0.1,2.4,4.8,18,22
1_3___3__,1,-0.5,2.4,4.9,15,18
1_6___3__,2,-0.9,2.2,5.2,12,18
2_1___3__,1,0.8,2.8,4.9,18,21
2_3___3__,1,0.9,3.1,5.5,14,18
2_10___3__,3,-0.1,2.0,3.9,12,18
4_3___3__,1,0.2,2.7,5.4,16,18
5_1___3__,1,0.3,2.8,5.2,18,20
9_1___3__,1,-0.4,2.0,4.5,18,19
9_3___3__,1,0.8,3.2,5.7,13,18
10_1___3__,1,1.4,3.9,6.4,18,18
11_1___3__,1,0.5,2.7,4.8,18,18
12_2___3__,1,0.1,2.6,5.1,17,18
12_3___3__,1,0.9,3.3,5.7,13,18
17_1___3__,1,0.2,2.5,5.0,18,20
2_7___4__,0,-1.1,1.2,3.4,17,21
11_9___4__,1,-1.2,1.0,3.5,21,22
12_6___4__,0,-0.7,1.6,3.9,17,21
2_8___4__,0,-0.9,1.3,3.5,21,21
2_9___4__,0,0.2,2.0,4.0,19,21
4_9___4__,1,-0.7,1.0,2.6,11,21
11_8___4__,2,-0.7,1.4,3.5,21,25
13_6___4__,3,-1.1,1.3,3.7,18,21
13_7___4__,3,-1.3,0.9,3.1,17,21
13_8___4__,1,-0.5,1.4,3.5,17,21
13_9___4__,1,-0.5,1.4,3.4,18,21
16_6___4__,0,-0.9,1.7,4.2,17,21
17_9___4__,1,-0.3,1.6,3.7,17,21
1_2___4__,0,-0.7,1.7,4.1,21,22
3_8___4__,1,-0.6,1.3,3.2,20,21
3_9___4__,1,-0.2,1.8,3.9,18,21
4_7___4__,3,-0.7,1.3,3.4,12,21
4_8___4__,3,-0.1,1.6,3.4,15,21
6_7___4__,0,-0.7,1.5,3.6,14,21
6_8___4__,1,-0.4,1.8,4.2,17,21
1_6___4__,13,-0.0,3.2,6.1,17,21
1_7___4__,3,0.2,2.9,5.7,18,21
19_1___4__,0,-0.3,3.5,6.8,21,24
1_9___4__,2,-0.4,2.5,5.0,17,21
1_10___4__,2,-0.9,2.1,5.0,17,21
5_3___4__,2,-1.2,1.4,4.3,17,21
9_3___4__,2,-0.4,2.5,5.1,17,21
9_10___4__,3,-1.1,2.2,5.2,16,21
15_2___4__,2,0.3,2.6,4.9,21,21
1_8___4__,2,-0.8,1.4,3.5,15,21
3_3___4__,2,-1.2,1.3,3.9,17,21
4_3___4__,1,-1.6,1.2,3.9,18,21
6_3___4__,2,-0.9,2.1,4.7,16,21
7_3___4__,2,-0.7,2.2,5.2,15,21
7_10___4__,2,-0.2,2.2,4.9,15,21
9_8___4__,3,-1.3,1.3,3.9,16,21
11_3___4__,2,-0.8,1.9,4.6,17,21
12_10___4__,4,-0.9,1.3,3.5,13,21
15_3___4__,2,-0.5,1.9,4.2,19,21
18_1___4__,2,0.2,2.4,4.7,21,24
2_6___5__,0,-0.7,1.4,3.4,19,22
6_8___5__,0,0.4,2.5,4.7,22,24
2_7___5__,1,-0.5,1.5,3.7,20,22
6_7___5__,0,-1.4,1.3,4.2,21,22
