Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230905,23103,0,11,21,8,0,18,29,3,34,24,31,19,37,1,7,11,1,4,4,20,15
20230907,23104,0,14,13,12,0,32,17,1,41,21,49,11,48,9,4,2,5,1,3,6,10
20230907,400_1,4,12,9,0,1,23,21,2,33,23,34,13,31,5,3,3,6,3,3,7,6
20230907,400_2,5,12,3,0,5,29,14,0,27,26,29,13,29,7,4,3,5,5,2,4,3
20230907,400_3,6,12,3,0,3,29,15,0,27,25,29,13,30,7,4,4,5,5,2,5,4
20230907,400_4,5,12,3,0,5,28,14,0,26,25,28,13,27,6,3,3,6,5,2,3,2
20230907,400_5,6,11,3,0,5,30,14,0,26,24,28,13,28,6,4,3,6,4,2,4,4
20230907,600_1,3,17,11,3,2,22,21,2,30,24,30,13,25,5,2,2,7,5,4,6,2
20230907,600_2,5,15,8,2,4,27,16,1,26,26,27,12,24,7,2,3,5,6,3,4,3
20230907,600_3,5,16,8,2,3,25,19,1,28,25,29,12,24,7,2,3,6,6,3,6,3
20230907,600_4,5,16,8,2,3,26,18,1,28,25,28,12,23,6,2,3,6,6,4,6,1
20230907,600_5,4,16,9,2,3,27,17,1,28,25,28,12,23,6,2,3,6,6,4,6,1
20230907,1000_1,3,13,9,1,1,24,22,1,36,26,29,17,27,1,5,3,7,7,3,8,6
20230907,1000_2,4,12,7,0,4,26,18,0,34,27,29,15,27,3,4,4,6,8,3,6,5
20230907,1000_3,3,13,8,0,4,24,19,1,34,27,29,15,27,3,4,4,6,8,3,7,6
20230907,1000_4,4,12,8,0,3,26,17,1,34,28,28,15,26,3,4,3,7,9,3,7,5
20230907,1000_5,4,12,8,0,3,26,18,0,35,28,28,16,26,2,5,4,7,9,3,8,6
