Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230905,23103,0,11,21,8,0,18,29,3,34,24,31,19,37,1,7,11,1,4,4,20,15
20230907,23104,0,14,13,12,0,32,17,1,41,21,49,11,48,9,4,2,5,1,3,6,10
20230907,400_1,4,11,8,1,4,27,15,2,29,26,30,13,24,6,2,2,8,6,3,5,4
20230907,400_2,5,11,8,1,4,28,14,2,30,25,29,15,23,4,3,3,9,5,3,6,4
20230907,400_3,5,11,8,2,2,26,18,2,34,22,32,14,29,3,3,4,6,5,3,7,1
20230907,400_4,8,10,6,2,3,26,16,2,36,20,34,13,35,2,4,4,4,4,2,7,2
20230907,400_5,10,8,6,3,3,26,16,3,35,20,33,13,33,2,4,5,4,4,2,7,2
20230907,600_1,5,12,6,1,5,28,14,1,34,28,37,16,30,7,2,3,10,3,3,6,7
20230907,600_2,4,13,8,1,4,27,15,1,35,27,35,17,28,5,2,4,10,4,3,9,6
20230907,600_3,10,10,4,0,6,26,15,1,38,25,37,18,34,3,4,5,8,3,2,6,5
20230907,600_4,13,8,3,0,5,26,15,1,41,22,38,16,40,1,6,4,5,4,2,5,4
20230907,600_5,13,7,5,0,3,29,14,1,38,22,36,16,38,2,7,3,5,3,2,7,4
20230907,1000_1,4,14,8,1,5,25,17,1,28,27,31,12,26,8,1,3,6,6,3,5,5
20230907,1000_2,4,14,8,1,4,24,18,2,28,27,29,14,23,6,2,4,8,5,2,7,6
20230907,1000_3,8,11,6,1,4,24,19,2,30,25,31,15,26,4,2,5,7,4,2,5,4
20230907,1000_4,11,9,4,1,4,26,16,2,33,24,33,15,30,3,4,5,6,4,1,4,4
20230907,1000_5,10,9,6,1,3,26,18,1,33,24,31,14,26,3,2,4,7,5,2,6,2
