row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,2,6,10,17,21,29,85,31,27,27,15,27,4,4,7,4,8,8
1_2,4,9,12,20,26,30,101,34,26,35,17,32,5,3,8,6,4,11
1_3,4,9,14,19,25,29,100,33,25,34,16,33,5,5,5,6,4,9
1_4,5,10,16,20,25,29,105,34,24,35,15,36,5,6,4,5,4,8
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
1_6,3,14,16,22,27,29,111,32,26,41,13,38,11,2,6,5,2,8
1_7,2,13,15,22,26,28,106,30,26,39,13,37,11,2,7,4,2,8
1_8,2,16,19,24,28,30,119,32,28,44,12,43,14,3,5,4,2,8
1_9,4,16,22,26,29,32,129,36,28,45,13,48,12,6,4,3,3,5
1_10,4,14,20,25,27,30,120,34,26,41,13,45,10,6,5,2,3,5
2_1,4,13,17,18,23,29,104,33,25,36,10,35,9,4,1,5,6,7
2_2,5,13,18,22,28,30,116,35,25,41,15,40,8,5,4,6,2,10
2_3,6,13,17,20,25,29,110,35,23,38,12,37,7,4,3,5,4,6
2_4,5,10,15,20,25,30,105,35,25,35,15,35,5,5,5,5,5,9
2_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
2_6,8,14,20,24,26,28,120,36,20,40,12,44,6,6,4,2,2,9
2_7,7,16,20,24,27,29,123,36,22,43,11,44,9,4,4,3,2,11
2_8,7,15,19,22,25,29,117,36,22,40,10,41,8,4,3,3,4,10
2_9,9,18,23,25,27,31,133,40,22,45,9,48,9,5,2,2,4,11
2_10,6,13,17,21,24,28,109,34,22,37,11,38,7,4,4,3,4,11
3_1,2,8,16,22,25,29,102,31,27,33,17,38,6,8,6,3,4,9
3_2,4,11,19,24,28,31,117,35,27,39,17,43,7,8,5,4,3,7
3_3,5,11,17,21,26,30,110,35,25,37,15,38,6,6,4,5,4,7
3_4,6,10,16,22,26,30,110,36,24,36,16,38,4,6,6,4,4,10
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,2,17,24,27,30,32,132,34,30,47,13,51,15,7,3,3,2,4
3_7,4,18,23,27,29,31,132,35,27,47,11,50,14,5,4,2,2,4
3_8,6,16,25,25,27,30,129,36,24,43,11,50,10,9,0,2,3,6
3_9,7,16,24,24,25,31,127,38,24,41,9,48,9,8,0,1,6,6
3_10,6,15,22,25,26,30,124,36,24,41,11,47,9,7,3,1,4,5
4_1,3,11,14,18,21,28,95,31,25,32,10,32,8,3,4,3,7,5
4_2,6,13,15,21,27,30,112,36,24,40,14,36,7,2,6,6,3,8
4_3,7,11,16,20,26,29,109,36,22,37,15,36,4,5,4,6,3,8
4_4,5,9,16,21,26,30,107,35,25,35,17,37,4,7,5,5,4,9
4_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
4_6,5,13,20,20,27,30,115,35,25,40,14,40,8,7,0,7,3,8
4_7,4,13,16,20,26,31,110,35,27,39,13,36,9,3,4,6,5,6
4_8,4,15,20,20,25,29,113,33,25,40,10,40,11,5,0,5,4,7
4_9,6,18,22,22,26,29,123,35,23,44,8,44,12,4,0,4,3,8
4_10,5,13,18,20,25,29,110,34,24,38,12,38,8,5,2,5,4,6
5_1,3,13,21,25,28,31,121,34,28,41,15,46,10,8,4,3,3,3
5_2,6,13,17,23,29,31,119,37,25,42,16,40,7,4,6,6,2,9
5_3,5,12,17,21,27,30,112,35,25,39,15,38,7,5,4,6,3,7
5_4,5,10,16,20,25,29,105,34,24,35,15,36,5,6,4,5,4,9
5_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
5_6,5,16,21,25,29,29,125,34,24,45,13,46,11,5,4,4,0,8
5_7,4,14,20,26,28,29,121,33,25,42,14,46,10,6,6,2,1,11
5_8,5,16,22,24,29,30,126,35,25,45,13,46,11,6,2,5,1,12
5_9,7,17,21,23,28,32,128,39,25,45,11,44,10,4,2,5,4,12
5_10,5,13,18,20,25,30,111,35,25,38,12,38,8,5,2,5,5,7
6_1,5,14,16,21,24,29,109,34,24,38,10,37,9,2,5,3,5,7
6_2,6,12,20,24,28,31,121,37,25,40,16,44,6,8,4,4,3,12
6_3,6,12,19,23,27,31,118,37,25,39,15,42,6,7,4,4,4,10
6_4,5,11,16,20,25,30,107,35,25,36,14,36,6,5,4,5,5,8
6_5,4,10,15,20,24,29,102,33,25,34,14,35,6,5,5,4,5,8
6_6,4,14,19,24,28,31,120,35,27,42,14,43,10,5,5,4,3,5
6_7,5,17,19,25,29,31,126,36,26,46,12,44,12,2,6,4,2,7
6_8,4,18,21,24,27,30,124,34,26,45,9,45,14,3,3,3,3,5
6_9,5,19,22,24,28,32,130,37,27,47,9,46,14,3,2,4,4,5
6_10,6,15,19,22,26,30,118,36,24,41,11,41,9,4,3,4,4,5
7_1,4,9,15,21,23,27,99,31,23,32,14,36,5,6,6,2,4,2
7_2,4,11,19,20,27,30,111,34,26,38,16,39,7,8,1,7,3,8
7_3,4,11,17,20,25,29,106,33,25,36,14,37,7,6,3,5,4,7
7_4,5,11,16,20,25,30,107,35,25,36,14,36,6,5,4,5,5,9
7_5,4,9,15,19,24,29,100,33,25,33,15,34,5,6,4,5,5,8
7_6,3,14,21,26,29,33,126,36,30,43,15,47,11,7,5,3,4,4
7_7,4,14,21,25,29,32,125,36,28,43,15,46,10,7,4,4,3,5
7_8,5,14,23,26,28,32,128,37,27,42,14,49,9,9,3,2,4,6
7_9,6,14,22,26,29,33,130,39,27,43,15,48,8,8,4,3,4,7
7_10,5,13,20,24,27,31,120,36,26,40,14,44,8,7,4,3,4,6
8_1,2,10,15,20,28,31,106,33,29,38,18,35,8,5,5,8,3,8
8_2,3,12,17,23,30,31,116,34,28,42,18,40,9,5,6,7,1,9
8_3,4,11,16,20,26,29,106,33,25,37,15,36,7,5,4,6,3,8
8_4,5,11,16,21,25,29,107,34,24,36,14,37,6,5,5,4,4,9
8_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
8_6,5,14,19,24,26,28,116,33,23,40,12,43,9,5,5,2,2,6
8_7,6,14,20,25,27,29,121,35,23,41,13,45,8,6,5,2,2,9
8_8,6,14,21,22,26,28,117,34,22,40,12,43,8,7,1,4,2,6
8_9,7,16,22,24,27,29,125,36,22,43,11,46,9,6,2,3,2,8
8_10,7,15,20,21,24,28,115,35,21,39,9,41,8,5,1,3,4,5
9_1,7,17,22,24,28,31,129,38,24,45,11,46,10,5,2,4,3,6
9_2,9,16,22,25,30,32,134,41,23,46,14,47,7,6,3,5,2,10
9_3,6,11,18,21,27,31,114,37,25,38,16,39,5,7,3,6,4,8
9_4,6,11,17,21,25,30,110,36,24,36,14,38,5,6,4,4,5,9
9_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
9_6,8,18,20,24,29,32,131,40,24,47,11,44,10,2,4,5,3,12
9_7,8,19,20,25,29,32,133,40,24,48,10,45,11,1,5,4,3,14
9_8,6,18,22,24,28,31,129,37,25,46,10,46,12,4,2,4,3,12
9_9,6,17,21,23,27,31,125,37,25,44,10,44,11,4,2,4,4,14
9_10,6,14,19,22,25,31,117,37,25,39,11,41,8,5,3,3,6,12
10_1,5,11,17,18,24,29,104,34,24,35,13,35,6,6,1,6,5,6
10_2,5,12,16,22,27,31,113,36,26,39,15,38,7,4,6,5,4,11
10_3,6,12,17,20,26,30,111,36,24,38,14,37,6,5,3,6,4,10
10_4,6,12,18,22,26,30,114,36,24,38,14,40,6,6,4,4,4,10
10_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
10_6,3,8,15,23,27,26,102,29,23,35,19,38,5,7,8,4,-1,7
10_7,3,9,17,24,26,28,107,31,25,35,17,41,6,8,7,2,2,11
10_8,4,11,18,19,24,28,104,32,24,35,13,37,7,7,1,5,4,8
10_9,7,14,21,21,24,30,117,37,23,38,10,42,7,7,0,3,6,7
10_10,4,10,17,18,22,27,98,31,23,32,12,35,6,7,1,4,5,8
11_1,4,10,13,15,18,26,86,30,22,28,8,28,6,3,2,3,8,4
11_2,5,11,17,22,26,29,110,34,24,37,15,39,6,6,5,4,3,10
11_3,6,11,18,21,25,29,110,35,23,36,14,39,5,7,3,4,4,9
11_4,6,11,17,21,25,30,110,36,24,36,14,38,5,6,4,4,5,8
11_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
11_6,1,16,20,25,26,30,118,31,29,42,10,45,15,4,5,1,4,14
11_7,4,18,21,25,25,29,122,33,25,43,7,46,14,3,4,0,4,14
11_8,3,20,23,24,26,31,127,34,28,46,6,47,17,3,1,2,5,12
11_9,10,23,25,25,27,31,141,41,21,50,4,50,13,2,0,2,4,9
11_10,8,19,21,24,26,31,129,39,23,45,7,45,11,2,3,2,5,6
12_1,7,14,17,24,27,30,119,37,23,41,13,41,7,3,7,3,3,6
12_2,5,14,18,24,28,30,119,35,25,42,14,42,9,4,6,4,2,9
12_3,6,12,15,20,25,29,107,35,23,37,13,35,6,3,5,5,4,8
12_4,4,10,15,20,24,29,102,33,25,34,14,35,6,5,5,4,5,8
12_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
12_6,5,15,24,22,26,30,122,35,25,41,11,46,10,9,-2,4,4,5
12_7,7,17,23,23,28,30,128,37,23,45,11,46,10,6,0,5,2,10
12_8,6,15,20,21,25,30,117,36,24,40,10,41,9,5,1,4,5,9
12_9,8,19,22,24,26,31,130,39,23,45,7,46,11,3,2,2,5,10
12_10,6,14,20,21,25,30,116,36,24,39,11,41,8,6,1,4,5,9
13_1,6,12,17,19,24,30,108,36,24,36,12,36,6,5,2,5,6,10
13_2,6,14,16,21,27,30,114,36,24,41,13,37,8,2,5,6,3,9
13_3,5,11,15,19,24,30,104,35,25,35,13,34,6,4,4,5,6,9
13_4,4,10,16,21,26,30,107,34,26,36,16,37,6,6,5,5,4,10
13_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
13_6,4,16,21,26,27,31,125,35,27,43,11,47,12,5,5,1,4,9
13_7,4,17,23,25,26,30,125,34,26,43,9,48,13,6,2,1,4,9
13_8,3,15,24,25,27,31,125,34,28,42,12,49,12,9,1,2,4,11
13_9,6,18,24,25,26,30,129,36,24,44,8,49,12,6,1,1,4,11
13_10,6,15,22,22,27,31,123,37,25,42,12,44,9,7,0,5,4,9
14_1,4,9,17,24,25,27,106,31,23,34,16,41,5,8,7,1,2,4
14_2,5,13,18,22,28,30,116,35,25,41,15,40,8,5,4,6,2,9
14_3,6,13,18,21,26,29,113,35,23,39,13,39,7,5,3,5,3,8
14_4,6,12,18,21,26,30,113,36,24,38,14,39,6,6,3,5,4,8
14_5,4,9,15,19,24,28,99,32,24,33,15,34,5,6,4,5,4,8
14_6,5,15,23,25,30,31,129,36,26,45,15,48,10,8,2,5,1,7
14_7,4,12,19,25,29,31,120,35,27,41,17,44,8,7,6,4,2,6
14_8,5,16,24,25,29,31,130,36,26,45,13,49,11,8,1,4,2,7
14_9,7,18,24,26,29,32,136,39,25,47,11,50,11,6,2,3,3,7
14_10,6,15,21,24,27,31,124,37,25,42,12,45,9,6,3,3,4,5
15_1,4,14,20,21,26,32,117,36,28,40,12,41,10,6,1,5,6,5
15_2,5,14,19,22,27,32,119,37,27,41,13,41,9,5,3,5,5,8
15_3,4,12,17,21,26,30,110,34,26,38,14,38,8,5,4,5,4,8
15_4,6,11,17,21,26,30,111,36,24,37,15,38,5,6,4,5,4,9
15_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
15_6,3,15,20,25,27,30,120,33,27,42,12,45,12,5,5,2,3,12
15_7,4,14,19,25,27,30,119,34,26,41,13,44,10,5,6,2,3,13
