key,gap,pro1,pro2,pro3,range1,range2
16_1___1__,0,-1.8,0.7,3.1,4,5
8_8___1__,0,-1.5,0.3,2.3,4,6
19_9___1__,0,-1.7,0.6,2.9,4,8
1_1___1__,0,-0.6,1.8,4.2,2,4
2_1___1__,0,-1.5,0.3,2.2,4,4
7_1___1__,2,-1.6,0.9,3.5,4,4
8_1___1__,0,-1.1,1.1,3.4,2,4
10_6___1__,0,-1.0,0.9,2.8,3,4
11_1___1__,2,-0.5,1.4,3.5,4,4
13_1___1__,0,-1.7,0.9,3.4,4,6
15_1___1__,0,-1.4,1.5,4.4,4,4
1_7___1__,2,-1.4,1.0,3.1,2,4
3_6___1__,1,-0.2,1.7,3.6,2,4
3_9___1__,0,-1.7,0.7,3.1,4,7
7_9___1__,0,-0.4,2.0,4.2,4,6
8_6___1__,0,-1.4,0.9,3.2,4,5
8_7___1__,0,-1.5,0.5,2.7,4,6
10_1___1__,0,-1.7,1.0,3.7,4,5
11_8___1__,0,-0.5,1.8,4.1,3,4
13_7___1__,1,-1.1,1.0,3.2,4,4
14_7___1__,6,-1.5,1.0,3.6,4,4
1_6___1__,4,-1.7,1.2,4.2,3,4
2_3___1__,0,-1.7,1.2,3.9,4,6
6_8___1__,2,-1.4,1.1,3.6,4,4
14_8___1__,6,-2.1,0.2,2.5,4,5
16_8___1__,4,-0.9,1.2,3.3,4,8
17_2___1__,0,-1.3,1.1,3.6,4,7
17_8___1__,0,-0.6,1.3,3.4,4,6
19_8___1__,2,-1.8,0.6,3.1,4,9
3_8___1__,0,-0.8,1.5,3.9,4,6
4_6___1__,2,-1.9,0.2,2.3,4,5
4_7___1__,4,-0.5,1.5,3.7,4,4
4_10___1__,0,-1.5,0.9,3.4,4,5
6_2___1__,0,-1.2,1.0,3.2,4,6
6_7___1__,2,-0.7,1.2,3.3,4,5
7_2___1__,2,-0.9,1.5,3.8,4,4
7_3___1__,2,-1.0,2.0,5.2,4,4
9_2___1__,0,-0.0,1.8,3.6,4,9
11_6___1__,8,-0.2,2.1,4.2,1,4
11_10___1__,0,-2.2,0.6,3.3,4,8
10_6___2__,0,-0.8,1.8,4.0,6,8
4_8___2__,0,-0.8,1.2,3.3,6,15
10_7___2__,0,-0.2,2.1,4.4,6,9
11_7___2__,0,-0.8,1.4,3.6,6,18
12_7___2__,0,-1.3,0.6,2.5,6,17
12_8___2__,0,-1.7,0.6,2.8,6,15
17_7___2__,0,-1.2,0.7,2.7,6,14
19_7___2__,0,-0.8,1.5,3.9,6,18
20_7___2__,0,-1.3,1.2,3.6,6,18
2_7___2__,0,0.7,2.2,4.0,6,16
3_7___2__,0,-2.2,0.6,3.3,6,18
4_7___2__,0,-1.0,1.1,3.4,6,13
5_7___2__,0,-0.7,1.7,3.9,6,14
6_7___2__,0,-1.2,0.8,3.0,6,17
8_7___2__,0,-0.9,0.8,2.7,6,14
8_8___2__,0,-1.1,0.8,2.6,6,14
9_7___2__,0,-0.8,1.6,4.0,6,19
12_6___2__,0,0.3,2.3,4.7,6,15
12_9___2__,0,-2.1,0.5,2.7,6,19
12_10___2__,0,-0.4,1.7,4.2,6,14
12_3___2__,0,0.2,3.4,6.6,6,12
13_1___2__,0,-1.1,2.2,5.9,6,12
14_2___2__,0,-0.8,2.8,6.5,6,13
14_3___2__,0,0.8,3.8,7.3,6,13
18_1___2__,0,-0.1,2.9,6.1,6,13
1_3___2__,0,-1.2,2.5,6.3,6,9
6_2___2__,0,-1.4,1.9,5.2,6,12
9_3___2__,0,0.4,3.0,5.5,6,11
17_2___2__,0,-0.7,2.0,5.0,6,13
1_6___2__,4,-2.0,1.7,5.0,6,14
4_1___2__,0,-1.2,1.7,4.7,6,11
4_2___2__,0,-1.3,1.3,4.1,6,13
5_1___2__,0,-1.8,1.3,4.4,6,13
6_3___2__,0,-1.4,2.1,5.6,6,12
7_3___2__,0,-0.4,2.8,5.8,6,11
8_2___2__,0,-1.2,1.2,3.9,6,12
10_2___2__,0,-0.3,2.3,5.0,6,12
13_3___2__,0,-2.2,0.9,4.0,6,11
14_1___2__,0,-1.6,1.5,4.7,6,9
15_2___2__,0,-0.6,2.9,6.5,6,14
20_7___3__,0,-0.7,1.2,3.0,13,23
12_7___3__,0,-1.2,0.9,2.7,13,23
13_8___3__,0,0.2,1.8,3.3,13,24
20_8___3__,0,-1.5,0.7,3.0,13,22
1_7___3__,0,-0.6,2.3,5.2,13,15
1_10___3__,0,-0.1,1.7,3.5,13,20
6_8___3__,0,-0.8,1.0,2.8,13,21
9_8___3__,0,-1.6,0.2,1.9,13,22
9_9___3__,0,-1.3,0.9,3.0,13,21
9_10___3__,0,-0.9,0.8,2.6,13,19
11_7___3__,0,-1.0,0.9,3.0,13,21
12_8___3__,0,-1.3,0.6,2.4,13,20
14_2___3__,0,-1.7,0.7,2.9,13,18
15_6___3__,0,-1.4,0.8,2.6,13,20
20_9___3__,0,-1.0,1.0,2.9,13,22
20_10___3__,0,-0.8,0.8,2.6,13,17
2_7___3__,0,-1.7,0.8,3.4,13,20
3_7___3__,0,-0.7,1.4,3.5,13,23
3_8___3__,0,-0.3,1.1,2.4,13,25
5_7___3__,0,-1.8,0.7,2.9,13,20
8_3___3__,0,-1.6,0.8,3.0,13,16
1_6___3__,6,-0.2,2.8,6.2,13,16
5_1___3__,0,0.2,2.5,4.8,13,21
8_1___3__,0,0.2,2.6,5.3,13,15
15_3___3__,0,-0.2,2.2,4.8,13,17
2_1___3__,0,-0.7,1.5,3.7,13,17
2_3___3__,0,-0.5,1.7,4.0,13,17
4_3___3__,0,-1.0,1.6,4.2,13,16
6_1___3__,0,-0.2,1.8,4.0,13,16
6_3___3__,0,-0.8,1.5,4.1,13,19
8_2___3__,0,-1.0,1.9,4.4,13,17
9_2___3__,0,-0.4,1.5,3.5,13,22
9_3___3__,0,0.5,3.0,5.5,13,18
17_3___3__,0,-1.5,1.3,4.0,13,18
20_1___3__,0,-1.1,1.7,4.5,13,14
1_3___3__,0,-1.7,1.2,4.3,13,14
4_1___3__,0,-0.4,2.2,4.6,13,14
5_3___3__,0,-1.1,1.4,4.0,13,17
6_6___3__,0,-1.2,1.2,3.7,13,19
7_3___3__,0,-1.6,1.0,3.8,13,17
12_10___4__,0,-0.7,1.5,3.9,21,21
15_7___4__,0,-1.2,1.1,3.3,21,25
1_10___4__,0,-1.3,1.4,4.4,21,25
6_1___4__,0,-1.6,1.0,3.6,21,21
7_1___4__,0,-0.5,1.8,4.3,21,21
9_9___4__,0,-1.3,1.3,4.1,21,23
11_1___4__,0,-1.0,1.6,4.2,15,21
12_1___4__,0,-1.2,1.6,4.7,21,24
19_7___4__,0,-0.4,1.5,3.6,21,26
2_7___4__,0,-0.6,1.6,4.0,21,24
3_10___4__,0,-1.6,0.6,2.9,21,25
9_10___4__,0,0.1,3.4,6.6,21,22
15_6___4__,0,-0.1,1.9,3.9,21,25
18_7___4__,0,-1.0,1.8,4.5,21,23
18_10___4__,0,-2.5,0.7,3.8,21,23
19_8___4__,0,-0.9,1.3,3.3,21,24
1_1___4__,0,0.3,3.0,5.7,17,21
1_2___4__,6,-1.0,1.3,3.7,20,21
1_8___4__,0,-0.7,1.6,3.9,21,24
3_1___4__,0,-1.6,1.1,3.6,21,22
13_9___4__,0,-0.2,2.0,4.1,21,25
1_6___4__,7,0.3,3.7,7.0,21,22
7_3___4__,0,0.4,3.2,6.1,20,21
10_3___4__,9,-0.6,2.2,5.2,20,21
13_3___4__,0,-0.4,2.3,5.0,19,21
18_3___4__,9,-0.6,2.3,5.2,21,21
5_3___4__,7,-0.4,2.3,4.7,21,21
6_6___4__,0,-1.1,1.7,4.5,21,24
6_9___4__,0,-0.2,2.1,4.2,21,24
9_3___4__,0,-0.2,2.4,5.1,21,21
12_3___4__,0,-0.9,2.2,5.4,20,21
14_6___4__,8,-0.7,1.1,3.0,21,25
15_3___4__,6,0.3,2.5,4.8,21,21
2_3___4__,0,0.5,2.5,4.6,20,21
2_9___4__,0,-0.1,1.8,3.8,21,25
4_1___4__,0,0.8,3.2,5.3,18,21
4_3___4__,0,0.3,3.1,6.0,20,21
5_2___4__,7,1.0,3.4,5.6,21,23
6_3___4__,5,-0.2,2.7,5.6,21,23
7_2___4__,5,-0.8,1.4,3.5,20,21
3_8___5__,1,-0.9,1.3,3.7,22,27
6_2___5__,1,-1.3,1.1,3.5,22,28
17_7___5__,1,-0.3,1.9,4.3,22,26
18_2___5__,0,1.4,4.3,7.3,22,29
2_7___5__,1,0.2,2.3,4.3,22,27
3_6___5__,1,-0.3,1.8,3.8,22,30
8_7___5__,1,-0.5,1.7,4.0,22,27
10_1___5__,1,-1.4,1.1,3.6,22,24
12_1___5__,1,-1.8,1.0,3.6,22,27
18_7___5__,1,-0.9,1.8,4.3,22,28
2_1___5__,1,0.5,2.8,5.1,22,23
2_2___5__,1,-0.2,2.5,5.1,22,28
2_6___5__,1,-0.6,1.3,3.4,22,26
3_7___5__,1,-0.0,2.3,4.6,22,29
5_6___5__,1,-0.6,2.1,4.5,22,29
5_7___5__,1,-0.2,2.1,4.3,22,28
6_1___5__,1,-0.5,2.1,4.6,22,24
6_8___5__,1,0.0,2.1,4.1,22,27
8_6___5__,1,-1.5,0.8,3.1,22,26
9_6___5__,1,-0.2,2.0,4.2,22,29
3_3___5__,6,-0.5,2.7,5.9,22,26
8_3___5__,6,-0.7,2.4,5.4,22,26
12_2___5__,1,0.6,3.5,6.5,22,28
1_6___5__,3,-1.5,1.8,5.2,22,27
6_3___5__,1,0.2,3.3,6.2,22,27
9_3___5__,6,-0.8,1.8,4.8,22,27
11_3___5__,6,0.6,3.2,6.3,22,25
13_3___5__,1,0.5,3.5,6.3,22,24
15_3___5__,6,-0.6,2.4,5.5,22,26
15_8___5__,1,-0.3,2.2,4.7,22,25
17_1___5__,1,-0.5,2.2,4.7,22,27
17_3___5__,6,-0.8,2.4,5.3,22,26
19_3___5__,1,-1.0,2.0,4.7,22,25
20_1___5__,1,1.0,3.5,6.0,22,23
1_8___5__,1,0.0,3.9,7.8,22,28
