Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230907,23104,0,14,13,12,0,32,17,1,41,21,49,11,48,9,4,2,5,1,3,6,10
20230910,23105,15,9,3,0,5,36,9,0,33,31,33,27,31,2,2,21,4,2,2,3,16
20230910,400_1,5,13,8,5,1,25,21,2,33,22,36,10,32,7,1,3,5,4,3,10,5
20230910,400_2,8,11,6,3,4,27,16,1,39,19,39,11,39,4,3,3,4,3,3,5,2
20230910,400_3,12,9,5,1,6,26,15,0,41,19,42,13,46,3,6,4,2,2,2,3,2
20230910,400_4,10,10,6,1,6,25,15,1,41,19,40,13,46,3,6,5,0,3,3,4,1
20230910,400_5,11,9,6,2,4,28,16,0,46,18,47,11,48,4,3,4,1,3,2,5,1
20230910,600_1,2,13,9,3,4,26,16,3,31,22,29,11,27,4,2,4,5,6,3,7,8
20230910,600_2,4,11,7,3,3,27,16,3,40,19,40,10,41,4,3,3,3,4,2,4,6
20230910,600_3,7,11,6,3,4,27,15,3,42,19,43,12,45,3,4,5,2,3,2,3,5
20230910,600_4,8,10,6,3,5,26,14,3,42,19,41,13,45,2,5,5,2,3,2,3,5
20230910,600_5,9,9,5,3,6,28,11,3,43,20,43,12,46,3,4,5,2,3,2,3,5
20230910,1000_1,2,13,8,4,3,25,18,2,29,27,27,11,23,6,1,4,5,8,2,8,10
20230910,1000_2,9,9,7,8,3,23,19,3,33,22,33,13,33,4,4,3,5,4,2,4,5
20230910,1000_3,15,9,4,5,6,23,17,2,40,21,44,13,45,5,3,7,2,1,2,7,1
20230910,1000_4,16,6,3,4,5,22,18,3,33,25,34,16,34,4,4,7,4,4,2,5,2
20230910,1000_5,14,9,2,4,5,23,18,2,41,21,44,11,45,6,2,7,2,2,2,7,3
