Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240801,24088,5,4,0,0,1,13,4,2,100,35,29,38,22,27,5,2,7,13,2,2,2,10,5
20240804,24089,0,10,6,0,0,11,7,2,82,34,28,24,12,24,3,3,6,3,13,2,8,1,14
20240804,100_1,2,5,3,1,0,14,3,1,92,32,22,29,15,28,2,5,3,7,5,2,2,10,9
20240804,100_2,2,4,5,1,0,12,5,0,99,35,19,31,12,29,2,3,1,7,4,1,1,7,6
20240804,100_3,3,4,4,1,0,13,4,1,91,32,20,29,14,27,2,4,2,7,4,1,0,9,6
20240804,100_4,6,3,2,0,1,15,2,0,102,38,22,35,16,31,1,1,6,8,4,0,0,7,5
20240804,100_5,6,3,2,1,2,14,3,0,105,37,21,32,15,33,0,5,5,6,4,0,0,7,5
20240804,200_1,1,4,4,1,1,10,5,2,86,30,24,26,16,28,2,6,3,6,5,3,4,12,8
20240804,200_2,0,5,2,1,1,10,5,1,87,31,22,29,16,23,1,3,4,9,4,3,3,6,4
20240804,200_3,1,6,2,1,1,11,4,1,87,30,23,29,18,24,1,4,5,9,3,2,2,8,6
20240804,200_4,2,5,2,1,1,11,4,1,90,32,24,30,19,25,1,4,5,9,3,2,2,9,6
20240804,200_5,1,6,2,1,1,11,4,1,91,31,22,30,18,27,2,4,5,7,3,2,1,9,5
20240804,300_1,3,4,4,2,1,10,6,1,81,29,24,25,14,27,3,5,4,4,7,2,3,2,6
20240804,300_2,1,4,4,1,0,7,9,2,93,33,22,31,13,29,4,4,2,6,6,2,2,2,4
20240804,300_3,2,4,4,2,1,8,7,2,89,31,23,29,13,28,4,5,2,5,6,2,2,2,6
20240804,300_4,4,3,3,1,1,10,6,1,89,33,24,29,13,28,3,4,3,6,7,1,1,2,4
20240804,300_5,2,4,3,0,1,11,6,1,95,34,24,32,13,29,4,4,2,7,6,1,1,5,3
