Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230604,23063,3,11,6,5,1,30,17,2,31,23,30,14,37,4,9,3,2,5,3,11,13
20230606,23064,16,4,2,0,7,33,7,3,19,17,23,9,23,6,4,1,4,2,4,5,9
20230606,400_1,4,11,5,3,1,31,15,1,33,23,31,12,35,4,6,3,2,6,2,9,9
20230606,400_2,2,10,6,5,1,28,19,1,32,22,32,9,35,6,5,1,2,6,2,11,6
20230606,400_3,2,12,5,4,1,29,18,0,34,22,33,9,35,6,4,2,2,7,2,9,8
20230606,400_4,2,13,6,4,2,30,17,1,34,23,31,10,32,5,4,2,3,8,2,10,8
20230606,400_5,1,13,7,4,1,27,19,1,33,24,31,10,32,5,4,3,2,8,3,12,8
20230606,600_1,4,12,8,2,2,32,14,1,31,22,31,15,26,3,2,6,7,3,3,7,5
20230606,600_2,2,9,8,4,1,32,14,0,31,25,30,15,24,4,1,6,7,5,3,12,5
20230606,600_3,3,8,8,4,2,32,15,0,33,26,34,13,29,7,0,6,6,5,3,9,9
20230606,600_4,5,9,6,3,2,33,14,0,33,27,34,15,29,6,0,9,5,5,3,8,9
20230606,600_5,4,10,6,3,2,32,15,0,33,28,34,14,31,7,1,8,4,6,3,9,9
20230606,1000_1,4,9,5,4,2,31,14,1,31,22,29,14,33,3,7,4,3,5,3,8,12
20230606,1000_2,4,8,6,5,1,29,16,1,31,23,31,13,33,5,6,3,3,5,3,8,11
20230606,1000_3,3,8,9,5,2,30,16,0,32,23,31,10,30,6,3,3,4,6,3,9,10
20230606,1000_4,3,9,10,5,2,27,18,1,33,25,33,11,30,7,2,2,5,7,3,10,8
20230606,1000_5,4,8,9,5,2,30,16,0,33,25,31,11,29,5,3,3,4,8,2,11,8
