Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230824,23098,0,13,15,8,2,24,21,3,29,25,31,11,25,8,1,3,7,6,4,16,11
20230827,23099,5,16,8,2,0,16,32,2,42,24,38,16,33,2,3,5,8,6,4,12,5
20230827,400_1,1,13,12,5,2,23,21,2,30,25,30,11,23,6,1,2,7,6,3,13,10
20230827,400_2,1,13,11,5,2,25,19,2,31,26,31,13,23,5,1,2,8,7,3,13,10
20230827,400_3,1,13,11,4,2,24,19,3,31,24,32,12,27,6,2,2,7,6,3,11,11
20230827,400_4,2,13,9,3,2,28,17,2,33,26,31,12,25,5,2,2,8,8,3,12,10
20230827,400_5,3,13,7,3,2,29,16,2,33,26,29,12,23,4,2,1,7,9,3,12,9
20230827,600_1,3,12,12,5,3,22,21,2,29,24,32,10,27,8,0,3,6,5,3,13,6
20230827,600_2,2,14,12,5,2,22,21,3,31,24,31,12,27,5,1,4,6,5,3,14,7
20230827,600_3,1,15,12,4,0,22,22,3,33,22,34,12,33,5,4,3,5,4,3,10,6
20230827,600_4,1,15,9,3,1,25,20,2,33,21,33,12,31,4,4,2,5,4,2,8,6
20230827,600_5,1,14,9,5,2,26,20,1,32,20,31,11,29,4,3,2,4,4,3,7,7
20230827,1000_1,1,12,14,7,2,23,20,3,29,24,31,11,26,7,1,2,6,5,3,14,10
20230827,1000_2,0,12,14,7,2,24,20,3,29,25,29,11,23,6,1,2,7,6,3,14,9
20230827,1000_3,2,13,12,5,2,26,18,2,30,24,29,11,26,6,2,3,5,7,3,13,8
20230827,1000_4,3,13,11,3,2,27,18,2,30,23,25,9,22,4,1,2,4,9,3,12,8
20230827,1000_5,4,10,11,2,1,28,19,0,28,22,24,9,22,3,1,4,3,8,3,12,6
