key,gap,pro1,pro2,pro3,range1,range2
15_9___1__,2,-0.6,1.4,3.7,1,5
3_1___1__,1,-0.8,1.7,4.3,1,11
12_9___1__,3,-1.6,1.2,4.2,1,3
13_6___1__,2,-0.9,0.9,3.1,1,2
13_9___1__,2,-0.9,1.4,3.7,1,4
1_1___1__,3,-0.5,1.9,4.6,1,14
2_6___1__,2,-0.4,1.7,3.8,1,5
2_7___1__,0,-0.4,1.4,3.2,1,4
10_8___1__,3,-0.2,1.4,3.0,1,7
14_1___1__,2,-1.5,0.8,3.1,1,13
15_10___1__,2,-1.3,0.9,3.0,1,3
16_8___1__,1,-0.4,1.5,3.5,1,3
16_9___1__,1,-0.8,0.9,2.6,1,5
19_1___1__,4,-0.3,2.0,4.2,1,14
20_9___1__,2,-0.9,1.2,3.1,1,3
4_8___1__,1,-1.9,0.8,3.3,1,6
6_6___1__,2,-0.7,1.1,3.0,1,3
6_8___1__,3,-1.1,1.0,3.3,1,1
6_9___1__,2,-1.4,1.2,3.7,1,2
8_7___1__,2,-1.0,1.1,3.1,1,5
11_7___1__,4,-0.3,1.8,3.7,1,5
7_7___1__,4,-0.7,1.4,3.6,1,5
9_7___1__,4,-1.0,1.7,4.1,1,4
14_10___1__,4,-0.5,2.0,4.5,1,3
18_7___1__,4,0.6,2.4,4.6,1,1
19_7___1__,4,-0.1,2.4,4.9,1,4
2_10___1__,4,-0.2,2.2,4.3,1,4
3_3___1__,4,-0.8,2.0,4.9,1,4
3_10___1__,2,-0.6,1.8,4.4,1,2
5_3___1__,4,-0.3,2.7,5.8,1,6
6_2___1__,4,-0.4,1.8,3.9,1,8
7_2___1__,4,-0.2,1.7,3.7,1,5
7_3___1__,4,-0.7,2.4,5.7,1,5
11_3___1__,4,-0.0,2.3,5.0,1,5
12_3___1__,4,-0.1,2.6,5.3,1,6
13_10___1__,4,0.4,2.7,5.1,1,3
1_2___1__,3,-0.3,1.9,4.2,1,7
1_3___1__,4,-1.7,1.1,3.9,1,6
1_8___1__,2,-0.5,2.0,4.5,1,2
2_3___1__,4,0.2,3.1,6.0,1,5
14_7___2__,2,-1.6,0.6,2.8,8,14
6_8___2__,2,-1.9,0.6,3.2,4,14
14_2___2__,1,-3.3,0.5,3.9,14,15
17_10___2__,1,-1.0,1.3,3.7,7,14
2_8___2__,1,0.4,2.1,4.0,8,14
2_9___2__,2,-0.7,1.2,3.2,7,14
3_8___2__,1,-0.3,1.9,3.8,4,14
5_7___2__,1,-0.9,1.2,3.5,8,14
6_9___2__,2,-1.1,1.3,3.8,4,14
8_9___2__,1,-0.4,1.7,3.8,6,14
10_2___2__,0,-1.3,1.0,3.5,11,14
11_1___2__,1,-1.9,0.9,3.8,14,16
14_6___2__,2,-0.7,1.3,3.2,8,14
15_3___2__,1,-1.4,1.2,4.1,7,14
18_9___2__,1,0.0,2.0,4.3,5,14
2_6___2__,2,-1.3,0.4,2.2,10,14
3_2___2__,0,-1.7,0.8,3.2,11,14
3_7___2__,2,-0.8,1.7,4.2,5,14
6_6___2__,2,-1.5,0.7,2.9,6,14
6_7___2__,1,-0.7,1.4,3.4,7,14
1_2___2__,2,-1.7,1.7,5.2,11,14
9_2___2__,2,-0.4,2.3,5.1,7,14
11_6___2__,2,-0.7,1.7,4.1,4,14
1_10___2__,1,-1.2,1.7,4.5,7,14
2_2___2__,2,-2.1,1.1,4.1,12,14
5_2___2__,2,-1.4,1.5,4.4,12,14
5_8___2__,2,-1.0,1.4,3.6,4,14
6_1___2__,2,-1.3,1.9,4.9,14,16
8_6___2__,2,-0.0,2.1,4.1,6,14
10_7___2__,2,-1.0,1.7,4.2,7,14
11_7___2__,2,-0.7,1.9,4.2,6,14
