row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,6,11,16,17,21,30,101,36,24,32,10,33,5,5,1,4,9,8
1_2,2,7,13,15,22,29,88,31,27,29,15,28,5,6,2,7,7,9
1_3,5,9,15,18,23,29,99,34,24,32,14,33,4,6,3,5,6,9
1_4,5,10,14,20,24,29,102,34,24,34,14,34,5,4,6,4,5,8
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
1_6,6,13,16,20,23,31,109,37,25,36,10,36,7,3,4,3,8,4
1_7,8,14,17,21,27,32,119,40,24,41,13,38,6,3,4,6,5,6
1_8,5,10,12,18,23,30,98,35,25,33,13,30,5,2,6,5,7,10
1_9,7,12,15,20,25,30,109,37,23,37,13,35,5,3,5,5,5,10
1_10,9,10,17,22,26,32,116,41,23,36,16,39,1,7,5,4,6,14
2_1,5,12,16,19,23,29,104,34,24,35,11,35,7,4,3,4,6,11
2_2,3,7,12,16,23,29,90,32,26,30,16,28,4,5,4,7,6,6
2_3,4,10,16,20,24,29,103,33,25,34,14,36,6,6,4,4,5,8
2_4,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,7
2_5,5,9,14,19,23,29,99,34,24,32,14,33,4,5,5,4,6,8
2_6,6,12,14,20,24,29,105,35,23,36,12,34,6,2,6,4,5,6
2_7,4,11,15,20,26,31,107,35,27,37,15,35,7,4,5,6,5,8
2_8,3,8,11,16,22,30,90,33,27,30,14,27,5,3,5,6,8,10
2_9,5,11,15,20,25,31,107,36,26,36,14,35,6,4,5,5,6,10
2_10,7,9,16,23,26,30,111,37,23,35,17,39,2,7,7,3,4,10
3_1,7,16,20,24,26,30,123,37,23,42,10,44,9,4,4,2,4,6
3_2,2,6,12,15,22,28,85,30,26,28,16,27,4,6,3,7,6,7
3_3,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,8
3_4,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,7
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,6,10,16,19,22,27,100,33,21,32,12,35,4,6,3,3,5,10
3_7,9,14,17,21,23,27,111,36,18,37,9,38,5,3,4,2,4,8
3_8,7,12,12,18,22,28,99,35,21,34,10,30,5,0,6,4,6,10
3_9,10,13,14,21,23,28,109,38,18,36,10,35,3,1,7,2,5,11
3_10,9,12,17,24,26,30,118,39,21,38,14,41,3,5,7,2,4,11
4_1,5,14,15,20,25,29,108,34,24,39,11,35,9,1,5,5,4,9
4_2,2,7,13,15,21,28,86,30,26,28,14,28,5,6,2,6,7,7
4_3,5,10,15,18,23,29,100,34,24,33,13,33,5,5,3,5,6,7
4_4,5,10,14,19,24,29,101,34,24,34,14,33,5,4,5,5,5,8
4_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
4_6,4,10,16,18,22,28,98,32,24,32,12,34,6,6,2,4,6,7
4_7,3,11,15,18,23,31,101,34,28,34,12,33,8,4,3,5,8,6
4_8,2,8,12,16,22,30,90,32,28,30,14,28,6,4,4,6,8,10
4_9,5,12,15,21,25,32,110,37,27,37,13,36,7,3,6,4,7,11
4_10,5,10,17,24,27,31,114,36,26,37,17,41,5,7,7,3,4,11
5_1,6,13,17,18,22,28,104,34,22,35,9,35,7,4,1,4,6,6
5_2,3,7,12,16,22,28,88,31,25,29,15,28,4,5,4,6,6,6
5_3,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,8
5_4,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,7
5_5,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,8
5_6,12,18,19,21,23,31,124,43,19,41,5,40,6,1,2,2,8,7
5_7,9,17,19,21,24,32,122,41,23,41,7,40,8,2,2,3,8,7
5_8,7,15,18,21,24,31,116,38,24,39,9,39,8,3,3,3,7,9
5_9,8,14,17,21,26,32,118,40,24,40,12,38,6,3,4,5,6,8
5_10,5,10,17,23,29,32,116,37,27,39,19,40,5,7,6,6,3,10
6_1,6,10,14,18,21,27,96,33,21,31,11,32,4,4,4,3,6,10
6_2,3,8,14,18,23,28,94,31,25,31,15,32,5,6,4,5,5,9
6_3,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,9
6_4,5,9,14,19,23,28,98,33,23,32,14,33,4,5,5,4,5,8
6_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
6_6,8,12,15,21,22,29,107,37,21,34,10,36,4,3,6,1,7,12
6_7,8,14,16,23,27,30,118,38,22,41,13,39,6,2,7,4,3,10
6_8,6,11,16,22,25,30,110,36,24,36,14,38,5,5,6,3,5,7
6_9,8,13,17,23,25,30,116,38,22,38,12,40,5,4,6,2,5,6
6_10,8,12,18,23,26,30,117,38,22,38,14,41,4,6,5,3,4,5
7_1,9,13,17,19,23,28,109,37,19,36,10,36,4,4,2,4,5,5
7_2,1,8,12,16,21,27,85,28,26,29,13,28,7,4,4,5,6,5
7_3,5,10,16,20,24,29,104,34,24,34,14,36,5,6,4,4,5,7
7_4,5,10,14,20,24,29,102,34,24,34,14,34,5,4,6,4,5,8
7_5,5,9,14,19,23,29,99,34,24,32,14,33,4,5,5,4,6,8
7_6,10,15,18,21,26,32,122,42,22,41,11,39,5,3,3,5,6,9
7_7,6,13,16,20,26,30,111,36,24,39,13,36,7,3,4,6,4,7
7_8,3,10,14,18,22,28,95,31,25,32,12,32,7,4,4,4,6,8
7_9,6,11,15,20,24,30,106,36,24,35,13,35,5,4,5,4,6,9
7_10,3,10,16,22,24,30,105,33,27,34,14,38,7,6,6,2,6,11
8_1,3,13,16,20,23,28,103,31,25,36,10,36,10,3,4,3,5,8
8_2,4,8,14,17,22,28,93,32,24,30,14,31,4,6,3,5,6,10
8_3,5,10,16,19,23,29,102,34,24,33,13,35,5,6,3,4,6,9
8_4,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,8
8_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
8_6,7,9,11,18,26,32,103,39,25,35,17,29,2,2,7,8,6,9
8_7,7,10,13,22,28,31,111,38,24,38,18,35,3,3,9,6,3,7
8_8,5,11,15,23,26,30,110,35,25,37,15,38,6,4,8,3,4,8
8_9,6,10,12,21,26,30,105,36,24,36,16,33,4,2,9,5,4,10
8_10,7,10,15,23,27,30,112,37,23,37,17,38,3,5,8,4,3,10
9_1,7,14,15,19,23,31,109,38,24,37,9,34,7,1,4,4,8,8
9_2,3,8,11,15,23,26,86,29,23,31,15,26,5,3,4,8,3,8
9_3,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,9
9_4,5,10,14,19,24,29,101,34,24,34,14,33,5,4,5,5,5,8
9_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
9_6,6,13,17,23,27,33,119,39,27,40,14,40,7,4,6,4,6,11
9_7,5,11,14,21,27,33,111,38,28,38,16,35,6,3,7,6,6,10
9_8,6,13,16,21,25,31,112,37,25,38,12,37,7,3,5,4,6,10
9_9,6,12,15,22,27,31,113,37,25,39,15,37,6,3,7,5,4,12
