key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,0,-0.9,1.1,3.4,7,7
8_7___1__,0,-0.5,1.4,3.7,7,7
8_8___1__,1,-1.3,0.5,2.2,5,7
10_6___1__,1,-1.6,0.2,1.9,5,7
2_7___1__,1,-0.9,1.1,3.0,4,7
16_9___1__,0,-0.7,1.3,3.2,7,7
2_8___1__,0,-1.1,0.7,2.4,3,7
2_10___1__,0,-1.2,1.2,3.4,7,7
3_1___1__,1,-1.8,0.6,2.7,7,7
3_6___1__,1,-1.2,0.8,2.9,6,7
5_9___1__,2,-0.8,1.5,3.8,7,8
7_6___1__,1,-0.6,1.4,3.4,7,10
7_7___1__,1,-1.3,0.9,3.3,6,7
11_7___1__,0,-0.7,1.5,3.6,6,7
11_8___1__,0,-1.9,0.3,2.6,6,7
16_6___1__,0,-0.6,1.2,3.1,7,9
1_1___1__,5,-1.6,0.5,2.8,6,7
2_6___1__,0,-0.9,1.4,3.6,6,7
2_9___1__,0,-1.2,0.7,2.7,5,7
5_2___1__,1,-0.3,1.9,4.0,3,7
17_2___1__,14,-0.9,1.1,3.3,2,7
1_6___1__,2,-0.7,2.4,5.4,6,7
3_10___1__,5,-1.7,1.2,4.1,7,9
4_1___1__,10,-0.9,1.4,3.8,5,7
7_10___1__,1,-1.3,1.1,3.8,3,7
1_8___1__,5,-1.7,0.6,3.0,5,7
4_9___1__,14,-0.9,1.5,3.9,5,7
4_10___1__,12,-0.5,1.7,3.9,5,7
6_8___1__,2,0.0,2.6,5.0,6,7
7_2___1__,3,-0.2,1.8,4.0,1,7
1_10___1__,5,-1.5,0.7,2.9,7,9
5_10___1__,2,-1.7,0.4,2.5,5,7
6_1___1__,3,-1.1,1.3,3.6,6,7
6_2___1__,2,-1.4,1.0,3.4,3,7
6_10___1__,8,-0.6,2.2,5.3,7,8
7_3___1__,2,-2.4,0.7,3.7,5,7
8_2___1__,2,-0.4,2.1,4.4,4,7
9_6___1__,2,-0.7,1.4,3.4,6,7
10_3___1__,2,-1.3,1.5,4.4,4,7
11_10___1__,2,-0.7,2.0,4.7,5,7
2_6___2__,0,-1.5,0.6,2.4,11,12
5_7___2__,0,-1.5,0.6,2.6,11,17
5_9___2__,0,-1.5,0.6,2.7,11,14
16_6___2__,0,-2.1,0.3,3.0,11,16
2_8___2__,0,-1.0,0.9,2.8,8,11
8_8___2__,0,-1.2,0.7,2.6,11,11
9_8___2__,0,-1.4,1.2,4.2,11,13
10_6___2__,1,-1.0,1.3,3.7,11,13
10_7___2__,1,-1.4,1.0,3.5,11,11
12_7___2__,2,-0.8,1.1,2.9,11,12
4_3___2__,0,-2.0,0.9,3.8,10,11
5_8___2__,0,-0.3,1.8,4.2,11,15
5_10___2__,0,-1.5,1.1,3.3,10,11
7_8___2__,0,-1.1,1.6,4.1,10,11
9_7___2__,2,-1.3,1.3,3.7,11,11
10_8___2__,1,-0.2,1.5,3.2,10,11
13_7___2__,0,-0.6,1.5,3.6,11,13
14_7___2__,2,-0.3,1.4,3.4,11,13
14_10___2__,0,-1.9,0.9,3.4,11,11
16_7___2__,1,0.0,2.0,4.0,11,13
1_6___2__,2,-2.0,1.7,5.6,11,13
2_1___2__,0,-0.1,2.8,5.7,11,12
4_1___2__,2,-1.8,1.3,4.3,11,14
2_2___2__,2,-1.0,1.9,4.8,7,11
9_1___2__,2,-0.9,2.2,5.0,11,14
11_6___2__,2,-2.0,0.8,3.6,11,14
15_3___2__,0,-0.8,2.0,4.6,10,11
18_3___2__,0,-0.8,2.5,5.9,10,11
18_6___2__,2,0.9,3.7,6.3,11,16
19_2___2__,0,-0.2,2.6,5.8,8,11
20_1___2__,0,-1.1,1.9,4.6,7,11
1_1___2__,2,-1.1,1.6,4.5,11,11
1_7___2__,2,-0.7,2.0,4.6,11,14
1_8___2__,0,0.1,2.6,5.3,10,11
3_1___2__,0,-2.1,0.8,3.8,11,16
3_2___2__,0,-1.1,1.2,3.6,6,11
3_3___2__,0,-0.4,2.0,4.4,9,11
3_7___2__,2,-1.0,1.7,4.3,11,14
3_8___2__,0,-0.2,2.2,4.4,11,12
3_10___2__,0,-1.0,1.4,3.8,11,12
8_8___3__,1,-0.7,1.1,3.0,13,15
18_8___3__,0,-1.0,0.9,2.7,13,15
2_6___3__,0,0.6,2.3,3.8,13,14
8_6___3__,3,-1.3,0.6,2.5,11,13
10_2___3__,3,-0.9,1.2,3.4,12,13
12_7___3__,0,-0.3,1.6,3.4,13,19
12_8___3__,0,-0.5,1.2,3.1,13,14
16_6___3__,1,-0.1,2.0,3.9,13,18
16_7___3__,1,-0.6,1.4,3.4,13,17
18_1___3__,0,-0.8,1.4,3.6,13,15
19_1___3__,3,-1.2,1.2,3.5,13,17
2_7___3__,0,-0.1,2.2,4.5,13,15
2_8___3__,1,0.0,1.8,3.4,11,13
3_7___3__,4,-1.5,0.4,2.2,13,17
4_2___3__,5,0.0,1.8,3.8,13,13
4_6___3__,4,-1.0,1.1,3.1,13,16
5_2___3__,3,-0.9,0.9,2.7,12,13
6_8___3__,4,-0.7,0.9,2.7,13,16
7_10___3__,0,-0.4,1.4,3.1,13,16
8_7___3__,3,-1.2,1.1,3.4,13,13
1_6___3__,5,-1.1,1.8,5.1,13,16
1_3___3__,8,-0.3,2.3,5.2,13,15
3_10___3__,8,0.2,1.8,3.5,13,17
6_3___3__,8,-0.8,1.6,4.2,13,14
15_3___3__,8,-0.2,2.2,4.5,13,16
1_8___3__,5,-1.0,1.3,3.5,12,13
3_9___3__,5,-0.1,1.9,4.0,13,14
4_3___3__,8,-0.3,2.3,4.9,13,15
4_9___3__,8,-0.5,1.6,3.7,13,15
4_10___3__,10,-0.9,1.0,2.8,13,17
7_3___3__,8,-0.8,1.8,4.3,13,16
9_3___3__,5,-0.6,1.6,4.1,13,14
9_6___3__,8,-1.2,0.8,2.6,13,17
12_3___3__,8,0.3,2.8,5.1,13,16
13_3___3__,3,-0.5,1.6,4.0,13,14
16_1___3__,8,-1.4,1.2,3.8,13,17
16_3___3__,3,-0.9,1.5,3.9,13,16
17_9___3__,1,0.0,2.0,3.9,13,14
19_8___3__,5,-0.7,1.4,3.5,13,14
19_9___3__,3,-0.0,1.9,3.8,13,15
11_1___4__,0,-1.6,0.7,3.1,18,19
7_1___4__,0,-1.0,1.2,3.7,18,19
11_7___4__,1,-1.1,1.2,3.3,18,23
16_8___4__,1,-0.8,1.3,3.2,18,18
2_1___4__,2,-0.0,2.3,4.7,18,19
6_1___4__,1,-0.9,1.4,3.9,18,18
6_9___4__,0,-0.2,1.9,4.1,18,23
8_9___4__,1,-1.4,0.7,2.7,18,21
10_7___4__,2,-1.2,1.1,3.4,18,21
12_1___4__,2,-2.1,0.6,3.3,18,19
13_7___4__,0,-0.7,1.7,4.0,18,24
14_1___4__,2,-1.6,1.2,4.0,18,20
14_2___4__,0,-0.2,1.8,4.0,14,18
15_6___4__,2,-1.0,1.0,3.0,18,20
15_8___4__,1,-1.4,1.0,3.3,18,19
16_7___4__,1,-0.9,1.8,4.4,18,20
3_1___4__,2,-0.1,2.3,4.8,18,24
5_9___4__,2,-1.5,1.1,3.6,18,21
8_1___4__,0,-1.0,1.5,4.0,18,20
8_7___4__,1,-0.8,1.3,3.4,18,22
1_6___4__,5,0.5,3.6,6.9,18,20
4_2___4__,2,0.1,2.3,4.4,15,18
3_7___4__,2,-0.2,1.8,3.8,18,21
5_3___4__,0,-1.1,1.8,4.3,18,20
7_7___4__,2,1.0,3.5,5.8,18,20
14_6___4__,1,0.2,2.2,4.2,18,22
17_9___4__,2,-0.7,1.5,3.6,18,22
2_10___4__,0,0.3,2.4,4.5,18,23
4_1___4__,2,-0.6,1.9,4.4,18,20
4_10___4__,2,-0.7,1.5,3.7,18,24
5_2___4__,0,-1.0,1.3,3.6,16,18
6_6___4__,2,-0.5,2.5,5.3,18,21
7_3___4__,0,-1.0,2.0,4.8,18,20
7_6___4__,0,-1.3,1.0,3.3,18,21
7_8___4__,2,-1.0,1.5,3.8,18,18
10_3___4__,0,-0.8,2.2,5.4,18,18
11_3___4__,2,-0.3,2.5,5.0,18,18
13_3___4__,0,-0.8,2.0,4.9,18,18
13_9___4__,1,-0.5,1.7,4.0,18,21
14_8___4__,1,-0.6,2.0,4.4,18,19
3_6___5__,0,0.1,2.2,4.1,22,27
5_6___5__,1,-0.7,1.6,3.9,23,27
9_2___5__,3,-1.8,1.1,4.0,23,27
14_6___5__,0,-0.6,1.4,3.2,24,27
20_6___5__,0,-1.0,1.3,3.7,27,29
20_7___5__,0,-0.8,1.8,4.4,27,29
3_1___5__,1,-1.4,1.1,3.9,26,27
3_8___5__,1,0.1,2.3,4.4,22,27
5_1___5__,4,-0.8,2.0,4.6,22,27
6_7___5__,1,-1.5,1.0,3.6,27,27
11_6___5__,0,0.3,2.1,3.9,27,31
11_7___5__,0,0.4,2.3,4.2,27,31
12_1___5__,1,-0.7,1.9,4.4,23,27
18_2___5__,3,-0.7,2.3,5.3,22,27
19_6___5__,0,1.1,3.1,5.2,24,27
2_1___5__,1,-1.1,1.2,3.7,23,27
3_7___5__,1,-0.2,2.0,4.1,23,27
4_6___5__,4,-1.6,1.0,3.6,22,27
5_7___5__,1,-0.0,2.0,4.0,24,27
6_2___5__,4,-1.4,0.9,3.2,23,27
7_8___5__,5,-0.3,1.9,4.1,22,27
13_3___5__,3,0.1,2.9,6.0,24,27
1_6___5__,5,-0.6,3.0,6.6,23,27
1_10___5__,5,-0.2,2.8,5.9,26,27
13_1___5__,1,1.1,3.5,6.1,21,27
14_3___5__,4,-0.8,2.3,5.4,24,27
15_3___5__,3,-0.6,2.6,5.5,23,27
20_3___5__,3,-0.9,2.1,5.1,24,27
1_1___5__,5,-0.3,2.9,5.8,21,27
1_7___5__,5,0.5,3.0,5.6,27,27
1_8___5__,5,-1.0,2.8,6.7,23,27
1_9___5__,5,-0.1,2.6,5.6,25,27
7_9___5__,5,-0.6,1.5,3.7,24,27
7_10___5__,1,0.9,3.2,5.4,24,27
8_3___5__,3,-0.2,2.9,6.3,23,27
11_3___5__,3,0.4,3.3,6.1,23,27
16_3___5__,3,-0.4,2.7,6.1,23,27
17_3___5__,3,-0.5,2.6,5.8,23,27
4_1___5__,1,-1.6,1.6,4.4,25,27
4_8___5__,5,0.1,2.0,4.1,22,27
7_6___6__,1,-1.1,0.5,2.1,31,32
12_8___6__,1,-1.3,0.3,2.0,30,31
12_9___6__,1,-0.8,0.8,2.4,30,31
3_6___6__,0,0.1,1.7,3.2,27,31
10_6___6__,0,-0.2,1.5,3.2,30,31
12_7___6__,1,-0.8,1.3,3.2,31,32
18_8___6__,1,-1.0,1.2,3.3,31,31
5_6___6__,0,-0.5,1.3,2.9,31,31
5_7___6__,0,-0.7,1.3,3.1,31,32
6_6___6__,0,-0.1,1.5,3.2,29,31
7_9___6__,1,-0.6,1.0,2.6,30,31
9_7___6__,0,-0.1,1.6,3.2,31,33
9_8___6__,0,-0.4,1.5,3.4,31,31
10_7___6__,0,0.0,1.7,3.4,30,31
10_8___6__,0,-0.2,1.8,3.8,30,31
12_10___6__,1,0.2,2.1,4.0,31,31
18_6___6__,0,-0.0,1.9,3.8,31,32
18_7___6__,1,-0.4,1.2,2.9,31,33
18_9___6__,1,-0.5,1.2,2.9,31,32
18_10___6__,1,-0.6,1.3,3.4,31,31
10_1___6__,1,0.2,2.4,4.7,27,31
1_7___6__,5,-0.7,1.7,4.4,31,32
3_2___6__,5,0.7,2.3,4.0,28,31
10_2___6__,5,0.5,2.2,4.1,27,31
13_6___6__,5,-0.4,1.3,2.9,30,31
14_2___6__,1,-0.3,1.5,3.3,28,31
1_1___6__,1,-0.3,2.2,4.4,30,31
1_8___6__,5,-0.7,1.5,3.8,30,31
4_2___6__,5,0.6,2.3,4.0,28,31
5_1___6__,1,-0.6,1.8,4.1,28,31
7_2___6__,5,-0.5,1.3,3.0,27,31
9_1___6__,1,1.7,3.4,5.2,31,31
13_1___6__,0,-0.5,1.8,4.0,25,31
15_2___6__,5,0.0,1.6,3.2,28,31
16_1___6__,1,-0.2,1.7,3.5,29,31
16_2___6__,5,0.2,2.1,3.9,27,31
16_3___6__,5,-0.1,1.9,3.8,28,31
20_3___6__,5,-0.6,1.5,3.7,29,31
1_2___6__,5,0.6,2.3,3.9,29,31
1_3___6__,5,-0.1,2.3,4.8,29,31
13_10___7__,0,-1.0,1.1,3.2,107,115
16_7___7__,1,-1.1,1.0,3.3,107,119
16_8___7__,1,-1.7,0.7,3.0,107,109
16_10___7__,0,-1.1,1.5,4.3,107,118
2_6___7__,0,-1.0,1.2,3.2,107,111
8_8___7__,0,-1.3,1.0,3.4,107,118
11_6___7__,1,-1.2,1.2,3.7,107,132
16_6___7__,1,-1.1,1.3,3.4,107,129
16_9___7__,1,-0.3,2.1,4.2,107,116
19_6___7__,0,-0.4,1.6,3.6,107,124
2_7___7__,0,-1.6,0.3,2.3,107,115
5_7___7__,0,-0.7,1.7,4.3,107,129
5_8___7__,0,-1.0,1.5,3.9,107,125
5_9___7__,0,-1.3,0.9,3.1,107,126
6_8___7__,0,-0.1,1.9,3.8,107,117
10_8___7__,0,-1.8,0.6,2.9,107,115
11_1___7__,0,-0.4,2.2,5.1,106,107
11_7___7__,4,-1.0,1.3,3.4,107,134
11_10___7__,0,-1.5,1.3,4.1,107,121
13_9___7__,0,-0.7,1.6,3.9,107,118
1_6___7__,5,-0.5,2.7,6.2,107,113
7_3___7__,0,-0.4,3.1,6.7,107,111
13_3___7__,0,0.0,3.0,6.0,107,107
20_3___7__,0,-1.3,2.0,5.1,107,108
1_3___7__,0,-0.2,3.1,6.0,107,108
4_1___7__,0,0.3,3.6,7.1,107,117
4_10___7__,0,0.5,2.9,5.1,107,125
5_3___7__,0,-1.2,1.6,4.3,107,111
7_7___7__,0,0.0,2.3,4.7,107,118
7_9___7__,0,-0.7,1.6,3.7,107,115
9_3___7__,0,-2.1,1.1,4.1,105,107
11_3___7__,0,-0.1,2.9,6.0,107,107
12_3___7__,0,-0.7,2.1,5.2,107,109
15_2___7__,0,-0.4,1.7,3.9,99,107
15_3___7__,0,-1.7,1.4,4.7,107,110
18_3___7__,0,-0.3,3.0,6.2,107,108
19_3___7__,0,-1.4,1.4,4.5,107,111
19_9___7__,0,-0.3,2.2,4.8,107,115
20_8___7__,5,-0.5,1.6,3.7,107,118
20_9___7__,5,-1.1,1.6,4.2,107,120
12_6___8__,0,-0.7,1.3,3.4,38,42
1_1___8__,1,-1.6,1.2,3.9,36,38
5_9___8__,1,0.4,2.4,4.2,38,40
7_10___8__,1,-0.8,1.8,4.3,33,38
9_2___8__,1,-1.6,0.7,2.8,29,38
11_6___8__,0,-0.7,1.3,3.3,38,40
16_6___8__,0,-0.6,1.7,4.1,38,38
16_8___8__,0,-0.5,1.9,4.1,33,38
3_9___8__,1,-0.8,1.7,4.0,38,38
5_2___8__,1,-0.1,1.7,3.3,31,38
5_7___8__,1,0.1,2.4,4.4,38,41
5_8___8__,1,0.4,2.2,4.0,38,38
6_6___8__,5,-0.7,1.1,3.0,37,38
6_7___8__,5,-0.1,2.1,4.1,38,38
7_9___8__,1,-0.1,2.5,5.0,36,38
9_1___8__,1,-2.0,0.3,2.5,38,38
