Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20250206,25012,7,2,0,0,2,9,8,1,107,38,24,38,16,31,4,2,5,9,4,0,0,11,7
20250209,100_1,6,3,0,0,1,10,7,1,102,33,20,35,13,35,3,4,2,6,1,0,0,11,9
20250209,100_2,8,2,0,0,1,11,5,1,109,36,27,37,19,36,3,7,3,8,3,0,1,8,9
20250209,100_3,7,3,0,0,1,12,4,1,101,33,29,35,17,31,5,5,2,9,4,0,1,2,11
20250209,100_4,6,3,0,0,1,12,4,1,94,33,28,32,17,30,4,5,2,8,5,1,2,2,11
20250209,100_5,8,0,0,0,2,12,3,1,101,35,31,35,20,34,5,7,2,9,5,1,2,4,12
20250209,200_1,5,3,2,0,1,10,6,0,93,33,25,32,16,28,3,3,6,6,4,1,4,10,3
20250209,200_2,6,4,0,0,2,10,6,0,92,35,28,29,19,25,1,4,8,7,6,2,4,9,3
20250209,200_3,7,4,0,0,3,12,3,0,99,36,29,31,20,30,1,5,10,5,6,1,3,8,6
20250209,200_4,6,4,0,0,2,13,2,0,97,35,30,31,21,28,1,5,9,6,6,2,4,8,7
20250209,200_5,7,3,0,0,3,14,1,0,99,36,31,32,23,29,1,6,8,8,5,2,3,7,9
20250209,300_1,6,4,0,0,2,11,5,0,107,35,25,36,11,35,7,3,1,5,6,0,0,7,5
20250209,300_2,6,6,0,0,3,11,4,0,110,36,27,37,11,36,8,4,0,5,7,0,1,6,7
20250209,300_3,5,6,0,0,2,12,4,0,107,38,25,35,11,32,6,2,2,5,8,0,2,5,7
20250209,300_4,3,7,1,0,1,11,5,0,94,35,25,30,11,28,4,3,2,6,9,0,2,5,8
20250209,300_5,4,5,2,0,1,12,4,0,89,31,30,29,20,27,3,8,2,10,5,1,5,5,8
