Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230903,23102,3,17,9,1,5,27,16,2,29,27,30,12,23,8,1,3,8,7,4,5,4
20230905,23103,0,11,21,8,0,18,29,3,34,24,31,19,37,1,7,11,1,4,4,20,15
20230905,400_1,3,16,7,0,4,24,18,2,31,28,31,12,27,8,2,1,7,7,3,6,7
20230905,400_2,3,16,7,0,4,23,18,2,30,27,31,13,26,7,3,1,8,6,3,5,7
20230905,400_3,2,17,6,0,5,22,18,2,31,27,31,13,26,7,3,2,7,6,3,6,5
20230905,400_4,9,14,4,1,8,24,15,1,30,26,29,17,28,3,5,4,6,5,3,5,4
20230905,400_5,6,14,4,3,6,23,17,2,35,22,32,16,33,1,5,5,5,4,3,9,5
20230905,600_1,3,16,10,2,3,28,15,2,30,27,32,11,27,8,2,2,7,6,3,7,5
20230905,600_2,3,16,10,1,3,27,16,2,29,27,31,12,25,8,2,3,7,6,3,7,5
20230905,600_3,2,17,11,2,3,25,19,1,30,27,32,15,26,6,2,4,7,5,4,8,3
20230905,600_4,5,14,9,1,2,27,18,1,32,28,34,16,30,6,3,5,6,4,3,7,5
20230905,600_5,6,11,9,2,1,31,15,1,31,27,31,17,34,4,8,4,4,4,3,8,6
20230905,1000_1,3,16,9,1,5,29,13,1,29,25,31,11,24,8,0,2,8,5,3,5,4
20230905,1000_2,4,16,8,1,5,30,13,1,29,25,32,13,24,7,0,3,8,5,3,5,4
20230905,1000_3,5,12,8,3,3,29,16,0,32,26,30,18,23,2,3,4,10,5,3,12,4
20230905,1000_4,12,11,6,1,5,31,12,0,34,23,33,17,29,2,3,6,8,3,3,9,2
20230905,1000_5,20,9,5,1,7,29,11,1,36,24,36,17,33,3,2,9,5,3,2,8,3
