Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240324,24032,0,4,6,7,0,9,9,2,52,22,20,15,9,15,2,1,7,1,9,2,12,16,16
20240326,24033,8,2,0,0,1,14,5,0,97,38,26,30,10,29,4,1,7,2,12,2,3,5,7
20240326,100_1,2,5,3,1,0,9,11,0,137,42,18,48,10,50,6,4,4,1,0,1,2,7,9
20240326,100_2,3,6,2,0,0,9,10,0,134,42,18,46,11,49,6,4,4,2,1,1,2,6,6
20240326,100_3,4,5,1,0,1,10,7,0,131,41,20,45,12,47,6,3,3,3,2,1,2,5,7
20240326,100_4,4,7,2,0,1,8,8,0,112,37,23,39,13,39,6,5,2,4,4,1,3,5,9
20240326,100_5,4,7,2,0,0,8,8,0,102,36,23,37,14,32,5,3,2,7,4,2,4,5,8
20240326,200_1,2,6,3,0,0,9,10,0,130,42,22,45,16,42,3,3,7,6,1,1,2,6,11
20240326,200_2,2,6,3,1,0,9,9,0,131,41,22,46,14,43,5,3,6,4,2,1,3,4,7
20240326,200_3,1,6,2,1,0,9,8,0,124,40,23,44,14,38,5,1,7,6,2,1,2,2,8
20240326,200_4,1,7,2,1,1,8,9,0,123,41,24,44,14,37,5,2,5,6,4,1,3,1,10
20240326,200_5,2,5,1,1,1,8,9,0,111,38,26,41,14,32,6,1,4,8,5,1,3,2,7
20240326,300_1,4,4,2,0,0,8,9,0,129,41,23,44,14,43,5,4,4,5,2,0,3,5,1
20240326,300_2,4,4,2,0,1,8,9,0,121,40,23,42,13,39,5,3,3,6,4,0,2,5,0
20240326,300_3,4,5,2,0,1,11,6,0,111,39,24,39,15,34,4,2,3,8,4,0,2,5,1
20240326,300_4,4,6,3,0,0,10,8,0,94,34,20,33,12,27,3,2,2,7,4,0,2,6,2
20240326,300_5,2,5,4,0,1,10,7,0,89,32,22,33,13,24,4,1,1,10,4,0,2,6,4
