Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20240225,24020,4,11,4,1,4,26,18,2,36,30,25,9,26,5,4,2,3,16,3,7,1
20240227,400_1,3,14,7,1,0,29,17,2,36,28,31,15,36,3,7,4,3,8,2,5,14
20240227,400_2,4,14,8,1,0,31,16,1,38,25,34,16,41,2,9,4,2,6,2,5,13
20240227,400_3,2,15,10,1,1,27,19,1,40,25,36,16,44,2,10,3,2,6,3,8,13
20240227,400_4,6,12,7,0,4,27,16,1,39,25,35,17,46,2,12,2,2,6,2,7,12
20240227,400_5,3,13,9,2,2,25,20,0,40,26,37,17,46,3,10,5,1,6,3,9,13
20240227,600_1,6,9,9,2,2,30,15,1,34,27,34,15,42,5,8,6,0,5,2,7,9
20240227,600_2,9,7,5,0,3,30,12,2,34,26,32,17,43,3,11,5,0,5,2,6,9
20240227,600_3,2,13,10,2,2,21,22,2,39,25,38,18,48,2,12,4,1,4,2,9,12
20240227,600_4,5,11,7,1,4,25,17,2,41,24,39,17,50,2,12,4,1,3,2,7,14
20240227,600_5,4,13,10,2,1,24,22,1,39,25,37,19,45,2,10,7,1,4,3,11,15
20240227,1000_1,6,9,8,2,2,26,17,3,31,22,30,13,34,3,6,5,2,4,3,5,4
20240227,1000_2,9,9,9,2,3,28,15,2,36,24,34,16,40,3,8,5,2,4,2,4,8
20240227,1000_3,7,10,7,2,2,22,21,2,31,25,32,14,40,5,9,3,1,4,2,4,9
20240227,1000_4,11,7,3,0,3,28,16,0,39,23,33,15,43,0,12,1,1,7,2,4,9
20240227,1000_5,5,13,10,1,1,20,26,0,36,25,32,12,37,4,7,2,2,8,4,8,13
