Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240227,24021,1,13,11,4,0,31,19,0,90,28,20,29,17,33,2,10,1,6,1,4,12,11,8
20240229,24022,6,19,7,2,0,27,20,3,80,28,24,27,9,25,7,2,3,4,8,4,6,6,3
20240229,100_1,1,13,9,1,0,27,20,0,117,35,21,36,15,43,2,11,2,3,1,2,6,9,8
20240229,100_2,4,12,7,0,0,25,19,1,129,35,26,38,19,46,4,11,6,2,3,2,10,8,6
20240229,100_3,2,13,9,2,0,28,20,2,121,38,24,38,15,44,3,8,6,1,4,3,12,8,6
20240229,100_4,2,12,10,3,0,27,20,1,119,37,27,37,19,45,4,8,11,0,4,3,13,10,9
20240229,100_5,1,11,11,4,0,27,21,1,122,39,25,39,18,45,4,8,9,1,3,3,12,7,9
20240229,200_1,1,13,7,3,0,30,19,0,104,30,21,34,16,39,4,9,1,4,1,2,11,10,10
20240229,200_2,3,14,7,1,0,31,16,1,112,33,26,36,20,43,4,10,6,3,1,1,9,10,11
20240229,200_3,3,13,4,1,0,30,18,1,104,32,24,33,18,39,3,9,4,4,1,2,9,8,9
20240229,200_4,7,10,7,1,0,30,17,1,115,36,26,36,21,43,2,10,9,2,2,2,9,7,11
20240229,200_5,5,10,9,2,0,31,16,2,118,35,27,38,21,46,4,9,10,1,0,2,11,7,12
20240229,300_1,1,13,9,2,0,32,15,1,111,34,20,37,14,40,3,7,3,3,1,2,4,8,10
20240229,300_2,4,12,8,2,2,31,14,2,126,38,21,41,14,46,5,7,4,2,2,1,3,11,10
20240229,300_3,7,10,8,1,2,31,13,2,123,38,21,40,14,45,3,8,3,2,2,1,3,9,9
20240229,300_4,5,11,9,2,1,32,14,2,124,38,25,41,17,44,4,8,5,4,2,2,6,10,10
20240229,300_5,4,12,10,3,0,31,16,1,126,39,23,42,16,45,5,7,4,4,1,2,7,10,10
