red1
4:(97.2, 0), (5.8, 0), (-85.5, 0)
5:(97.2, 0), (5.8, 0), (-85.5, 0)
6:(97.2, 0), (5.8, 0), (-85.5, 0)
7:(88.7, 8.5), (-0.1, 5.9), (-88.8, 3.3)
8:(80.7, 16.5), (2.6, 3.2), (-75.5, -10.0)
9:(60.9, 36.3), (-2.9, 8.7), (-66.4, -19.1)
10:(51.2, 46.0), (2.2, 3.6), (-46.6, -38.9)
11:(48.1, 49.1), (3.3, 2.5), (-41.2, -44.3)
12:(43.8, 53.4), (5.4, 0.4), (-32.8, -52.7)
13:(23.1, 74.1), (-3.9, 9.7), (-31.2, -54.3)
14:(16.4, 80.8), (-2.8, 8.6), (-22.0, -63.5)
15:(11.1, 86.1), (-1.6, 7.4), (-14.5, -71.0)
16:(9.0, 88.2), (-2.0, 7.8), (-13.1, -72.4)
17:(0.9, 96.3), (-0.9, 6.7), (-2.8, -82.7)
18:(0, 97.2), (0, 5.8), (0, -85.5)

