Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
5.9,205.2,2.4,136.2,1.3,119.1,0,65.8,0,79.4,0,158.0,0,108.3,0,38.5,0,67.7,0,113.7,0,55.1,0,80.0,0,74.0,0,35.5,0,119.3,0,38.0,0,55.6,0,146.3,0,159.2,0,85.4,0,102.4,0,96.1,0,70.0,0,134.6,1.8,75.2,0.5,51.7,2.7,128.0,0,25.3,0,72.9,0,168.6,0,72.2,0,40.4,0,130.2,0,75.5,0,24.9,0,121.0,26.4,85.9,18.4,51.6,20.5,64.4,107.1,0,30.5,0,93.7,0,3.4,41.5,3.0,40.2,9.3,119.7,51.1,31.7,15.2,7.1,64.2,26.8,12.3,11.7,28.2,27.3,65.3,63.7,23.1,74.1,5.1,42.1,31.2,88.7
-36.6|21.5|77.5,2.2|59.9|116.8,-24.7|13.0|49.1,12.8|45.4|81.1,-32.7|24.5|78.3,27.3|82.0|136.0,-14.6|44.5|101.6,8.8|66.6|123.2,-8.8|26.5|62.5,6.3|46.2|85.6,-15.2|50.3|108.4,1.0|77.3|147.6,-26.3|31.1|87.0,-7.2|33.4|73.2,-16.0|15.6|46.0,-7.2|27.7|57.7,-23.7|36.7|91.4,8.7|76.9|150.8,-14.1|43.4|98.1,13.0|59.5|107.0,-9.8|22.0|52.3,6.0|37.4|68.3,-20.9|35.4|95.9,5.3|63.2|124.1,-18.7|37.9|99.8,14.6|73.3|132.3,-14.5|21.4|57.7,13.4|48.0|81.7,-23.9|34.0|93.4,19.9|80.2|139.0,-6.1|47.3|98.2,-13.4|41.3|94.4,-9.7|23.7|59.1,-6.8|29.5|62.6,-31.3|29.0|89.0,15.9|78.5|142.9,-24.8|29.5|84.4,18.4|64.9|109.1,-17.7|15.5|48.1,-0.2|37.7|74.5,-40.0|22.4|79.5,7.9|92.7|168.5,-24.1|31.5|88.0,15.4|84.6|156.3,-15.5|19.3|56.1,18.0|62.5|105.6,-29.9|31.4|89.5,34.6|103.9|169.0,-31.5|28.6|90.1,-12.8|53.8|119.5,-15.6|22.1|60.9,6.4|49.2|91.2,-8.9|41.2|97.3,34.4|97.3|155.2,-29.4|28.3|79.9,7.5|67.9|130.2,-22.6|16.3|54.5,14.8|55.0|90.9,-33.1|33.9|96.2,37.2|99.8|174.8,11.7|67.9|127.0,-19.3|52.2|120.1,4.5|43.6|83.3,-10.2|35.0|79.8,5.7|61.6|119.2,14.0|74.1|135.3,-30.3|32.4|90.9,1.4|55.3|110.5,-18.5|17.4|56.6,-1.4|36.5|74.2,-30.9|36.8|106.8,-1.9|77.2|153.7,-33.7|25.2|78.4,22.7|71.4|123.1,-7.5|22.7|54.8,4.8|33.5|65.5,-21.7|32.0|85.5,5.6|59.9|110.9,-32.8|38.1|102.4,-32.2|36.3|108.3,-10.2|32.6|76.2,-25.1|25.5|72.6,-10.5|49.8|115.6,20.1|88.7|150.7,3.1|64.3|122.3,-40.5|20.9|83.5,-6.8|28.9|64.2,-31.3|3.2|39.0,13.1|80.9|146.5,-51.9|11.1|68.4,-18.6|31.5|84.5,-2.7|40.6|85.2,-11.3|18.1|47.4,13.2|41.9|68.9,-13.2|38.6|86.0,30.5|90.0|141.1,-32.2|22.7|77.2,1.4|61.8|117.6,-13.7|20.8|53.6,9.2|46.9|83.6,-17.9|26.0|69.9,15.7|61.9|110.4,-3.5|51.0|109.1,12.3|75.3|138.2,-12.6|22.2|59.8,-0.9|42.1|81.5,-17.7|33.6|93.7,-3.4|67.1|129.8
