Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240402,24036,2,6,4,1,0,16,3,1,83,33,29,29,13,21,6,1,3,9,10,2,3,2,14
20240404,24037,2,4,5,1,0,13,7,0,42,15,13,16,8,11,3,1,1,6,2,1,1,13,3
20240404,100_1,3,3,2,0,0,11,6,0,105,33,27,34,15,38,8,7,2,5,4,1,3,12,9
20240404,100_2,1,4,3,1,0,8,9,2,98,31,26,33,14,35,6,7,2,6,4,1,4,13,13
20240404,100_3,3,3,2,0,0,11,6,1,106,33,26,36,16,40,7,8,3,4,3,1,2,15,11
20240404,100_4,1,3,4,0,0,10,7,1,118,37,25,39,15,45,8,8,3,1,3,1,3,16,9
20240404,100_5,1,4,4,0,0,11,7,1,116,38,22,38,11,41,7,6,3,1,4,1,3,15,11
20240404,200_1,4,4,1,0,1,14,4,0,117,36,28,38,18,43,6,6,8,3,2,1,3,7,9
20240404,200_2,3,5,1,0,0,13,5,0,114,35,26,38,14,40,7,4,7,3,4,1,1,10,14
20240404,200_3,3,4,2,0,0,13,5,0,117,37,25,39,15,39,6,2,9,3,3,1,1,9,11
20240404,200_4,2,4,4,0,0,10,7,0,118,37,22,40,14,39,5,2,9,3,2,1,2,10,8
20240404,200_5,2,4,4,0,1,10,7,0,114,36,25,38,14,38,6,2,8,3,3,1,2,8,7
20240404,300_1,3,4,1,0,1,12,5,0,93,31,30,32,18,29,6,4,7,7,4,1,2,6,10
20240404,300_2,1,5,2,1,1,12,5,0,94,32,25,33,16,27,5,1,6,7,3,1,2,6,10
20240404,300_3,1,5,2,1,1,13,4,0,94,32,25,33,17,28,4,1,9,6,3,2,2,4,9
20240404,300_4,2,4,2,0,1,10,7,0,98,32,24,33,17,32,3,2,11,4,2,2,4,4,9
20240404,300_5,2,4,2,0,1,12,5,0,99,32,24,33,16,33,4,2,11,3,3,2,3,2,10
