Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240404,24037,3,14,9,8,2,39,9,0,42,15,13,16,8,11,3,1,1,6,2,4,13,13,4
20240407,24038,3,14,6,0,1,26,19,2,117,39,23,37,17,41,2,8,5,4,4,3,8,2,12
20240407,100_1,4,13,10,4,1,18,24,5,130,43,19,42,11,43,3,5,4,3,2,2,6,3,13
20240407,100_2,4,14,11,3,0,18,27,3,140,46,18,44,15,47,1,6,5,3,1,2,7,1,10
20240407,100_3,4,14,11,3,-1,15,32,2,141,44,18,45,19,48,1,7,5,4,0,3,10,0,6
20240407,100_4,4,15,11,3,-1,13,35,2,143,45,17,46,18,48,1,6,5,4,0,3,11,0,4
20240407,100_5,2,17,12,2,0,15,32,2,145,46,16,48,14,51,3,4,5,3,1,3,9,0,6
20240407,200_1,4,12,8,6,2,23,20,2,110,38,18,35,14,35,0,5,4,4,2,1,4,10,5
20240407,200_2,3,12,11,5,1,23,21,2,125,43,15,40,14,40,0,4,4,4,1,1,4,8,4
20240407,200_3,1,14,17,7,0,22,25,2,133,43,17,45,14,45,1,5,5,4,0,3,9,6,6
20240407,200_4,0,15,16,7,0,24,24,2,138,43,16,48,13,47,3,3,5,4,0,3,8,6,6
20240407,200_5,0,17,16,8,0,26,21,1,143,44,15,49,12,49,3,3,5,3,0,2,7,4,4
20240407,300_1,8,13,5,5,0,19,26,3,115,35,24,39,15,41,5,4,9,2,2,2,8,10,6
20240407,300_2,8,13,5,1,1,23,22,3,131,35,26,47,15,49,11,5,7,2,0,2,5,8,3
20240407,300_3,3,14,11,4,0,23,23,2,132,38,24,45,18,48,6,7,7,3,0,2,9,6,7
20240407,300_4,2,14,13,5,0,24,21,3,135,40,23,45,17,49,5,7,7,2,0,3,9,5,10
20240407,300_5,4,15,10,2,1,26,18,2,133,39,23,45,16,48,5,7,5,3,0,3,8,4,8
