row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,7,11,19,22,28,32,119,39,25,39,17,41,4,8,3,6,4,3
1_2,4,11,19,22,27,31,114,35,27,38,16,41,7,8,3,5,4,6
1_3,5,10,13,17,21,27,93,32,22,31,11,30,5,3,4,4,6,8
1_4,4,9,14,18,23,27,95,31,23,32,14,32,5,5,4,5,4,8
1_5,4,10,14,19,23,28,98,32,24,33,13,33,6,4,5,4,5,8
1_6,1,5,12,13,17,22,70,23,21,22,12,25,4,7,1,4,5,9
1_7,3,6,13,16,21,26,85,29,23,27,15,29,3,7,3,5,5,10
1_8,5,10,14,21,24,27,101,32,22,34,14,35,5,4,7,3,3,6
1_9,3,7,12,17,20,25,84,28,22,27,13,29,4,5,5,3,5,9
1_10,7,15,19,23,28,31,123,38,24,43,13,42,8,4,4,5,3,7
2_1,9,11,19,23,29,29,120,38,20,40,18,42,2,8,4,6,0,4
2_2,6,11,18,22,28,29,114,35,23,39,17,40,5,7,4,6,1,7
2_3,6,9,14,17,24,28,98,34,22,33,15,31,3,5,3,7,4,5
2_4,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,7
2_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
2_6,3,9,18,22,26,29,107,32,26,35,17,40,6,9,4,4,3,9
2_7,4,8,17,21,28,31,109,35,27,36,20,38,4,9,4,7,3,10
2_8,4,9,14,21,26,29,103,33,25,35,17,35,5,5,7,5,3,8
2_9,3,8,14,20,26,28,99,31,25,34,18,34,5,6,6,6,2,9
2_10,3,9,14,20,27,29,102,32,26,36,18,34,6,5,6,7,2,8
3_1,9,12,17,23,28,30,119,39,21,40,16,40,3,5,6,5,2,3
3_2,7,11,19,20,28,31,116,38,24,39,17,39,4,8,1,8,3,1
3_3,5,9,14,17,24,29,98,34,24,33,15,31,4,5,3,7,5,6
3_4,5,10,14,19,24,29,101,34,24,34,14,33,5,4,5,5,5,8
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,3,13,18,20,25,29,108,32,26,38,12,38,10,5,2,5,4,11
3_7,4,14,20,23,26,31,118,35,27,40,12,43,10,6,3,3,5,9
3_8,6,9,13,24,27,29,108,35,23,36,18,37,3,4,11,3,2,3
