Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240312,24027,4,3,3,0,2,14,4,0,108,34,30,34,22,40,4,7,14,1,4,1,1,13,12
20240314,24028,0,8,4,3,0,10,9,1,66,22,16,25,11,19,4,1,3,7,1,4,4,5,3
20240314,100_1,2,5,3,1,0,13,6,0,88,27,26,29,19,32,6,7,6,3,2,1,3,9,6
20240314,100_2,0,6,4,1,0,14,6,0,97,34,30,33,20,30,5,1,10,6,6,3,5,1,9
20240314,100_3,0,5,5,0,0,13,6,0,99,34,31,34,24,31,3,3,13,6,3,2,4,4,10
20240314,100_4,0,6,4,1,0,15,5,0,101,35,31,35,22,29,4,1,11,8,5,3,5,-2,10
20240314,100_5,0,5,6,0,0,13,6,0,109,38,30,37,23,34,3,0,14,6,4,3,6,0,14
20240314,200_1,0,4,4,1,0,11,8,0,90,28,26,28,17,33,4,7,7,2,4,1,4,11,5
20240314,200_2,1,5,6,2,1,15,4,0,85,30,29,31,21,20,4,-2,14,9,2,2,4,5,9
20240314,200_3,2,4,5,1,1,13,5,0,90,31,28,31,23,24,2,0,14,8,2,1,4,7,8
20240314,200_4,4,3,4,0,2,15,3,0,96,32,31,34,22,24,5,0,13,9,2,1,4,3,9
20240314,200_5,3,5,4,0,2,13,4,0,107,34,29,35,22,30,4,1,12,8,2,2,4,1,9
20240314,300_1,2,3,3,0,1,10,7,0,106,33,28,34,19,36,4,4,13,1,4,1,2,12,12
20240314,300_2,3,3,4,1,1,12,6,0,92,32,28,30,21,28,2,3,11,5,4,2,4,3,13
20240314,300_3,2,3,4,2,0,12,7,0,96,34,27,32,23,28,1,3,12,7,2,2,5,3,15
20240314,300_4,4,3,1,0,0,13,5,0,100,34,29,34,22,29,3,1,14,6,3,1,3,0,14
20240314,300_5,5,3,2,1,0,13,5,0,113,38,26,37,19,36,3,3,10,5,4,1,3,0,12
