Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240312,24027,12,7,8,1,4,36,10,0,108,34,30,34,22,40,4,7,14,1,4,3,6,13,13
20240314,24028,1,13,14,11,0,20,27,3,66,22,16,25,11,19,4,1,3,7,1,5,13,5,3
20240314,100_1,5,12,7,0,0,30,17,0,112,34,25,38,13,40,6,2,9,1,4,3,7,9,6
20240314,100_2,5,11,10,3,1,28,18,0,100,34,28,37,17,28,5,0,10,7,4,3,10,4,5
20240314,100_3,8,11,10,2,2,25,21,0,102,36,26,39,17,29,4,0,8,9,3,3,9,1,6
20240314,100_4,9,11,7,1,3,26,18,0,95,35,29,35,19,24,3,0,9,10,4,3,8,0,7
20240314,100_5,9,12,8,2,2,21,23,1,96,35,28,37,18,25,3,-1,8,9,4,3,8,-2,9
20240314,200_1,9,8,6,0,2,27,19,0,108,33,24,36,15,38,5,5,7,3,3,2,3,8,4
20240314,200_2,6,10,9,2,1,21,25,0,100,31,26,36,17,30,6,0,12,6,1,3,11,2,4
20240314,200_3,11,10,6,2,4,22,21,0,98,31,26,36,16,30,7,0,10,6,2,4,7,1,6
20240314,200_4,13,10,5,1,5,23,18,1,95,32,27,36,17,25,7,-1,8,9,3,3,8,0,5
20240314,200_5,14,12,5,0,7,20,19,1,104,33,28,39,17,31,8,0,9,8,2,3,7,-3,8
20240314,300_1,9,8,9,1,2,31,15,0,102,31,28,31,16,38,6,6,9,0,5,3,7,9,9
20240314,300_2,8,9,9,3,1,32,16,0,94,31,28,30,17,30,4,2,12,2,6,4,8,5,6
20240314,300_3,7,11,9,3,2,28,18,0,91,30,27,31,17,28,5,2,8,5,4,3,7,1,3
20240314,300_4,9,10,5,1,4,34,11,0,84,30,28,28,13,25,6,0,8,4,9,3,8,-1,8
20240314,300_5,10,10,5,2,4,29,15,0,89,32,28,30,15,25,5,0,9,5,8,3,7,-2,7
