key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,0,-1.2,1.0,3.1,6,7
8_8___1__,0,-1.3,0.5,2.3,6,6
10_6___1__,0,-1.6,0.2,2.0,5,6
2_7___1__,0,-0.9,1.1,3.1,5,6
8_7___1__,0,-1.0,1.1,3.2,6,7
3_1___1__,0,-1.5,0.6,2.9,2,6
3_6___1__,0,-1.4,0.8,2.8,6,6
5_9___1__,1,-0.9,1.5,3.7,4,6
7_6___1__,0,-0.6,1.4,3.4,4,6
16_9___1__,1,-1.4,0.5,2.3,6,8
1_1___1__,4,-1.6,0.5,2.6,4,6
2_8___1__,0,-1.6,0.2,2.0,6,7
2_10___1__,0,-1.7,0.6,2.7,6,7
5_2___1__,0,-0.2,1.9,4.0,3,6
7_7___1__,0,-1.2,0.9,3.1,4,6
9_2___1__,0,-1.1,0.7,2.5,6,6
11_8___1__,0,-0.8,1.3,3.4,6,10
14_3___1__,1,-1.5,1.4,4.3,4,6
16_6___1__,0,-0.6,1.4,3.3,6,9
19_7___1__,0,-1.8,0.6,2.8,4,6
1_6___1__,1,-0.8,2.4,5.6,6,6
3_10___1__,4,-1.8,1.2,3.8,5,6
7_10___1__,0,-1.6,1.1,3.6,3,6
17_2___1__,13,-1.2,1.1,3.3,4,6
1_8___1__,4,-2.0,0.6,3.1,4,6
4_1___1__,9,-1.1,1.4,4.1,3,6
4_9___1__,13,-0.8,1.5,3.9,5,6
4_10___1__,11,-0.6,1.7,4.0,5,6
6_7___1__,1,-0.2,1.9,4.0,6,7
6_8___1__,1,-0.2,2.6,4.8,5,6
7_2___1__,2,-0.3,1.8,3.9,2,6
1_10___1__,4,-1.4,0.7,2.9,4,6
5_10___1__,1,-1.8,0.4,2.5,5,6
6_1___1__,2,-1.0,1.3,3.7,4,6
6_2___1__,1,-1.4,1.0,3.3,6,6
6_10___1__,7,-0.8,2.2,5.5,4,6
7_3___1__,1,-2.2,0.7,3.6,5,6
8_2___1__,1,-0.4,2.1,4.4,2,6
9_6___1__,1,-0.6,1.4,3.3,6,6
10_3___1__,1,-1.3,1.5,4.2,4,6
2_6___2__,0,-1.4,0.7,2.8,11,13
5_7___2__,1,-0.3,1.5,3.6,10,13
5_9___2__,1,-1.5,0.6,2.7,9,13
10_6___2__,0,-1.3,1.3,3.6,13,13
10_7___2__,0,-1.4,1.0,3.3,13,14
12_7___2__,1,-0.7,1.1,2.8,12,13
14_7___2__,1,-0.3,1.4,3.3,13,15
16_6___2__,0,-1.3,1.5,4.0,11,13
16_7___2__,0,-0.0,2.0,4.0,13,13
17_7___2__,0,-0.5,1.0,2.8,13,13
19_7___2__,1,-1.3,1.1,3.3,12,13
2_8___2__,0,-0.6,1.4,3.5,11,13
8_8___2__,0,0.3,2.0,3.9,11,13
9_7___2__,1,-1.2,1.3,3.7,13,14
9_8___2__,0,-0.7,1.8,4.3,11,13
10_8___2__,0,-0.4,1.5,3.4,12,13
16_8___2__,0,-0.1,2.6,5.1,12,13
20_7___2__,1,-0.1,2.1,4.3,12,13
4_3___2__,1,-0.3,2.5,5.1,9,13
5_8___2__,0,-1.2,1.2,3.4,9,13
1_6___2__,1,-1.9,1.7,5.3,13,14
2_1___2__,1,0.4,3.5,6.4,9,13
4_1___2__,1,-1.7,1.3,4.3,12,13
15_3___2__,1,-0.6,2.1,4.8,10,13
18_3___2__,1,-1.6,1.7,5.2,9,13
19_2___2__,4,-0.6,2.4,5.3,7,13
20_1___2__,1,-0.2,2.2,4.9,8,13
1_8___2__,1,-0.6,2.0,4.7,11,13
2_2___2__,1,-0.9,1.9,5.0,13,13
3_1___2__,1,-0.4,2.5,5.4,8,13
3_2___2__,0,-0.3,2.1,4.5,9,13
3_3___2__,1,-0.4,2.1,4.6,10,13
3_8___2__,1,-1.2,1.1,3.2,11,13
3_10___2__,1,-0.9,1.6,4.2,11,13
6_3___2__,1,-1.7,1.6,4.9,9,13
9_1___2__,1,-0.8,2.2,5.2,12,13
10_2___2__,1,-0.6,1.9,4.6,10,13
11_2___2__,1,-2.0,1.4,4.8,9,13
11_6___2__,1,-2.0,0.8,3.5,13,15
12_3___2__,1,0.5,3.6,7.2,9,13
8_8___3__,0,-0.8,1.1,3.0,14,17
8_6___3__,2,-1.1,0.6,2.5,15,17
16_6___3__,0,0.1,2.0,3.8,16,17
16_7___3__,0,-0.6,1.4,3.4,17,19
18_8___3__,3,-1.4,0.5,2.4,13,17
19_1___3__,2,-1.0,1.2,3.4,14,17
2_6___3__,3,-0.3,1.2,2.9,10,17
2_8___3__,0,0.1,1.8,3.6,15,17
3_7___3__,3,-1.4,0.4,2.3,17,18
6_8___3__,3,-0.9,0.9,2.7,15,17
8_7___3__,2,-0.9,1.1,3.2,16,17
10_2___3__,2,-0.8,1.2,3.4,14,17
10_7___3__,0,-0.9,1.0,3.1,15,17
11_7___3__,3,-1.3,0.5,2.3,17,17
12_7___3__,3,-0.8,1.2,3.2,13,17
12_8___3__,3,-0.2,1.5,3.3,13,17
13_2___3__,2,0.0,1.7,3.3,15,17
16_8___3__,0,-1.1,0.8,2.5,17,17
18_1___3__,0,0.6,2.7,4.6,13,17
20_2___3__,4,-0.6,1.7,4.1,14,17
1_6___3__,4,-1.4,1.8,5.0,17,18
1_3___3__,7,-0.7,2.3,5.0,15,17
6_3___3__,7,-0.9,1.6,4.2,14,17
15_3___3__,7,-0.4,2.2,4.7,16,17
3_10___3__,7,-0.0,1.8,3.5,15,17
4_3___3__,7,-0.3,2.3,4.8,15,17
4_9___3__,7,-0.6,1.6,3.9,16,17
7_3___3__,7,-0.8,1.8,4.6,15,17
9_3___3__,4,-0.7,1.6,4.1,15,17
9_6___3__,7,-1.1,0.8,2.8,17,20
12_3___3__,7,0.3,2.8,5.1,15,17
13_3___3__,2,-0.8,1.6,3.9,15,17
16_1___3__,7,-1.4,1.2,3.8,14,17
16_3___3__,2,-1.1,1.5,3.8,15,17
19_10___3__,0,-1.1,1.1,3.2,13,17
20_3___3__,2,0.3,2.7,5.2,15,17
1_8___3__,4,-1.0,1.3,3.8,17,17
1_9___3__,4,-0.5,1.6,3.6,17,17
2_3___3__,2,-1.0,1.6,3.9,15,17
3_2___3__,7,-0.8,1.3,3.5,14,17
16_8___4__,0,-0.8,1.3,3.4,21,22
2_1___4__,1,0.2,2.3,4.8,22,22
