Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240905,24103,15,0,1,0,2,16,2,0,148,45,21,53,11,50,9,2,4,5,1,0,0,15,11
20240908,24104,2,3,5,3,1,9,8,2,123,34,24,42,10,47,11,7,1,2,3,4,7,4,6
20240908,100_1,12,0,0,0,2,11,4,0,103,33,29,34,17,32,7,5,2,9,4,0,0,14,14
20240908,100_2,10,0,2,0,2,9,8,-1,104,33,30,34,19,34,6,6,1,9,4,1,1,11,11
20240908,100_3,10,-1,1,0,2,10,7,0,104,34,32,35,20,34,6,7,1,10,4,1,1,9,11
20240908,100_4,8,0,2,0,1,9,8,0,93,32,31,31,21,30,4,8,1,10,5,0,2,10,10
20240908,100_5,6,0,3,0,1,9,9,0,84,29,27,28,17,25,4,4,2,9,5,1,2,13,12
20240908,200_1,8,0,1,0,1,12,4,0,87,33,27,30,15,22,4,3,2,10,7,0,1,11,10
20240908,200_2,6,1,3,1,1,12,5,0,80,31,29,28,19,19,3,4,2,12,5,1,2,11,10
20240908,200_3,5,1,3,1,0,12,6,0,79,32,30,28,20,18,2,4,1,14,6,1,3,15,11
20240908,200_4,4,2,4,1,0,11,6,1,78,31,30,28,21,18,2,4,2,14,5,1,3,14,11
20240908,200_5,4,2,4,1,0,11,6,0,66,27,26,24,19,15,2,3,3,13,4,1,3,14,8
20240908,300_1,8,2,1,0,1,12,5,1,89,32,26,31,16,26,4,3,2,9,5,1,1,10,9
20240908,300_2,7,1,1,0,1,10,7,0,92,34,29,33,19,24,3,4,3,12,5,0,1,8,9
20240908,300_3,8,0,1,0,1,11,6,0,89,34,30,31,19,23,3,4,2,12,6,1,1,8,8
20240908,300_4,6,0,2,0,0,12,6,0,81,32,32,27,21,20,2,5,3,12,7,1,1,6,9
20240908,300_5,7,0,2,0,0,10,8,0,84,32,28,30,21,20,1,3,3,14,3,0,1,9,9
