key,gap,pro1,pro2,pro3,range1,range2
19_8___1__,2,-2.2,0.4,3.0,2,12
9_10___1__,2,-1.0,1.2,3.2,1,12
11_8___1__,2,-1.2,1.0,3.4,2,12
15_8___1__,2,-0.8,1.5,3.9,1,12
1_3___1__,2,-1.7,1.1,3.8,4,12
2_9___1__,2,-1.5,0.7,2.8,3,12
3_6___1__,4,-2.1,-0.1,1.8,0,12
3_8___1__,2,-1.4,0.8,2.9,0,12
4_7___1__,2,-1.3,0.7,2.9,0,12
8_8___1__,2,-1.0,1.0,3.1,3,12
10_3___1__,2,-1.8,1.0,3.8,4,12
10_8___1__,2,-1.5,0.1,1.9,2,12
14_7___1__,2,-1.8,0.6,3.2,2,12
14_10___1__,2,-0.3,2.2,4.8,2,12
15_9___1__,2,-1.7,0.5,2.8,1,12
17_9___1__,2,-1.5,0.5,2.8,2,12
1_10___1__,2,-0.8,1.4,3.5,1,12
4_6___1__,2,-0.4,1.5,3.7,-1,12
4_8___1__,2,-1.1,1.5,4.1,0,12
6_2___1__,2,-0.7,1.3,3.5,5,12
11_1___1__,2,-0.2,2.2,4.5,3,12
1_1___1__,2,-0.9,1.7,4.1,4,12
1_6___1__,2,-0.0,3.1,6.1,4,12
3_2___1__,2,0.4,2.3,4.2,3,12
16_1___1__,2,-0.6,2.0,4.4,2,12
20_1___1__,2,-1.0,1.4,3.7,5,12
2_1___1__,2,-0.9,1.0,3.0,2,12
5_1___1__,2,0.2,2.5,4.8,0,12
7_1___1__,2,-1.0,1.5,4.2,3,12
8_6___1__,4,-0.2,1.9,4.1,4,12
9_1___1__,2,-1.2,1.0,3.3,2,12
11_2___1__,2,-0.5,1.3,3.0,4,12
11_6___1__,2,-0.1,2.1,4.1,1,12
14_1___1__,2,-1.4,1.1,3.1,2,12
15_1___1__,2,-0.9,2.0,4.9,2,12
16_3___1__,2,-1.4,1.4,3.9,4,12
18_6___1__,4,-0.7,1.4,3.6,0,12
18_7___1__,2,-0.3,1.7,3.7,0,12
2_2___1__,2,-0.1,1.9,3.8,5,12
5_6___1__,4,0.2,2.4,4.6,0,12
12_9___2__,2,-1.4,1.3,4.0,9,21
17_9___2__,2,-0.9,0.9,2.8,7,21
19_9___2__,2,-0.4,2.3,4.9,7,21
2_10___2__,2,-0.2,2.0,4.2,8,21
4_7___2__,3,-0.9,1.5,4.0,6,21
4_9___2__,2,-0.7,1.4,3.7,6,21
11_9___2__,2,-1.1,1.5,4.2,7,21
11_10___2__,4,-0.1,2.2,4.6,7,21
12_7___2__,2,-1.6,0.5,2.5,7,21
14_7___2__,3,-1.9,0.2,2.4,6,21
14_9___2__,2,-0.3,2.4,4.8,7,21
16_7___2__,2,0.1,2.0,3.9,4,21
16_10___2__,2,-0.6,1.4,3.3,7,21
17_8___2__,2,-0.7,1.2,3.2,6,21
19_10___2__,2,-1.1,1.2,3.4,4,21
2_7___2__,2,-0.7,1.0,2.8,6,21
4_8___2__,2,-0.2,2.1,4.3,7,21
5_9___2__,2,-0.4,1.9,4.4,8,21
5_10___2__,2,-1.5,1.4,4.2,8,21
7_10___2__,2,0.1,1.9,4.1,7,21
1_3___2__,2,-1.1,2.6,6.0,7,21
18_3___2__,2,-1.7,2.1,5.6,8,21
2_2___2__,2,0.2,3.2,6.0,9,21
11_1___2__,2,-1.6,1.5,4.7,5,21
16_3___2__,2,-2.1,1.0,4.3,8,21
18_6___2__,3,-1.4,1.2,4.0,5,21
2_3___2__,2,-1.1,2.2,5.6,9,21
5_1___2__,2,-2.1,1.1,3.9,6,21
9_1___2__,2,-1.9,1.3,4.7,6,21
12_1___2__,2,-2.0,1.6,4.8,8,21
12_3___2__,2,-1.8,1.9,5.6,12,21
12_6___2__,3,-0.9,1.6,4.0,8,21
16_1___2__,2,-1.5,1.5,4.7,5,21
17_3___2__,2,-0.8,2.5,5.5,7,21
1_1___2__,2,-1.6,1.9,5.4,9,21
1_6___2__,3,-1.8,1.5,5.0,13,21
2_1___2__,2,-1.0,1.9,5.0,10,21
2_9___2__,2,0.5,2.4,4.4,8,21
3_2___2__,2,-1.5,1.1,3.5,12,21
3_3___2__,2,-0.6,2.3,5.4,9,21
3_8___3__,2,-0.6,1.0,2.8,8,23
13_8___3__,2,-0.7,0.9,2.6,9,23
17_7___3__,3,-0.3,1.4,3.2,10,23
5_9___3__,2,-0.5,1.5,3.5,12,23
7_8___3__,3,-0.4,1.5,3.1,14,23
8_7___3__,3,-1.0,1.5,4.1,6,23
8_9___3__,2,-0.7,1.2,3.2,11,23
13_7___3__,2,-1.4,0.7,2.7,7,23
14_9___3__,2,-0.6,1.5,3.5,13,23
19_8___3__,2,-1.2,0.6,2.7,11,23
2_6___3__,1,0.0,1.9,3.5,11,23
4_8___3__,2,-0.6,1.1,2.9,10,23
6_9___3__,2,-0.8,1.0,3.1,13,23
7_6___3__,3,0.0,1.9,3.8,12,23
7_7___3__,3,-1.3,0.7,2.6,13,23
8_6___3__,1,-0.8,1.1,3.0,7,23
8_8___3__,3,-1.0,0.9,2.8,11,23
10_7___3__,2,-1.0,1.1,3.4,8,23
10_8___3__,1,-0.8,1.3,3.4,10,23
10_9___3__,1,-0.4,1.6,3.7,11,23
12_1___3__,2,-0.6,1.5,3.8,12,23
14_1___3__,2,-0.3,1.9,4.2,12,23
8_2___3__,2,-1.2,1.7,4.6,12,23
16_1___3__,12,-0.9,1.6,3.9,11,23
18_6___3__,3,-0.7,1.3,3.4,11,23
1_1___3__,2,-0.3,2.4,4.9,13,23
1_3___3__,2,-0.3,2.4,4.9,14,23
1_6___3__,3,-0.8,2.2,5.4,17,23
2_1___3__,2,0.9,2.8,5.0,13,23
2_3___3__,2,0.8,3.1,5.3,14,23
2_10___3__,4,-0.0,2.0,3.8,10,23
4_3___3__,2,0.1,2.7,5.5,15,23
5_1___3__,2,0.4,2.8,5.2,9,23
9_1___3__,2,-0.5,2.0,4.2,10,23
9_3___3__,2,0.6,3.2,5.6,15,23
10_1___3__,2,1.5,3.9,6.4,11,23
11_1___3__,2,0.5,2.7,4.5,10,23
12_2___3__,2,0.2,2.6,5.1,11,23
12_3___3__,2,0.9,3.3,5.9,16,23
17_1___3__,2,0.2,2.5,4.9,9,23
2_7___4__,1,-0.7,1.2,3.2,15,27
11_9___4__,2,-1.4,1.0,3.3,14,27
12_6___4__,1,-0.5,1.6,4.0,14,27
2_8___4__,1,-0.7,1.3,3.3,16,27
2_9___4__,1,0.1,2.0,3.9,18,27
4_9___4__,2,-0.8,1.0,2.7,16,27
11_8___4__,3,-0.6,1.4,3.5,14,27
13_6___4__,4,-1.2,1.3,3.7,17,27
13_7___4__,4,-1.3,0.9,3.2,15,27
13_8___4__,2,-0.7,1.4,3.4,14,27
13_9___4__,2,-0.4,1.4,3.4,15,27
16_6___4__,1,-0.8,1.7,4.0,18,27
17_9___4__,2,-0.4,1.6,3.7,13,27
1_2___4__,1,-0.6,1.7,4.1,21,27
3_8___4__,2,-0.5,1.3,3.0,15,27
3_9___4__,2,-0.2,1.8,3.9,14,27
4_7___4__,4,-0.8,1.3,3.2,16,27
4_8___4__,4,-0.2,1.6,3.4,17,27
6_7___4__,1,-0.6,1.5,3.4,17,27
6_8___4__,2,-0.4,1.8,4.1,17,27
1_6___4__,14,0.1,3.2,6.5,19,27
1_7___4__,4,0.1,2.9,5.9,16,27
19_1___4__,1,-0.2,3.5,7.2,22,27
1_9___4__,3,-0.4,2.5,5.0,15,27
1_10___4__,3,-0.7,2.1,5.3,17,27
5_3___4__,3,-1.2,1.4,4.2,22,27
9_3___4__,3,-0.3,2.5,5.3,20,27
9_10___4__,4,-0.7,2.2,5.3,14,27
15_2___4__,3,0.4,2.6,4.9,21,27
1_8___4__,3,-0.7,1.4,3.5,16,27
3_3___4__,3,-1.2,1.3,4.1,20,27
4_3___4__,2,-1.4,1.2,4.1,20,27
6_3___4__,3,-0.6,2.1,5.0,20,27
7_3___4__,3,-0.9,2.2,5.1,20,27
7_10___4__,3,-0.3,2.2,4.8,16,27
9_8___4__,4,-1.2,1.3,3.9,14,27
11_3___4__,3,-0.8,1.9,4.8,20,27
12_10___4__,5,-1.0,1.3,3.5,14,27
15_3___4__,3,-0.5,1.9,4.2,23,27
17_3___4__,3,-0.3,2.3,5.1,20,27
2_6___5__,1,-0.7,1.4,3.3,24,32
6_8___5__,1,0.3,2.5,4.6,22,32
8_6___5__,1,-1.3,0.8,3.1,26,32
2_7___5__,2,-0.6,1.5,3.5,23,32
4_6___5__,1,-0.0,2.5,5.0,23,32
6_7___5__,1,-1.6,1.3,4.1,25,32
15_6___5__,1,-0.8,1.4,3.7,19,32
