row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,3,10,12,14,19,26,84,29,23,29,9,26,7,2,2,5,7,8
1_2,3,8,11,14,20,27,83,30,24,28,12,25,5,3,3,6,7,7
1_3,4,10,14,17,23,28,96,32,24,33,13,31,6,4,3,6,5,7
1_4,4,8,13,18,23,29,95,33,25,31,15,31,4,5,5,5,6,8
1_5,5,9,13,18,23,28,96,33,23,32,14,31,4,4,5,5,5,8
1_6,7,19,22,25,27,32,132,39,25,46,8,47,12,3,3,2,5,11
1_7,3,15,22,24,26,32,122,35,29,41,11,46,12,7,2,2,6,13
1_8,0,9,17,22,23,31,102,31,31,32,14,39,9,8,5,1,8,13
1_9,0,12,17,21,22,29,101,29,29,34,10,38,12,5,4,1,7,13
1_10,1,11,17,21,26,31,107,32,30,37,15,38,10,6,4,5,5,10
2_1,2,8,13,18,20,27,88,29,25,28,12,31,6,5,5,2,7,8
2_2,3,10,15,20,23,28,99,31,25,33,13,35,7,5,5,3,5,8
2_3,6,11,15,18,24,29,103,35,23,35,13,33,5,4,3,6,5,8
2_4,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,7
2_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
2_6,7,14,21,23,26,32,123,39,25,40,12,44,7,7,2,3,6,12
2_7,2,7,16,15,18,30,88,32,28,25,11,31,5,9,-1,3,12,13
2_8,4,8,18,16,21,30,97,34,26,29,13,34,4,10,-2,5,9,10
2_9,4,7,16,15,19,31,92,35,27,26,12,31,3,9,-1,4,12,10
2_10,5,9,19,20,24,32,109,37,27,33,15,39,4,10,1,4,8,8
3_1,4,9,13,15,20,26,87,30,22,29,11,28,5,4,2,5,6,8
3_2,4,8,11,16,22,26,87,30,22,30,14,27,4,3,5,6,4,9
3_3,5,9,14,18,24,28,98,33,23,33,15,32,4,5,4,6,4,9
3_4,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
3_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
3_6,10,19,22,22,28,33,134,43,23,47,9,44,9,3,0,6,5,12
3_7,3,11,16,17,23,31,101,34,28,34,12,33,8,5,1,6,8,15
3_8,3,9,13,13,17,30,85,33,27,26,8,26,6,4,0,4,13,12
3_9,2,7,10,11,16,29,75,31,27,23,9,21,5,3,1,5,13,12
3_10,2,8,11,13,19,31,84,33,29,27,11,24,6,3,2,6,12,12
4_1,2,6,10,15,17,23,73,25,21,23,11,25,4,4,5,2,6,5
4_2,2,6,10,15,20,26,79,28,24,26,14,25,4,4,5,5,6,6
4_3,5,10,14,17,23,28,97,33,23,33,13,31,5,4,3,6,5,7
4_4,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
4_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
4_6,5,16,23,23,27,32,126,37,27,43,11,46,11,7,0,4,5,12
4_7,3,13,20,21,24,32,113,35,29,37,11,41,10,7,1,3,8,11
4_8,0,6,11,18,23,30,88,30,30,29,17,29,6,5,7,5,7,10
4_9,0,7,8,13,20,28,76,28,28,27,13,21,7,1,5,7,8,9
4_10,3,10,17,18,24,31,103,34,28,34,14,35,7,7,1,6,7,11
5_1,4,8,12,16,18,23,81,27,19,26,10,28,4,4,4,2,5,11
5_2,3,7,10,15,19,25,79,28,22,26,12,25,4,3,5,4,6,10
5_3,5,10,14,18,23,28,98,33,23,33,13,32,5,4,4,5,5,8
5_4,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
5_5,5,9,14,18,23,28,97,33,23,32,14,32,4,5,4,5,5,8
5_6,13,20,23,24,25,31,136,44,18,45,5,47,7,3,1,1,6,9
5_7,10,19,22,25,26,31,133,41,21,45,7,47,9,3,3,1,5,10
5_8,6,13,16,23,26,31,115,37,25,39,13,39,7,3,7,3,5,8
