5: [4.6|6.5|8.5] [6, 8, 6, 7, 8, 6, 6, 7, 8, 9, 5, 8, 7, 8, 7, 6, 4, 6, 7, 5]
16: [5.1|7.0|8.9] [7, 7, 7, 8, 9, 8, 4, 7, 8, 9, 8, 8, 8, 9, 7, 7, 8, 9, 10, 6]
17: [5.0|7.1|9.3] [8, 7, 10, 9, 5, 9, 6, 6, 8, 8, 5, 8, 7, 7, 9, 6, 8, 8, 7, 4]
9: [5.2|7.1|8.9] [6, 9, 7, 8, 5, 9, 7, 8, 9, 6, 5, 9, 8, 8, 9, 9, 5, 7, 6, 6]
10: [5.3|7.1|9.1] [8, 9, 6, 6, 7, 7, 6, 8, 9, 8, 5, 8, 8, 9, 8, 6, 6, 9, 9, 4]
13: [5.3|7.2|9.3] [8, 9, 7, 7, 7, 7, 7, 5, 7, 9, 6, 6, 4, 8, 7, 8, 7, 9, 7, 3]
4: [5.4|7.2|9.2] [8, 7, 7, 7, 8, 7, 7, 7, 8, 8, 8, 8, 6, 9, 10, 8, 6, 4, 7, 5]
3: [5.4|7.3|9.2] [9, 8, 7, 8, 8, 7, 5, 6, 6, 8, 5, 9, 7, 7, 10, 8, 9, 9, 9, 8]
2: [5.4|7.4|9.6] [8, 9, 8, 4, 9, 9, 8, 5, 9, 6, 7, 8, 3, 8, 10, 9, 8, 8, 8, 6]
7: [5.4|7.4|9.5] [8, 9, 6, 9, 7, 8, 7, 8, 8, 9, 6, 9, 6, 4, 9, 5, 8, 8, 10, 8]
6: [5.4|7.5|9.5] [7, 8, 6, 9, 6, 8, 8, 4, 7, 7, 5, 8, 5, 6, 9, 7, 9, 3, 6, 5]
20: [5.6|7.6|9.6] [8, 10, 8, 8, 6, 7, 6, 6, 7, 6, 8, 6, 7, 6, 9, 8, 7, 9, 10, 5]
19: [5.7|7.6|9.5] [9, 9, 6, 8, 9, 7, 4, 6, 9, 7, 7, 7, 7, 7, 8, 7, 9, 7, 6, 8]
1: [5.7|7.7|9.6] [9, 10, 7, 10, 7, 10, 6, 10, 10, 8, 5, 8, 5, 9, 9, 9, 8, 7, 6, 5]
18: [5.9|7.7|9.5] [6, 6, 8, 9, 6, 8, 6, 5, 7, 6, 6, 9, 8, 9, 6, 9, 7, 5, 7, 8]
12: [6.0|7.7|9.7] [8, 8, 9, 6, 7, 8, 5, 4, 9, 5, 4, 9, 7, 10, 8, 8, 7, 9, 8, 5]
15: [6.1|7.8|9.5] [8, 8, 6, 7, 7, 7, 6, 4, 7, 7, 7, 9, 7, 7, 10, 6, 7, 6, 7, 6]
14: [5.8|7.9|9.9] [7, 8, 8, 7, 9, 8, 7, 4, 7, 8, 4, 8, 7, 9, 10, 7, 6, 9, 9, 3]
11: [6.0|7.9|9.8] [9, 9, 7, 7, 6, 5, 8, 9, 5, 6, 5, 7, 5, 9, 6, 7, 9, 7, 10, 6]
8: [6.5|8.4|10.3] [8, 8, 9, 8, 7, 7, 8, 6, 8, 7, 6, 8, 6, 10, 7, 6, 9, 7, 7, 7]
