key,gap,pro1,pro2,pro3,range1,range2
11_8___1__,1,-0.4,1.9,4.1,3,13
19_8___1__,1,-2.2,0.4,3.0,0,13
9_10___1__,1,-1.5,0.4,2.3,5,13
15_8___1__,1,-1.4,0.9,3.2,4,13
1_3___1__,1,0.5,3.1,5.7,4,13
2_9___1__,1,-1.8,0.3,2.4,4,13
3_6___1__,1,-1.8,-0.1,1.8,10,13
4_7___1__,0,-1.0,1.0,3.1,3,13
8_8___1__,0,-0.6,1.2,3.2,4,13
10_3___1__,1,-1.2,1.4,4.1,4,13
10_8___1__,1,-0.9,0.9,2.8,2,13
14_7___1__,0,-1.3,0.8,3.2,7,13
14_10___1__,1,-0.7,1.9,4.7,5,13
15_9___1__,1,-0.9,1.3,3.5,3,13
17_9___1__,1,-1.4,0.7,2.9,5,13
2_7___1__,0,-0.7,1.1,2.8,2,13
3_8___1__,1,-1.3,0.8,3.0,3,13
4_6___1__,1,-0.5,1.8,4.1,5,13
4_8___1__,1,-2.1,0.3,2.9,0,13
6_2___1__,2,-0.3,1.9,4.0,3,13
1_6___1__,5,-0.9,1.9,4.6,7,13
11_1___1__,11,-1.0,1.1,3.2,3,13
1_1___1__,3,-0.1,2.5,5.0,3,13
3_2___1__,3,-0.4,1.5,3.4,4,13
16_1___1__,11,-1.3,1.1,3.1,5,13
18_7___1__,0,-0.3,1.8,3.8,6,13
20_1___1__,8,-0.1,2.1,4.5,3,13
2_1___1__,1,-0.4,1.5,3.4,2,13
5_1___1__,7,-0.7,1.6,3.9,4,13
7_1___1__,7,-2.0,0.9,3.4,4,13
9_1___1__,1,0.0,2.0,4.2,4,13
11_2___1__,3,-0.4,1.5,3.2,2,13
14_1___1__,2,0.1,2.2,4.5,2,13
15_1___1__,3,-1.1,1.6,4.6,5,13
16_3___1__,3,0.1,2.6,5.1,4,13
18_6___1__,1,-0.9,1.4,3.6,10,13
1_7___1__,1,-1.3,1.0,3.5,3,13
2_2___1__,1,-0.3,1.5,3.3,3,13
3_9___1__,1,-1.2,0.9,3.1,2,13
6_1___1__,2,-1.5,0.8,3.1,3,13
4_7___2__,0,-0.9,1.5,3.9,13,14
11_10___2__,1,-0.1,2.2,4.8,13,14
12_9___2__,0,-1.8,0.6,3.2,8,14
14_7___2__,0,-1.9,0.2,2.4,14,14
17_9___2__,0,0.5,2.4,4.2,11,14
19_9___2__,0,-0.8,2.1,4.5,7,14
2_10___2__,1,0.0,2.1,4.2,9,14
4_9___2__,0,0.0,2.0,3.8,7,14
8_7___2__,0,-0.2,1.7,3.7,14,16
9_9___2__,0,-1.0,1.4,3.6,14,15
11_9___2__,1,-1.7,1.0,3.6,11,14
12_7___2__,0,-0.4,1.6,3.7,9,14
14_9___2__,0,-1.2,1.6,4.4,10,14
14_10___2__,1,-0.5,2.1,5.1,13,14
16_10___2__,0,-0.9,0.9,2.8,10,14
17_8___2__,0,-0.3,1.6,3.5,10,14
19_10___2__,0,0.5,2.9,5.5,10,14
20_6___2__,0,-0.5,1.6,3.6,14,20
3_6___2__,0,-1.3,1.0,3.4,14,19
4_8___2__,0,-1.5,0.8,2.9,6,14
1_3___2__,3,-1.5,2.2,5.7,10,14
11_1___2__,2,-2.1,1.2,4.5,10,14
18_3___2__,16,-1.6,1.9,5.2,9,14
2_2___2__,8,0.6,3.8,7.4,10,14
2_3___2__,16,-0.2,2.5,5.0,11,14
9_1___2__,4,-2.3,0.7,3.7,10,14
12_1___2__,3,-1.2,2.1,5.4,8,14
16_1___2__,8,-0.9,1.8,4.3,9,14
16_3___2__,12,-1.9,1.5,4.4,9,14
1_1___2__,2,-2.1,1.2,4.4,10,14
2_1___2__,7,-0.5,2.4,5.2,8,14
4_1___2__,3,-1.8,1.0,4.0,6,14
4_3___2__,2,-1.6,2.1,5.6,10,14
5_3___2__,3,-0.9,2.4,5.6,10,14
7_1___2__,7,-1.4,1.3,4.1,9,14
8_3___2__,3,-2.8,0.6,4.1,8,14
14_1___2__,2,-1.8,1.1,4.3,9,14
15_1___2__,2,-0.9,2.0,5.0,11,14
17_3___2__,6,0.3,3.8,7.1,9,14
18_6___2__,0,-1.5,1.2,4.2,13,14
17_7___3__,0,-0.5,1.4,3.3,18,19
3_8___3__,1,-0.8,0.9,2.6,13,19
7_8___3__,0,-0.1,1.5,3.2,19,20
8_7___3__,0,-1.0,1.5,4.0,18,19
13_7___3__,0,-1.0,1.0,3.1,15,19
13_8___3__,0,-1.3,0.4,1.9,12,19
5_9___3__,0,-1.2,0.8,3.0,15,19
6_9___3__,0,-0.5,1.4,3.4,7,19
7_6___3__,0,0.1,1.9,3.8,19,24
7_7___3__,0,-1.3,0.7,2.6,19,24
14_8___3__,0,-0.8,1.0,2.6,17,19
19_8___3__,0,0.2,2.3,4.3,13,19
4_6___3__,0,-0.3,1.7,3.8,19,23
5_8___3__,0,-0.9,1.7,4.4,16,19
6_10___3__,0,-0.3,1.7,3.5,10,19
7_9___3__,0,-1.0,1.1,3.1,17,19
8_6___3__,0,-0.6,1.3,3.3,19,20
8_8___3__,0,-1.1,0.9,2.9,17,19
8_9___3__,0,-0.6,1.3,3.4,15,19
10_7___3__,0,-0.6,1.6,4.0,14,19
12_1___3__,4,-0.9,1.5,3.9,12,19
14_1___3__,2,-0.5,1.6,4.1,12,19
1_1___3__,7,-0.5,2.1,4.6,12,19
1_3___3__,9,0.5,3.4,6.2,14,19
2_1___3__,3,0.6,2.7,4.8,13,19
2_3___3__,1,0.5,2.9,5.1,15,19
4_3___3__,4,0.1,2.6,5.3,14,19
8_2___3__,9,-0.7,2.2,5.0,11,19
9_1___3__,9,-0.5,1.6,3.7,15,19
9_3___3__,1,0.2,2.5,4.9,14,19
10_1___3__,9,-0.3,1.9,4.2,12,19
11_1___3__,6,0.2,2.3,4.4,13,19
12_2___3__,9,-0.8,1.6,4.1,10,19
12_3___3__,4,-0.1,2.5,5.0,12,19
16_1___3__,9,-0.7,1.6,4.0,17,19
17_1___3__,9,-1.0,1.2,3.5,14,19
18_3___3__,9,-1.0,1.5,3.9,14,19
19_1___3__,8,-1.4,0.9,3.0,13,19
19_3___3__,1,0.6,3.4,6.0,15,19
20_1___3__,8,-1.0,1.7,4.3,13,19
11_8___4__,0,-0.6,1.4,3.4,19,20
11_9___4__,0,-1.1,1.1,3.3,16,20
12_6___4__,0,-1.3,1.0,3.4,20,23
