Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230730,23087,8,12,8,1,2,33,12,3,35,31,37,19,32,7,6,2,11,5,3,10,16
20230801,23088,25,1,2,0,12,35,3,0,34,32,45,17,44,13,4,8,5,2,3,6,8
20230801,400_1,4,14,7,2,1,28,17,2,34,28,31,14,29,5,4,1,7,8,2,11,12
20230801,400_2,4,14,7,1,1,28,18,2,34,29,32,15,28,6,4,2,8,7,1,11,13
20230801,400_3,6,13,6,1,1,27,18,2,34,29,33,16,30,6,5,2,8,7,1,11,14
20230801,400_4,5,13,6,1,2,26,19,1,34,28,31,16,30,5,5,3,7,7,2,8,11
20230801,400_5,8,12,5,1,3,26,18,1,34,28,32,16,30,5,5,2,7,7,1,8,13
20230801,600_1,5,11,7,1,2,31,14,1,36,26,32,12,31,5,4,3,5,8,2,11,11
20230801,600_2,5,11,7,1,2,30,16,1,35,27,33,14,32,5,4,3,5,7,2,11,12
20230801,600_3,6,11,6,1,3,31,14,1,36,26,34,13,32,5,4,3,5,7,2,10,10
20230801,600_4,4,11,6,2,3,31,13,0,37,24,33,12,32,4,3,3,5,8,2,10,8
20230801,600_5,6,10,7,1,4,30,13,1,38,23,33,11,31,3,3,3,5,8,2,9,8
20230801,1000_1,6,12,9,0,2,34,11,1,36,28,39,15,37,8,5,2,7,5,3,9,12
20230801,1000_2,6,12,9,0,2,33,12,1,36,28,39,15,38,8,5,3,6,4,3,9,12
20230801,1000_3,7,12,8,0,2,34,11,1,35,29,39,16,38,8,5,4,6,4,3,8,11
20230801,1000_4,8,11,5,0,3,30,14,0,36,26,38,15,36,6,4,4,5,4,3,6,8
20230801,1000_5,7,12,6,0,3,33,11,0,35,27,37,15,35,7,5,2,6,5,3,6,10
