row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,5,9,12,19,23,27,95,32,22,32,14,31,4,3,7,4,4,6
1_2,2,6,10,12,19,28,77,30,26,25,13,22,4,4,2,7,9,9
1_3,4,8,12,15,22,28,89,32,24,30,14,27,4,4,3,7,6,9
1_4,4,8,12,17,22,28,91,32,24,30,14,29,4,4,5,5,6,7
1_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
1_6,6,12,15,22,29,31,115,37,25,41,17,37,6,3,7,7,2,7
1_7,3,7,10,19,29,33,101,36,30,36,22,29,4,3,9,10,4,9
1_8,4,8,12,20,30,33,107,37,29,38,22,32,4,4,8,10,3,7
1_9,4,8,13,20,30,32,107,36,28,38,22,33,4,5,7,10,2,7
1_10,6,7,12,18,25,30,98,36,24,32,18,30,1,5,6,7,5,5
2_1,3,7,11,16,23,28,88,31,25,30,16,27,4,4,5,7,5,10
2_2,3,5,11,14,20,27,80,30,24,25,15,25,2,6,3,6,7,7
2_3,3,8,15,16,22,27,91,30,24,30,14,31,5,7,1,6,5,9
2_4,4,9,14,17,23,28,95,32,24,32,14,31,5,5,3,6,5,7
2_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,7
2_6,8,13,15,18,26,30,110,38,22,39,13,33,5,2,3,8,4,13
2_7,5,10,14,17,26,28,100,33,23,36,16,31,5,4,3,9,2,11
2_8,6,12,16,18,28,29,109,35,23,40,16,34,6,4,2,10,1,11
2_9,6,12,16,18,28,29,109,35,23,40,16,34,6,4,2,10,1,10
2_10,5,9,16,18,27,29,104,34,24,36,18,34,4,7,2,9,2,9
3_1,5,11,13,17,22,25,93,30,20,33,11,30,6,2,4,5,3,8
3_2,4,6,11,14,21,27,83,31,23,27,15,25,2,5,3,7,6,8
3_3,4,8,13,17,21,28,91,32,24,29,13,30,4,5,4,4,7,11
3_4,5,9,14,18,22,28,96,33,23,31,13,32,4,5,4,4,6,8
3_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
3_6,7,16,18,22,26,29,118,36,22,42,10,40,9,2,4,4,3,12
3_7,3,12,17,23,25,29,109,32,26,37,13,40,9,5,6,2,4,13
3_8,5,14,17,22,27,30,115,35,25,41,13,39,9,3,5,5,3,13
3_9,6,13,15,20,26,29,109,35,23,39,13,35,7,2,5,6,3,8
3_10,5,11,13,17,25,28,99,33,23,36,14,30,6,2,4,8,3,8
4_1,8,13,16,22,25,29,113,37,21,38,12,38,5,3,6,3,4,7
4_2,2,5,9,13,20,28,77,30,26,25,15,22,3,4,4,7,8,5
4_3,4,9,13,15,19,27,87,31,23,28,10,28,5,4,2,4,8,8
4_4,4,8,13,18,22,28,93,32,24,30,14,31,4,5,5,4,6,7
4_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
4_6,6,13,15,19,28,29,110,35,23,41,15,34,7,2,4,9,1,6
4_7,5,12,15,19,29,30,110,35,25,41,17,34,7,3,4,10,1,6
4_8,4,11,16,20,29,31,111,35,27,40,18,36,7,5,4,9,2,5
4_9,6,11,18,21,28,30,114,36,24,39,17,39,5,7,3,7,2,5
4_10,4,10,16,20,26,29,105,33,25,36,16,36,6,6,4,6,3,6
5_1,3,6,10,16,22,23,80,26,20,28,16,26,3,4,6,6,1,11
5_2,3,7,12,14,20,29,85,32,26,27,13,26,4,5,2,6,9,10
5_3,4,8,13,15,21,27,88,31,23,29,13,28,4,5,2,6,6,7
5_4,4,8,14,17,23,28,94,32,24,31,15,31,4,6,3,6,5,6
5_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
5_6,10,13,14,21,28,29,115,39,19,41,15,35,3,1,7,7,1,12
5_7,8,10,11,18,25,29,101,37,21,35,15,29,2,1,7,7,4,9
5_8,8,11,12,19,28,29,107,37,21,39,17,31,3,1,7,9,1,10
5_9,6,9,11,18,26,29,99,35,23,35,17,29,3,2,7,8,3,11
5_10,3,5,10,18,25,28,89,31,25,30,20,28,2,5,8,7,3,8
6_1,7,12,15,19,24,29,106,36,22,36,12,34,5,3,4,5,5,10
6_2,4,6,12,14,23,28,87,32,24,29,17,26,2,6,2,9,5,6
6_3,3,8,14,16,19,27,87,30,24,27,11,30,5,6,2,3,8,11
6_4,4,8,13,17,22,28,92,32,24,30,14,30,4,5,4,5,6,8
6_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
6_6,8,13,14,20,27,30,112,38,22,40,14,34,5,1,6,7,3,7
6_7,7,11,13,21,26,29,107,36,22,37,15,34,4,2,8,5,3,9
6_8,9,11,16,21,27,30,114,39,21,38,16,37,2,5,5,6,3,10
6_9,8,10,16,20,26,31,111,39,23,36,16,36,2,6,4,6,5,8
6_10,7,9,16,21,25,30,108,37,23,34,16,37,2,7,5,4,5,6
7_1,1,7,11,16,22,25,82,26,24,29,15,27,6,4,5,6,3,10
7_2,4,7,11,15,24,30,91,34,26,31,17,26,3,4,4,9,6,9
7_3,4,8,14,17,22,28,93,32,24,30,14,31,4,6,3,5,6,10
7_4,5,9,14,18,23,28,97,33,23,32,14,32,4,5,4,5,5,8
7_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
7_6,8,16,17,21,28,30,120,38,22,44,12,38,8,1,4,7,2,5
7_7,6,13,16,20,28,30,113,36,24,41,15,36,7,3,4,8,2,7
7_8,6,14,18,21,30,31,120,37,25,44,16,39,8,4,3,9,1,8
7_9,7,12,16,20,30,31,116,38,24,42,18,36,5,4,4,10,1,8
7_10,4,9,14,19,26,28,100,32,24,35,17,33,5,5,5,7,2,7
8_1,5,7,9,20,26,29,96,34,24,33,19,29,2,2,11,6,3,13
8_2,4,6,11,13,21,30,85,34,26,27,15,24,2,5,2,8,9,9
8_3,5,8,12,15,20,28,88,33,23,28,12,27,3,4,3,5,8,9
8_4,5,8,13,17,21,28,92,33,23,29,13,30,3,5,4,4,7,7
8_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
8_6,12,13,16,20,26,27,114,39,15,39,13,36,1,3,4,6,1,6
8_7,5,9,14,21,27,30,106,35,25,36,18,35,4,5,7,6,3,4
8_8,7,11,17,22,29,31,117,38,24,40,18,39,4,6,5,7,2,4
8_9,6,10,14,18,25,29,102,35,23,35,15,32,4,4,4,7,4,7
8_10,5,10,16,19,25,30,105,35,25,35,15,35,5,6,3,6,5,6
9_1,6,8,11,18,22,27,92,33,21,30,14,29,2,3,7,4,5,8
9_2,4,8,12,16,22,29,91,33,25,30,14,28,4,4,4,6,7,8
9_3,5,9,13,16,21,29,93,34,24,30,12,29,4,4,3,5,8,10
9_4,4,8,13,17,22,28,92,32,24,30,14,30,4,5,4,5,6,8
9_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
9_6,7,15,17,21,28,30,118,37,23,43,13,38,8,2,4,7,2,7
9_7,6,13,16,22,29,30,116,36,24,42,16,38,7,3,6,7,1,6
9_8,5,11,16,21,28,31,112,36,26,39,17,37,6,5,5,7,3,9
9_9,4,10,15,19,26,30,104,34,26,36,16,34,6,5,4,7,4,9
9_10,4,9,15,19,24,28,99,32,24,33,15,34,5,6,4,5,4,9
10_1,2,3,8,17,23,27,80,29,25,26,20,25,1,5,9,6,4,12
10_2,3,8,10,11,21,26,79,29,23,29,13,21,5,2,1,10,5,8
10_3,4,9,14,16,23,29,95,33,25,32,14,30,5,5,2,7,6,10
10_4,4,8,13,17,23,28,93,32,24,31,15,30,4,5,4,6,5,7
10_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
10_6,10,13,16,23,29,30,121,40,20,42,16,39,3,3,7,6,1,2
10_7,7,9,15,21,28,31,111,38,24,37,19,36,2,6,6,7,3,0
10_8,6,12,16,22,29,31,116,37,25,41,17,38,6,4,6,7,2,2
10_9,5,12,15,21,27,28,108,33,23,39,15,36,7,3,6,6,1,4
10_10,5,11,14,20,24,27,101,32,22,35,13,34,6,3,6,4,3,6
11_1,5,10,13,18,22,25,93,30,20,32,12,31,5,3,5,4,3,10
11_2,6,8,12,15,23,28,92,34,22,31,15,27,2,4,3,8,5,9
