Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230620,23070,10,15,5,4,14,23,13,0,36,30,37,27,56,2,20,6,1,1,3,11,10
20230622,23071,6,14,12,2,0,12,30,8,31,21,36,12,34,7,3,4,5,2,5,12,3
20230622,400_1,6,11,6,2,5,28,15,2,25,23,30,15,29,6,4,7,4,1,2,7,4
20230622,400_2,8,11,5,2,4,26,16,2,26,23,31,14,29,6,2,8,3,2,2,7,4
20230622,400_3,7,12,6,2,3,26,18,2,26,22,30,14,27,6,1,7,4,1,2,7,4
20230622,400_4,5,12,6,2,2,26,19,2,26,22,31,14,27,6,1,8,4,1,2,6,3
20230622,400_5,8,11,6,2,3,25,19,2,25,21,28,13,26,6,1,8,3,2,2,5,4
20230622,600_1,0,18,12,4,4,31,13,1,26,19,30,12,31,5,3,6,1,1,3,10,9
20230622,600_2,-2,16,12,5,4,31,13,1,27,19,30,13,31,4,4,7,1,1,3,11,10
20230622,600_3,-2,17,12,5,4,32,12,1,27,18,31,12,31,4,2,7,2,1,3,10,9
20230622,600_4,-2,18,11,5,4,31,14,1,27,18,32,13,32,4,3,7,2,0,3,10,10
20230622,600_5,2,15,10,4,6,31,10,1,25,20,28,15,28,3,3,8,3,1,3,11,8
20230622,1000_1,5,13,11,1,9,24,14,1,29,24,29,15,35,5,7,6,1,4,2,10,9
20230622,1000_2,6,12,9,1,9,27,12,1,28,25,29,15,32,4,6,6,2,4,2,11,9
20230622,1000_3,5,13,10,2,9,24,14,1,29,24,29,15,34,4,7,6,2,4,2,10,9
20230622,1000_4,5,13,11,2,9,24,13,1,29,24,29,16,34,4,7,6,2,4,2,11,9
20230622,1000_5,6,13,10,1,9,24,14,1,29,23,30,16,35,4,7,6,1,3,2,10,9
