row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,1,11,17,22,29,32,112,33,31,40,18,39,10,6,5,7,3,13
1_2,5,15,18,21,26,31,116,36,26,41,11,39,10,3,3,5,5,12
1_3,7,13,16,19,24,29,108,36,22,37,11,35,6,3,3,5,5,11
1_4,6,10,16,19,24,30,105,36,24,34,14,35,4,6,3,5,6,9
1_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
1_6,4,11,14,17,25,30,101,34,26,36,14,31,7,3,3,8,5,9
1_7,5,14,17,21,25,27,109,32,22,39,11,38,9,3,4,4,2,9
1_8,6,18,22,25,25,29,125,35,23,43,7,47,12,4,3,0,4,13
1_9,6,16,21,24,25,29,121,35,23,41,9,45,10,5,3,1,4,11
1_10,5,14,19,20,22,29,109,34,24,36,8,39,9,5,1,2,7,7
2_1,4,9,17,23,30,32,115,36,28,39,21,40,5,8,6,7,2,17
2_2,3,9,17,22,27,30,108,33,27,36,18,39,6,8,5,5,3,16
2_3,5,9,14,18,23,27,96,32,22,32,14,32,4,5,4,5,4,15
2_4,4,8,14,19,24,28,97,32,24,32,16,33,4,6,5,5,4,9
2_5,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,9
2_6,5,17,25,28,27,30,132,35,25,44,10,53,12,8,3,-1,3,13
2_7,3,14,21,26,27,31,122,34,28,41,13,47,11,7,5,1,4,12
2_8,6,17,22,29,30,31,135,37,25,47,13,51,11,5,7,1,1,10
2_9,8,19,23,28,30,32,140,40,24,49,11,51,11,4,5,2,2,8
2_10,6,14,20,23,26,31,120,37,25,40,12,43,8,6,3,3,5,9
3_1,7,13,19,21,27,32,119,39,25,40,14,40,6,6,2,6,5,13
3_2,5,9,16,18,26,30,104,35,25,35,17,34,4,7,2,8,4,13
3_3,5,9,14,17,25,28,98,33,23,34,16,31,4,5,3,8,3,13
3_4,5,8,15,19,24,29,100,34,24,32,16,34,3,7,4,5,5,9
3_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
3_6,4,14,21,26,28,30,123,34,26,42,14,47,10,7,5,2,2,13
3_7,4,15,23,27,29,30,128,34,26,44,14,50,11,8,4,2,1,10
3_8,6,15,19,24,26,27,117,33,21,41,11,43,9,4,5,2,1,13
3_9,7,16,22,27,27,30,129,37,23,43,11,49,9,6,5,0,3,9
3_10,5,12,20,24,26,30,117,35,25,38,14,44,7,8,4,2,4,10
4_1,6,9,12,17,27,31,102,37,25,36,18,29,3,3,5,10,4,12
4_2,7,10,14,18,25,30,104,37,23,35,15,32,3,4,4,7,5,12
4_3,7,11,17,19,23,30,107,37,23,34,12,36,4,6,2,4,7,11
4_4,5,10,17,20,25,30,107,35,25,35,15,37,5,7,3,5,5,9
4_5,5,9,15,19,24,28,100,33,23,33,15,34,4,6,4,5,4,8
4_6,3,17,18,21,26,32,117,35,29,43,9,39,14,1,3,5,6,9
4_7,4,18,20,23,26,32,123,36,28,44,8,43,14,2,3,3,6,9
4_8,8,14,19,24,28,32,125,40,24,42,14,43,6,5,5,4,4,10
4_9,8,16,21,25,27,32,129,40,24,43,11,46,8,5,4,2,5,9
4_10,6,13,18,22,25,31,115,37,25,38,12,40,7,5,4,3,6,10
5_1,6,8,12,22,28,30,106,36,24,36,20,34,2,4,10,6,2,14
5_2,5,8,9,15,24,27,88,32,22,32,16,24,3,1,6,9,3,16
5_3,5,10,12,17,23,29,96,34,24,33,13,29,5,2,5,6,6,13
5_4,5,9,15,20,25,30,104,35,25,34,16,35,4,6,5,5,5,10
5_5,5,9,14,20,24,29,101,34,24,33,15,34,4,5,6,4,5,8
5_6,6,17,22,22,27,32,126,38,26,44,10,44,11,5,0,5,5,14
5_7,9,18,21,24,27,31,130,40,22,45,9,45,9,3,3,3,4,14
5_8,11,18,20,24,27,32,132,43,21,45,9,44,7,2,4,3,5,13
5_9,11,19,21,25,27,32,135,43,21,46,8,46,8,2,4,2,5,9
