Date,7_8,1_10,3_2,5_1,8_9,16_8,20_1,1_6,7_1,16_9,20_3,20_6,1_9,3_1,3_8,8_6,10_8,12_10,15_6,19_7
20241121,1,1,1,2,2,1,0,0,2,3,0,1,1,1,0,2,1,0,1,1
20241124,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,1,1,0
20241126,0,0,2,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0
20241128,0,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,1,1,0
20241201,1,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,1
20241203,0,1,0,0,0,2,1,1,2,0,1,1,0,2,1,2,1,1,2,0
20241205,0,0,0,2,1,0,3,1,2,0,0,1,0,0,1,1,0,1,0,1
20241208,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,1,0,2
20241210,1,1,1,0,1,0,0,2,0,1,0,0,1,1,0,1,0,1,0,1
20241212,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
20241215,0,2,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
20241217,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0,2,1,1
20241219,0,0,0,1,0,2,0,1,1,0,0,1,0,1,1,0,1,0,2,0
20241222,0,0,1,2,0,0,1,2,1,0,0,1,2,2,1,1,2,0,0,0
20241224,1,0,1,0,0,0,2,0,1,2,2,2,0,0,0,2,1,2,0,1
20241226,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,2,1,0,1,0
20241229,0,2,0,0,0,2,2,0,0,0,0,1,1,1,0,1,2,0,1,1
20241231,2,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20250102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20250105,0,3,0,1,0,0,2,0,1,2,1,0,1,0,0,1,0,2,2,3
20250107,0,1,2,1,1,2,0,0,0,1,1,1,1,0,2,0,1,0,0,1
20250109,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20250112,0,1,2,0,0,0,2,0,0,0,0,1,1,0,1,2,0,1,1,1
20250114,1,1,0,0,2,0,0,0,0,0,1,1,2,2,1,1,1,0,0,1
20250116,0,0,1,1,1,1,0,0,2,2,1,0,0,1,1,1,2,0,0,0
20250119,0,2,0,1,1,0,1,0,1,0,1,1,1,3,0,0,0,2,3,0
20250121,0,1,2,1,2,1,2,1,0,1,1,1,0,0,0,0,3,1,0,1
20250123,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,2,0,0,0,0
20250126,1,0,1,0,0,1,0,1,1,3,0,0,0,0,1,0,2,0,1,0
20250206,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0
20250209,1,0,0,0,0,0,1,2,1,2,2,0,0,2,0,0,0,1,2,2
20250211,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,3,2,1,1
20250213,1,1,2,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0
