Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20250213,25015,1,4,4,2,0,12,7,1,112,37,29,36,14,39,7,4,9,1,8,1,4,15,16
20250216,25016,7,2,0,0,1,8,9,2,82,31,27,23,17,28,1,9,4,4,9,1,1,14,12
20250216,100_1,2,5,1,0,0,11,6,0,102,35,24,33,13,32,3,4,4,5,6,1,2,7,11
20250216,100_2,3,4,0,0,1,12,5,0,104,34,25,32,17,35,3,7,3,5,5,1,3,6,10
20250216,100_3,3,3,0,0,1,13,3,0,108,34,26,33,18,34,3,7,4,6,4,1,3,6,10
20250216,100_4,4,3,0,0,1,13,3,0,106,35,26,33,18,32,2,6,4,7,5,1,3,5,9
20250216,100_5,5,3,0,0,2,14,3,0,106,36,28,32,18,33,2,6,5,6,7,1,2,5,7
20250216,200_1,1,4,2,0,0,11,7,1,92,33,22,27,13,28,1,4,2,5,7,2,4,6,6
20250216,200_2,1,5,2,1,0,13,6,0,92,34,22,27,13,28,1,5,2,4,7,2,4,10,7
20250216,200_3,1,5,2,1,0,14,5,0,93,33,24,27,12,29,2,5,3,3,8,2,4,10,8
20250216,200_4,1,5,2,1,0,14,5,0,91,33,23,27,12,28,2,4,3,3,8,2,4,9,9
20250216,200_5,1,4,1,0,0,13,5,1,90,34,24,27,14,26,2,3,5,4,7,2,4,7,10
20250216,300_1,1,4,2,1,0,9,8,1,101,36,21,34,12,31,3,1,4,5,5,2,4,7,8
20250216,300_2,1,4,1,2,0,11,6,1,104,37,22,36,14,31,3,3,2,8,5,3,5,8,9
20250216,300_3,1,5,1,2,0,13,5,1,100,34,27,33,15,33,5,5,4,5,6,2,6,7,12
20250216,300_4,1,5,2,2,0,12,6,1,96,34,29,32,15,31,5,5,5,5,8,2,7,6,9
20250216,300_5,2,4,2,1,1,12,4,1,91,33,29,30,16,28,4,4,7,5,8,2,5,5,8
