row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,9,13,16,20,24,30,112,39,21,37,11,36,4,3,4,4,6,3
1_2,7,9,12,13,20,29,90,36,22,29,11,25,2,3,1,7,9,5
1_3,4,10,14,19,24,31,102,35,27,34,14,33,6,4,5,5,7,13
1_4,4,7,13,18,24,29,95,33,25,31,17,31,3,6,5,6,5,9
1_5,4,8,14,19,24,29,98,33,25,32,16,33,4,6,5,5,5,8
1_6,4,12,18,22,25,30,111,34,26,37,13,40,8,6,4,3,5,3
1_7,7,9,14,20,24,29,103,36,22,33,15,34,2,5,6,4,5,6
1_8,7,10,14,20,24,29,104,36,22,34,14,34,3,4,6,4,5,7
1_9,7,9,14,19,24,30,103,37,23,33,15,33,2,5,5,5,6,5
1_10,7,9,14,17,23,31,101,38,24,32,14,31,2,5,3,6,8,7
2_1,4,9,12,16,26,29,96,33,25,35,17,28,5,3,4,10,3,6
2_2,11,12,16,19,24,29,111,40,18,36,12,35,1,4,3,5,5,7
2_3,4,8,14,17,23,30,96,34,26,31,15,31,4,6,3,6,7,10
2_4,4,7,13,18,24,29,95,33,25,31,17,31,3,6,5,6,5,8
2_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,9
2_6,5,11,15,22,25,29,107,34,24,36,14,37,6,4,7,3,4,0
2_7,2,5,8,14,18,20,67,22,18,23,13,22,3,3,6,4,2,5
2_8,3,6,10,14,18,22,73,25,19,24,12,24,3,4,4,4,4,6
2_9,4,6,11,17,22,24,84,28,20,28,16,28,2,5,6,5,2,5
2_10,4,6,10,15,21,25,81,29,21,27,15,25,2,4,5,6,4,7
3_1,8,11,14,18,24,29,104,37,21,35,13,32,3,3,4,6,5,7
3_2,10,13,15,17,23,30,108,40,20,36,10,32,3,2,2,6,7,10
3_3,4,9,14,16,23,29,95,33,25,32,14,30,5,5,2,7,6,10
3_4,4,7,13,18,23,29,94,33,25,30,16,31,3,6,5,5,6,8
