key,gap,pro1,pro2,pro3,range1,range2
1_1___1__,2,-0.9,1.2,3.5,5,10
8_6___1__,0,-0.7,1.5,3.6,1,10
10_6___1__,1,-0.9,0.8,2.7,4,10
2_7___1__,1,-0.5,1.4,3.6,1,10
5_9___1__,0,-0.9,1.3,3.7,5,10
16_9___1__,0,-1.5,0.4,2.2,3,10
1_3___1__,1,-2.3,0.5,3.1,3,10
2_1___1__,2,-1.0,1.0,3.0,4,10
3_1___1__,0,-1.2,1.0,3.3,8,10
9_1___1__,2,-1.3,0.7,2.9,9,10
13_1___1__,5,-1.4,0.9,3.0,6,10
16_1___1__,2,-1.6,0.7,3.2,4,10
19_9___1__,1,-0.1,2.0,4.1,1,10
20_7___1__,1,-1.1,0.8,2.6,2,10
1_7___1__,4,-1.1,1.1,3.5,3,10
2_8___1__,1,-0.5,1.3,3.2,2,10
2_9___1__,1,-0.5,1.6,3.5,2,10
2_10___1__,1,-1.3,0.7,2.7,3,10
5_2___1__,5,-1.6,0.2,2.1,3,10
5_7___1__,1,-0.9,1.8,4.6,4,10
1_6___1__,4,-1.2,2.0,5.1,4,10
19_8___1__,1,-1.1,1.5,4.2,1,10
3_10___1__,1,-0.9,2.0,4.9,6,10
7_10___1__,5,-0.9,1.1,3.2,2,10
14_8___1__,5,-0.1,2.3,4.9,5,10
17_2___1__,7,-1.1,1.1,3.4,3,10
1_8___1__,7,-0.5,1.7,4.2,5,10
3_8___1__,1,-0.9,1.3,3.4,6,10
4_1___1__,3,-1.0,1.4,3.7,3,10
6_8___1__,1,-0.7,1.8,4.4,7,10
7_2___1__,1,-1.1,0.9,2.9,2,10
11_10___1__,1,-0.9,1.7,4.3,5,10
14_10___1__,5,-0.1,2.3,4.9,5,10
15_6___1__,1,-0.9,1.4,3.6,7,10
15_8___1__,5,-0.5,1.9,4.6,4,10
1_2___1__,2,-0.9,1.3,3.4,3,10
1_10___1__,4,-0.3,1.6,3.7,4,10
2_3___1__,1,0.1,3.1,6.0,3,10
4_9___1__,7,-0.9,1.5,3.8,4,10
4_10___1__,5,-0.6,1.7,3.9,3,10
4_7___2__,1,-1.0,1.4,3.7,10,16
5_7___2__,1,-1.2,0.9,2.9,6,16
5_9___2__,0,0.2,2.4,4.6,6,16
10_6___2__,1,-1.7,0.9,3.2,7,16
10_7___2__,1,-1.3,1.2,3.6,6,16
14_7___2__,1,-0.9,1.0,2.7,6,16
19_7___2__,1,-0.8,1.6,4.0,9,16
4_6___2__,1,0.4,2.5,4.7,10,16
8_8___2__,1,-0.9,1.1,2.9,5,16
8_9___2__,1,-0.7,1.1,2.9,6,16
10_8___2__,5,-0.5,1.2,2.8,7,16
12_6___2__,1,-1.1,1.1,3.3,6,16
12_7___2__,1,-0.7,1.1,3.0,6,16
2_6___2__,5,-0.9,1.2,3.5,6,16
2_9___2__,1,-1.2,0.7,2.7,8,16
4_8___2__,5,-0.8,1.1,3.2,11,16
5_8___2__,1,-1.0,1.2,3.5,8,16
5_10___2__,0,-1.7,0.9,3.2,7,16
6_1___2__,3,-2.6,0.5,3.6,8,16
6_9___2__,1,-1.3,0.9,3.4,14,16
1_6___2__,10,-2.3,1.3,5.1,9,16
10_2___2__,7,-0.9,1.3,4.0,5,16
14_2___2__,5,-0.6,2.9,6.7,6,16
14_3___2__,5,-0.7,2.8,6.0,6,16
1_9___2__,5,-0.7,1.8,4.1,8,16
3_2___2__,7,-0.1,2.2,4.5,5,16
6_2___2__,3,0.0,3.2,6.4,7,16
7_7___2__,7,-2.0,0.9,3.5,7,16
9_3___2__,3,-0.7,2.0,4.8,8,16
13_1___2__,3,-2.6,0.5,3.6,7,16
13_3___2__,3,-0.6,2.6,5.9,8,16
15_2___2__,3,-2.2,1.2,4.9,7,16
15_6___2__,1,0.4,3.0,5.5,10,16
17_2___2__,3,-1.9,0.9,3.7,5,16
18_6___2__,5,-0.1,2.5,5.1,8,16
20_6___2__,1,0.1,2.2,4.4,7,16
1_7___2__,7,-0.6,2.1,4.9,9,16
1_8___2__,7,-0.6,1.7,4.3,10,16
1_10___2__,5,-0.9,1.6,4.3,7,16
2_1___2__,2,-0.5,2.2,5.1,9,16
3_7___3__,1,-1.1,0.8,2.7,12,19
8_8___3__,1,-1.3,0.5,2.5,5,19
12_7___3__,1,-0.9,1.0,2.8,9,19
18_8___3__,1,-0.8,0.9,2.7,15,19
19_1___3__,1,-1.0,1.3,3.4,11,19
20_7___3__,1,-0.9,0.9,2.8,9,19
2_6___3__,1,-1.0,0.8,2.6,18,19
2_7___3__,1,-1.7,0.5,2.7,19,19
3_6___3__,1,-2.0,0.8,3.7,12,19
3_8___3__,1,-0.4,1.0,2.4,14,19
4_6___3__,1,-0.6,1.4,3.4,17,19
5_2___3__,1,-0.8,1.1,2.9,9,19
6_8___3__,1,-0.2,1.7,3.5,19,19
1_7___3__,0,0.1,2.7,5.5,16,19
2_2___3__,1,-1.6,0.4,2.3,10,19
2_8___3__,1,-1.2,0.7,2.6,17,19
5_7___3__,1,-0.9,1.3,3.7,13,19
7_8___3__,1,-0.2,1.3,2.8,8,19
7_10___3__,1,-0.3,1.3,2.9,8,19
8_6___3__,1,-1.2,0.6,2.4,8,19
1_6___3__,1,-0.7,2.7,5.9,18,19
1_3___3__,1,-0.4,2.3,5.3,12,19
9_3___3__,1,0.2,2.7,5.1,12,19
15_3___3__,1,-0.3,2.2,4.8,12,19
