Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20231012,23117,9,12,5,2,6,33,11,0,30,26,29,7,31,9,3,3,1,10,3,4,1
20231015,23118,4,13,8,3,3,32,12,1,30,28,27,23,30,1,9,8,6,4,3,16,9
20231015,400_1,9,10,7,1,4,32,12,1,28,24,31,10,31,8,3,3,2,5,3,3,5
20231015,400_2,2,13,18,6,1,24,22,0,35,25,33,14,27,4,2,3,8,6,2,16,10
20231015,400_3,6,12,12,4,2,25,19,0,33,25,33,16,24,4,1,3,10,4,2,9,9
20231015,400_4,3,14,14,4,2,27,18,0,35,21,35,15,33,3,5,3,6,3,2,8,11
20231015,400_5,5,13,10,3,4,26,17,0,31,22,31,16,26,3,3,3,9,2,2,4,11
20231015,600_1,10,13,8,-1,5,30,12,1,28,26,33,17,28,6,2,7,7,2,2,7,13
20231015,600_2,1,13,15,5,0,24,24,0,33,21,35,18,21,2,0,2,14,0,2,10,9
20231015,600_3,3,13,11,3,1,26,21,0,33,23,34,19,19,2,1,1,15,1,2,9,10
20231015,600_4,2,15,11,3,1,25,23,0,33,21,33,17,23,2,2,2,12,1,2,9,10
20231015,600_5,2,14,13,4,1,24,24,0,30,18,32,16,20,2,1,1,12,0,2,10,10
20231015,1000_1,14,10,5,1,6,32,9,1,28,24,30,14,26,6,3,2,7,4,2,2,7
20231015,1000_2,1,12,16,7,1,21,26,0,37,18,32,11,26,1,1,2,7,5,3,13,6
20231015,1000_3,3,13,15,5,1,27,20,0,34,19,32,13,22,1,0,2,10,4,3,12,7
20231015,1000_4,3,16,14,4,1,32,15,0,33,18,30,11,25,1,2,2,7,4,3,12,11
20231015,1000_5,4,17,13,4,2,29,17,0,34,19,30,12,23,1,0,3,8,5,3,11,11
