key,gap,pro1,pro2,pro3,range1,range2
1_7___1__,5,-1.2,1.0,3.3,5,9
6_6___1__,5,-1.6,0.2,2.0,3,9
16_1___1__,2,-1.8,0.9,3.4,3,9
20_2___1__,5,-0.7,1.2,3.0,7,9
11_7___1__,2,-0.5,1.6,3.7,4,9
11_9___1__,2,-1.7,0.9,3.5,2,9
12_1___1__,5,-1.6,0.7,3.1,3,9
12_2___1__,5,-1.1,0.8,3.0,8,9
14_1___1__,5,-2.0,0.3,2.5,2,9
15_1___1__,2,-1.4,1.5,4.2,1,9
16_2___1__,5,-1.6,0.8,3.1,8,9
18_2___1__,5,-1.3,0.8,3.1,8,9
20_7___1__,1,-0.8,1.4,3.5,1,9
1_8___1__,5,-0.7,1.9,4.2,5,9
2_1___1__,5,-1.3,0.7,2.5,2,9
2_2___1__,5,-1.1,0.8,2.6,7,9
3_2___1__,5,-1.0,0.9,2.7,8,9
4_1___1__,2,-0.8,1.6,3.8,3,9
4_8___1__,2,-2.0,0.3,2.6,3,9
6_2___1__,5,-0.8,1.4,3.5,3,9
8_3___1__,5,-0.7,1.9,4.9,5,9
2_7___1__,5,-1.3,0.7,2.5,0,9
3_6___1__,2,-0.8,1.1,3.2,3,9
5_6___1__,5,-0.8,1.4,3.7,0,9
5_7___1__,5,-0.9,1.7,4.4,0,9
7_3___1__,5,-0.9,2.1,5.6,5,9
9_3___1__,5,-0.5,1.9,4.2,4,9
12_8___1__,5,-0.5,1.5,3.6,5,9
13_6___1__,5,-0.6,1.3,3.1,1,9
14_3___1__,5,-2.1,0.9,3.4,5,9
15_6___1__,5,-1.8,0.3,2.2,2,9
17_3___1__,5,-2.1,0.7,3.3,6,9
17_8___1__,5,-0.4,1.5,3.3,4,9
18_3___1__,5,-2.0,1.2,4.3,5,9
18_8___1__,5,-0.8,1.2,3.2,6,9
3_7___1__,5,-0.5,1.6,3.8,2,9
4_3___1__,5,-0.9,1.9,4.4,7,9
4_6___1__,2,-0.4,1.7,3.7,1,9
5_3___1__,5,-1.5,1.2,3.9,6,9
5_8___1__,2,-1.3,0.8,2.9,3,9
11_8___2__,1,-0.8,1.5,4.1,7,10
4_8___2__,1,-0.0,2.0,4.0,5,10
4_9___2__,5,-0.5,1.4,3.6,6,10
6_7___2__,1,-0.4,1.8,4.0,6,10
12_7___2__,1,-1.2,0.8,2.6,3,10
14_8___2__,1,-1.1,1.4,3.8,9,10
18_7___2__,1,-0.6,1.3,3.5,4,10
20_9___2__,1,-0.3,2.0,4.3,7,10
1_8___2__,1,-1.4,1.1,3.5,6,10
2_2___2__,1,1.2,4.1,6.8,10,11
2_7___2__,1,0.7,2.5,4.3,5,10
3_2___2__,0,-0.0,2.1,4.4,10,14
5_10___2__,1,-1.6,0.8,3.4,4,10
6_6___2__,1,-0.3,1.8,4.1,8,10
6_8___2__,1,-0.2,2.3,4.7,5,10
6_9___2__,1,-1.0,1.3,3.8,7,10
6_10___2__,1,-1.2,1.1,3.2,7,10
7_9___2__,1,-0.9,1.5,3.7,3,10
8_8___2__,1,-1.2,0.7,2.6,6,10
10_7___2__,1,-0.2,2.2,4.8,7,10
18_1___2__,7,-1.3,2.0,4.9,10,12
1_3___2__,0,-1.9,1.7,5.1,9,10
1_6___2__,6,-2.7,0.6,4.0,10,11
9_3___2__,5,-0.1,2.5,5.1,9,10
9_6___2__,6,-1.2,0.9,3.0,0,10
13_3___2__,5,-0.8,2.8,6.0,10,10
14_3___2__,1,-0.2,3.5,7.0,10,10
18_6___2__,5,-0.5,2.2,5.0,5,10
2_1___2__,7,-1.2,1.6,4.5,8,10
3_6___2__,6,-1.3,0.7,3.0,5,10
4_3___2__,5,-0.7,2.4,5.5,10,10
5_1___2__,7,-0.7,2.5,5.7,7,10
5_8___2__,1,-1.2,1.2,3.5,6,10
7_1___2__,5,-0.4,2.1,4.7,6,10
7_3___2__,1,-2.4,1.1,4.1,10,10
7_6___2__,1,-1.2,1.6,4.3,8,10
8_1___2__,2,-0.1,2.5,5.3,4,10
8_3___2__,1,-0.3,2.9,6.0,10,10
9_8___2__,5,-0.4,2.2,5.0,3,10
12_3___2__,0,-2.2,1.2,4.6,10,11
19_2___3__,0,-1.4,0.6,2.6,13,15
4_2___3__,0,-0.6,1.5,3.6,13,18
15_2___3__,0,-1.5,0.6,2.5,13,17
16_2___3__,0,-1.4,0.8,2.9,13,18
18_2___3__,0,-1.1,0.9,3.1,13,19
2_2___3__,0,-1.1,1.0,3.1,13,16
3_2___3__,0,-2.5,-0.3,1.8,13,18
10_1___3__,0,-2.3,0.3,2.8,9,13
13_2___3__,0,-0.5,1.3,3.2,13,19
13_8___3__,0,0.2,1.7,3.2,12,13
14_2___3__,0,-1.3,1.1,3.6,13,17
17_2___3__,0,-1.6,0.6,2.7,13,18
19_1___3__,0,-2.0,0.3,2.6,13,16
19_3___3__,0,-2.1,0.5,3.2,13,14
20_7___3__,0,-0.2,1.6,3.6,8,13
1_3___3__,0,-1.0,1.9,4.9,13,13
1_10___3__,0,-0.6,1.3,3.0,13,13
3_3___3__,0,-0.1,2.2,4.5,13,14
6_2___3__,0,-0.9,1.1,3.0,13,16
7_1___3__,0,-0.3,1.7,3.8,12,13
3_6___3__,0,-1.3,1.4,4.3,10,13
4_10___3__,0,-0.9,1.1,3.0,11,13
14_6___3__,0,-0.0,2.0,4.1,6,13
1_6___3__,0,-1.9,1.2,4.0,13,16
4_6___3__,0,-0.1,2.0,4.0,9,13
4_9___3__,0,-0.6,1.4,3.7,11,13
5_8___3__,0,-0.6,1.8,4.5,13,13
11_6___3__,0,-0.5,1.4,3.1,13,13
11_7___3__,0,-0.5,1.5,3.4,11,13
13_1___3__,0,-0.9,1.8,4.1,13,18
4_7___3__,0,-0.8,1.3,3.5,9,13
4_8___3__,0,-1.0,1.1,2.9,7,13
5_6___3__,0,-0.1,2.0,4.1,9,13
5_10___3__,0,-1.3,0.7,2.8,11,13
6_1___3__,0,-0.8,1.5,3.9,7,13
6_10___3__,0,-0.0,1.9,3.9,13,13
