Date,15_8,6_7,5_6,6_8,6_10,8_8,9_6,11_6,11_10,15_2,17_2,18_8,6_9,7_2,7_9,12_8,16_8,16_10,17_10,20_2
20240822,0,2,0,1,0,2,1,3,1,2,0,1,2,2,2,0,1,2,1,0
20240825,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
20240827,1,1,0,1,2,0,1,0,2,1,0,0,1,1,2,0,1,2,0,1
20240829,1,0,0,2,1,1,0,1,2,0,0,0,2,0,3,1,0,0,1,1
20240901,0,2,0,1,1,1,0,0,0,1,0,0,1,2,2,1,0,1,0,2
20240903,0,3,1,0,2,0,2,1,2,0,1,0,2,1,1,2,1,2,1,1
20240905,0,1,0,0,0,2,1,0,0,1,2,0,1,0,0,0,1,0,1,0
20240908,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,2,0,1
20240910,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,1,1
20240912,1,0,0,2,0,1,0,1,0,0,2,0,0,0,0,1,1,1,0,1
20240915,2,0,1,0,1,0,0,0,0,0,2,0,0,3,0,1,2,2,1,2
20240917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240919,0,2,0,0,2,0,0,1,1,2,0,0,2,0,1,1,1,0,1,0
20240922,2,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0
20240924,0,0,2,1,1,1,0,0,2,0,0,0,0,1,1,0,1,0,1,0
20240926,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,1,0,0,2,0
20240929,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
20241006,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,3,0
20241008,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
20241010,1,1,0,1,0,2,0,0,1,1,0,0,0,1,0,0,2,1,0,0
20241013,0,1,0,0,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,0
20241015,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,1
20241017,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
20241020,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1
20241022,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
20241024,1,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0
20241027,0,1,1,0,0,1,2,1,0,0,0,2,0,0,0,1,0,0,0,0
20241029,0,0,0,0,0,0,2,2,1,3,0,1,0,0,0,0,0,1,2,0
20241031,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
20241103,1,0,1,0,0,2,1,0,2,0,1,1,1,1,1,1,0,3,1,2
20241105,0,0,1,0,0,1,0,1,0,2,0,0,1,1,0,1,1,0,1,1
20241107,0,0,2,1,0,2,1,1,2,0,0,1,1,0,0,0,1,1,0,0
20241110,2,1,1,2,1,0,0,1,0,1,0,2,0,0,2,2,2,1,0,0
