7_10: 2, [1, 3, 8, 13, 22, 29] [3, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 1, 0, 1]
3_5: 0, [4, 9, 14, 18, 23, 28] [3, 0, 0, 2, 2, 1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 0, 2, 0, 1, 0]
2_5: 1, [4, 9, 14, 19, 23, 28] [3, 0, 0, 2, 3, 1, 0, 2, 0, 2, 0, 1, 2, 0, 2, 1, 2, 0, 1, 0]
8_5: 1, [4, 9, 14, 19, 23, 28] [3, 1, 0, 2, 2, 1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 1, 2, 0, 1, 0]
1_3: 0, [5, 9, 13, 18, 21, 27] [3, 1, 1, 1, 1, 1, 2, 3, 0, 2, 0, 2, 0, 0, 1, 0, 1, 1, 1, 1]
1_5: 0, [4, 9, 14, 18, 23, 28] [3, 1, 0, 2, 3, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 1]
12_7: 1, [3, 3, 11, 15, 24, 26] [3, 1, 0, 1, 0, 1, 3, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 0, 1, 0]
14_3: 1, [5, 10, 13, 17, 21, 26] [3, 3, 0, 1, 2, 1, 0, 3, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 2, 0]
15_5: 2, [4, 9, 14, 19, 24, 28] [3, 1, 0, 2, 3, 0, 0, 3, 0, 1, 1, 1, 2, 0, 0, 1, 2, 1, 1, 2]
16_3: 1, [6, 11, 15, 19, 23, 27] [3, 2, 1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 2, 1, 2, 1, 2, 2, 2, 0]
17_5: 0, [4, 9, 14, 18, 23, 28] [3, 0, 0, 2, 3, 0, 0, 2, 0, 1, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1]
18_5: 0, [4, 9, 14, 18, 23, 28] [3, 1, 0, 2, 3, 0, 0, 2, 0, 1, 1, 1, 2, 0, 1, 1, 2, 1, 1, 0]
19_10: 1, [1, 5, 9, 16, 23, 30] [3, 0, 1, 0, 0, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 0, 0, 1]
20_5: 1, [4, 9, 14, 19, 23, 28] [3, 1, 1, 2, 3, 1, 0, 2, 0, 0, 1, 1, 2, 0, 2, 1, 2, 0, 1, 1]
4_5: 1, [4, 9, 14, 19, 23, 28] [3, 0, 0, 2, 2, 1, 0, 2, 0, 2, 1, 1, 2, 0, 1, 1, 2, 1, 1, 0]
5_2: 1, [9, 15, 19, 21, 25, 28] [3, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 0, 1, 1, 0, 0, 0, 3]
12_5: 2, [4, 9, 14, 19, 24, 28] [3, 0, 0, 2, 3, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 1, 2, 2, 1, 0]
14_5: 1, [4, 9, 14, 19, 23, 28] [3, 0, 0, 1, 3, 1, 0, 2, 0, 2, 1, 1, 2, 0, 2, 1, 2, 1, 1, 0]
5_5: 1, [4, 9, 14, 19, 23, 28] [3, 0, 0, 1, 3, 1, 0, 3, 0, 1, 1, 1, 1, 0, 2, 1, 2, 1, 1, 2]
10_3: 2, [4, 8, 12, 16, 21, 26] [3, 3, 0, 1, 1, 1, 1, 2, 0, 2, 1, 2, 2, 1, 0, 1, 2, 2, 0, 1]
9_2: 0, [6, 13, 16, 22, 23, 27] [3, 1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 1, 0, 1, 1, 2, 1, 0, 3, 2]
7_3: 1, [5, 10, 14, 17, 22, 27] [3, 0, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 0, 1]
