Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
-22.0|33.3|88.0,0.8|61.4|131.0,-8.7|27.4|60.3,-1.0|43.3|86.3,-17.9|48.4|110.1,6.9|69.7|129.3,-16.4|47.3|108.8,1.8|59.2|120.0,-4.8|33.1|68.3,-4.2|33.5|75.0,-9.3|52.3|113.8,-1.9|65.3|129.4,-13.3|41.8|94.6,-3.7|42.7|86.4,4.3|33.9|64.9,-1.1|32.8|64.7,-9.4|50.2|108.5,-4.3|55.7|115.0,-29.8|30.2|91.6,47.1|92.9|147.1,-14.5|19.0|53.1,23.9|60.6|93.9,-16.7|32.3|81.0,15.0|69.1|124.9,-20.5|48.9|114.9,1.5|73.3|145.3,-4.1|38.1|81.1,8.5|54.9|101.3,-16.2|45.8|105.3,25.9|86.6|148.2,3.4|60.7|122.1,-6.0|51.1|104.9,-6.2|26.9|60.6,-5.1|25.1|56.4,-12.1|42.6|103.2,-11.9|54.9|124.1,-17.9|43.9|102.6,51.0|103.2|157.6,-6.3|27.9|67.4,29.4|66.4|104.0,-33.2|26.2|91.7,11.1|83.1|157.1,-38.9|23.6|78.0,-0.2|61.4|124.5,-16.4|21.3|56.0,-3.8|40.2|82.4,-13.2|47.7|103.2,32.3|96.7|158.3,-40.1|22.9|81.8,9.4|74.3|135.1,-11.7|24.3|64.8,10.4|49.8|89.0,-21.9|32.6|88.8,26.5|88.8|150.2,-10.8|44.5|105.6,-10.0|52.7|111.8,-13.1|26.3|67.5,-7.8|33.6|72.3,-22.9|33.5|97.0,0.8|68.1|138.9,-17.9|39.1|95.5,-10.9|56.0|121.7,-10.1|28.4|64.9,4.8|46.1|90.9,3.5|64.8|122.1,11.8|72.9|135.0,-28.6|31.9|96.4,-0.5|53.7|111.2,-9.4|23.6|60.2,8.8|40.9|73.9,-21.7|39.9|102.6,-5.8|70.7|140.6,-12.2|33.9|85.0,8.1|52.4|98.5,-5.1|23.4|55.0,-0.9|27.1|55.5,-2.7|48.3|92.8,9.3|60.8|113.3,-8.0|50.8|109.7,-40.9|41.2|115.6,-2.8|35.3|73.7,-10.2|39.6|84.2,6.9|69.5|136.8,-18.1|54.6|126.8,-40.7|14.0|70.4,20.3|64.6|111.3,-23.6|5.6|35.4,14.3|40.7|64.1,-49.1|9.5|66.4,31.9|87.3|144.4,-25.0|27.9|82.9,12.1|63.6|118.4,-8.0|22.5|52.5,12.5|51.5|90.8,-5.8|42.5|92.4,33.8|88.9|146.1,-22.2|29.7|83.6,-37.4|19.8|74.1,-18.6|18.6|55.9,-12.6|24.3|60.9,-11.0|31.3|73.8,22.1|70.4|118.0,-35.3|22.9|86.6,2.1|69.5|137.9,-21.3|16.4|60.3,2.1|43.1|81.9,-23.8|27.9|82.7,7.8|67.3|125.5
