key,gap,pro1,pro2,pro3,range1,range2
15_9___1__,0,-1.7,0.6,2.7,1,9
19_1___1__,0,-0.2,2.0,4.2,1,5
1_1___1__,0,-1.5,1.1,3.3,1,6
9_1___1__,0,-0.6,1.4,3.2,1,5
12_9___1__,0,-1.7,1.1,3.8,1,9
13_9___1__,0,-1.0,1.4,3.6,1,6
14_1___1__,0,-0.5,1.7,4.2,1,4
2_7___1__,0,-0.6,1.2,3.0,1,3
3_1___1__,0,-0.7,1.8,4.4,1,7
10_8___1__,0,-0.2,1.4,3.2,1,14
11_1___1__,0,-1.1,1.0,3.0,1,8
12_1___1__,0,-1.3,1.1,3.6,1,6
12_6___1__,0,-1.5,0.4,2.1,1,5
12_8___1__,0,-0.1,1.8,3.8,1,9
13_6___1__,0,-0.3,1.8,4.0,1,7
16_9___1__,0,-0.7,1.0,2.7,1,6
18_2___1__,0,-0.9,1.6,4.0,1,6
2_6___1__,0,0.1,2.2,4.3,1,6
6_6___1__,0,-0.7,1.3,3.1,1,8
6_8___1__,0,-1.0,1.2,3.2,1,9
1_8___1__,0,0.9,3.4,5.7,1,9
11_7___1__,0,-0.1,1.8,3.7,1,5
18_7___1__,0,0.4,2.4,4.4,1,3
19_7___1__,0,-0.1,2.4,4.7,1,4
1_6___1__,0,-0.5,2.4,5.5,1,10
4_10___1__,0,-0.0,2.1,4.4,1,6
5_7___1__,0,-0.5,2.2,4.8,1,3
7_7___1__,0,-0.8,1.4,3.7,1,1
9_6___1__,0,0.1,2.2,4.2,1,5
9_7___1__,0,-0.9,1.7,4.2,1,2
10_3___1__,0,-0.6,2.1,4.9,1,7
11_6___1__,0,-0.1,2.0,4.0,1,9
14_10___1__,0,-0.5,2.0,4.4,1,5
3_3___1__,0,-1.1,2.0,4.8,1,5
3_8___1__,0,0.6,2.8,5.1,1,10
3_10___1__,0,-0.6,2.0,4.7,1,5
5_3___1__,0,-0.2,2.7,5.5,1,5
5_6___1__,0,-0.9,1.4,3.7,1,6
6_2___1__,0,-0.5,1.8,4.0,1,5
7_2___1__,0,-0.4,1.7,3.6,1,5
2_8___2__,1,-0.9,0.8,2.6,2,12
2_9___2__,2,-1.4,0.6,2.7,2,10
3_8___2__,1,-0.2,1.7,3.8,2,15
6_9___2__,1,-1.6,0.8,3.0,2,12
9_8___2__,2,-0.8,1.4,3.9,2,10
12_2___2__,2,-2.4,1.3,5.1,2,9
14_2___2__,1,-1.2,2.3,6.1,2,12
14_7___2__,1,-0.5,1.6,3.8,2,14
17_10___2__,1,-0.3,1.9,4.1,2,12
2_6___2__,1,-0.1,1.7,3.8,2,10
3_2___2__,2,-1.6,0.8,3.2,2,11
6_8___2__,1,-1.2,1.4,3.9,2,13
8_7___2__,1,-0.3,1.6,3.5,2,15
9_7___2__,1,-1.2,1.0,3.3,2,11
11_1___2__,2,-1.9,0.9,3.7,2,13
14_6___2__,1,-0.3,1.6,3.5,2,10
15_2___2__,4,-2.9,0.4,3.7,2,9
15_3___2__,1,-1.6,1.0,4.0,2,10
15_8___2__,1,0.0,2.0,4.0,2,15
17_9___2__,1,0.2,2.1,4.1,2,12
1_8___2__,2,0.2,2.7,5.4,2,13
10_7___2__,1,-0.1,2.2,4.7,2,12
11_6___2__,2,0.2,2.7,5.3,2,10
16_7___2__,2,-0.1,1.7,3.6,2,9
1_10___2__,7,-0.4,2.2,4.8,2,10
4_7___2__,1,-0.2,2.1,4.6,2,8
8_6___2__,1,-0.5,1.4,3.5,2,11
9_2___2__,2,-0.9,2.1,4.7,2,10
12_10___2__,2,-0.2,2.0,4.4,2,10
13_3___2__,11,-1.4,1.8,4.8,2,12
14_3___2__,7,-2.1,1.2,4.7,2,12
17_3___2__,11,0.1,3.0,5.8,2,10
18_7___2__,1,0.2,2.2,4.5,2,11
19_8___2__,1,-0.5,2.1,4.6,2,14
20_2___2__,7,-1.8,1.6,4.8,2,10
1_2___2__,11,-1.2,2.2,5.4,2,11
1_7___2__,1,-0.2,2.6,5.3,2,12
1_9___2__,2,0.1,2.2,4.4,2,12
2_2___2__,7,-1.7,1.3,4.1,2,11
4_6___2__,1,-0.6,1.8,4.1,2,7
2_8___3__,1,-0.8,1.0,2.8,7,16
9_10___3__,1,-0.7,1.1,2.9,7,17
3_7___3__,1,-0.4,1.6,3.4,7,18
5_10___3__,1,-1.5,0.5,2.6,7,16
7_8___3__,1,-0.8,1.0,2.9,7,16
8_8___3__,1,-0.6,1.1,2.9,7,15
9_6___3__,1,-0.3,1.7,3.6,7,20
20_9___3__,1,-0.7,1.2,3.2,7,16
2_9___3__,1,-0.7,1.2,3.1,7,17
2_10___3__,2,-0.1,1.6,3.3,7,16
3_8___3__,1,-0.6,1.3,2.8,7,16
15_6___3__,1,-2.2,0.1,2.4,7,15
15_8___3__,1,-0.5,1.7,3.7,7,17
17_8___3__,1,-1.2,1.2,3.4,7,17
17_10___3__,1,-1.1,0.7,2.7,7,17
18_9___3__,1,-1.3,0.6,2.5,7,19
18_10___3__,1,-0.8,1.1,3.1,7,19
20_7___3__,1,-0.5,1.6,3.6,7,19
20_8___3__,1,-1.5,0.8,2.8,7,19
1_10___3__,1,-0.1,1.7,3.3,7,14
19_7___3__,1,-1.1,1.4,3.7,7,16
1_7___3__,2,0.1,2.5,4.9,7,14
8_1___3__,2,-0.7,1.6,4.1,7,14
5_1___3__,2,-1.8,0.6,3.0,7,15
