key,gap,pro1,pro2,pro3,range1,range2
15_9___1__,1,-1.5,0.9,3.0,1,4
11_8___1__,3,-1.6,0.7,2.9,1,3
8_8___1__,1,-1.0,1.0,2.9,1,3
19_8___1__,1,-1.5,1.1,3.8,1,6
2_9___1__,3,-0.6,1.3,3.5,1,3
3_8___1__,1,0.2,2.4,4.5,1,5
9_10___1__,0,-1.2,0.9,2.8,1,5
10_8___1__,1,-1.1,0.6,2.3,1,2
11_9___1__,3,-2.0,0.7,3.2,1,3
15_8___1__,3,-1.2,1.4,4.0,1,6
17_8___1__,1,-0.3,1.7,3.6,1,5
20_6___1__,0,-0.7,0.9,2.6,1,5
3_1___1__,0,-1.1,1.1,3.4,1,10
4_6___1__,1,-1.1,0.9,2.9,1,8
4_8___1__,1,-1.6,1.1,3.5,1,7
5_8___1__,1,0.2,2.3,4.4,1,3
7_8___1__,0,-0.7,1.5,3.7,1,5
8_7___1__,3,-0.8,1.3,3.5,1,2
8_9___1__,3,-0.4,1.6,3.5,1,2
8_10___1__,1,-0.6,1.7,3.9,1,2
18_7___1__,4,0.1,2.1,4.1,1,5
2_1___1__,0,-0.1,2.0,3.9,1,5
7_3___1__,4,-1.4,1.6,4.6,1,8
9_7___1__,4,-0.6,1.8,4.2,1,2
11_3___1__,4,-0.2,2.3,4.7,1,7
12_7___1__,1,-0.7,1.5,3.7,1,9
18_6___1__,4,-0.4,1.7,3.9,1,6
1_6___1__,4,-0.4,2.5,5.5,1,2
1_7___1__,0,-1.1,1.4,3.7,1,3
2_2___1__,1,-0.1,1.9,3.8,1,4
2_3___1__,4,-0.7,2.0,4.5,1,8
3_2___1__,4,-0.6,1.2,3.0,1,5
3_3___1__,4,-0.1,3.0,5.8,1,8
6_1___1__,0,-0.6,1.7,4.0,1,10
6_7___1__,3,-0.6,1.5,3.6,1,6
7_2___1__,1,0.6,2.6,4.5,1,5
7_7___1__,4,-0.3,2.0,4.1,1,7
8_1___1__,0,-0.6,1.7,3.9,1,7
9_3___1__,4,-0.8,1.6,3.9,1,7
10_7___1__,3,-0.4,1.5,3.3,1,4
11_10___2__,0,-1.5,0.9,3.1,5,6
12_8___2__,1,-0.5,1.7,4.0,5,9
14_10___2__,0,-1.6,1.5,4.4,5,9
8_7___2__,3,-1.0,0.7,2.5,5,10
8_8___2__,1,-1.0,1.2,3.2,5,10
14_7___2__,1,-1.5,0.9,3.1,5,14
15_9___2__,3,-1.2,0.6,2.6,5,8
18_9___2__,0,-1.0,1.3,3.5,5,7
18_10___2__,0,-0.5,1.6,3.9,5,5
19_8___2__,1,-0.6,1.9,4.6,5,7
20_6___2__,1,-1.3,0.7,2.7,5,10
2_10___2__,1,-1.0,1.2,3.4,5,8
3_8___2__,1,0.0,2.1,4.4,5,9
4_7___2__,1,-0.5,2.1,4.6,5,13
5_6___2__,1,-1.6,0.5,2.7,5,10
5_9___2__,3,0.0,2.6,5.1,5,9
5_10___2__,1,0.2,3.0,5.7,5,7
8_9___2__,1,-1.5,0.5,2.7,5,8
12_9___2__,1,-0.5,1.9,4.7,5,9
13_10___2__,1,-0.5,1.9,4.2,5,7
2_2___2__,1,0.7,3.8,7.1,5,6
14_3___2__,6,0.4,3.7,7.3,5,12
15_2___2__,8,-2.3,1.2,4.7,5,6
18_3___2__,9,-1.2,1.9,5.3,5,10
1_3___2__,15,-1.2,2.0,5.3,5,9
4_1___2__,5,-1.7,1.1,4.1,5,10
9_1___2__,0,-0.9,2.4,5.5,5,9
12_1___2__,5,-2.8,0.7,4.2,5,9
17_3___2__,5,-0.8,2.5,5.6,5,13
18_6___2__,10,-0.4,2.1,4.5,5,10
1_1___2__,8,-1.3,1.8,5.0,5,9
1_2___2__,1,-0.5,3.0,6.3,5,8
2_3___2__,9,-0.1,2.5,5.2,5,11
3_10___2__,1,1.0,3.7,6.1,5,7
4_3___2__,6,-1.4,1.9,5.3,5,11
5_3___2__,1,-1.4,2.0,5.3,5,10
6_1___2__,0,-1.9,1.6,5.1,5,14
7_7___2__,10,-0.3,1.6,3.5,5,12
9_10___2__,3,-0.4,2.2,4.9,5,6
11_1___2__,8,-2.0,0.8,3.8,5,11
