Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240813,24093,7,3,1,1,1,16,2,1,51,16,14,17,7,18,4,2,4,1,3,1,2,12,12
20240815,100_1,3,2,2,0,0,11,7,0,98,37,26,35,21,26,2,2,8,9,4,2,3,6,2
20240815,100_2,2,3,3,0,0,11,8,0,97,36,24,35,19,27,2,1,8,8,3,2,4,3,3
20240815,100_3,2,3,3,0,0,11,8,0,91,34,24,33,17,25,3,1,7,7,4,2,4,3,2
20240815,100_4,1,4,3,1,0,12,7,0,100,37,23,36,15,29,3,1,6,7,4,2,3,4,1
20240815,100_5,2,4,3,0,0,11,8,0,98,34,24,34,18,28,3,1,7,7,3,2,5,3,1
20240815,200_1,2,2,3,1,0,12,5,0,93,31,27,32,23,30,2,5,11,6,2,2,4,10,9
20240815,200_2,1,3,3,3,0,12,6,1,101,34,26,35,21,32,2,4,9,6,2,2,5,6,4
20240815,200_3,3,3,2,2,0,13,5,0,100,34,26,34,21,33,2,5,9,6,2,1,3,7,3
20240815,200_4,2,4,3,2,0,13,5,0,99,35,26,34,22,32,1,6,8,7,2,2,4,8,2
20240815,200_5,1,3,4,2,0,10,8,0,103,34,26,35,23,35,1,6,11,5,1,2,5,5,5
20240815,300_1,2,3,2,1,0,14,5,0,100,35,25,33,21,32,1,5,10,5,2,1,2,6,9
20240815,300_2,2,3,2,1,0,14,5,0,106,36,24,35,20,35,1,5,9,5,2,1,3,5,8
20240815,300_3,2,4,2,1,0,14,4,0,110,37,24,36,19,37,2,5,8,5,2,1,2,5,8
20240815,300_4,2,4,3,1,0,15,4,0,118,39,23,39,19,39,1,5,8,5,1,1,2,7,8
20240815,300_5,3,3,2,1,0,14,5,0,106,36,26,35,21,35,1,5,9,5,2,1,2,5,8
