Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20231015,23118,4,13,8,3,3,32,12,1,30,28,27,23,30,1,9,8,6,4,3,16,9
20231017,23119,7,11,8,1,2,38,10,0,29,27,23,19,22,1,1,16,2,7,4,8,13
20231017,400_1,2,17,12,4,2,21,24,1,35,21,30,13,28,1,3,5,5,6,3,12,8
20231017,400_2,1,15,10,4,3,27,18,0,35,22,32,15,29,2,3,5,6,5,3,13,8
20231017,400_3,3,14,11,5,3,25,20,0,34,21,34,14,31,3,2,5,6,3,2,7,14
20231017,400_4,3,13,11,7,2,19,24,2,35,19,35,11,33,4,2,3,5,3,3,7,12
20231017,400_5,4,13,7,4,2,21,24,0,35,21,36,13,30,4,1,3,7,3,2,6,8
20231017,600_1,2,13,13,6,0,20,27,1,33,21,31,14,25,2,1,5,7,4,3,14,7
20231017,600_2,3,13,12,3,1,24,23,0,31,23,28,13,21,3,0,4,7,6,3,12,5
20231017,600_3,3,16,12,2,2,24,23,0,33,22,31,14,24,3,1,2,9,5,2,12,7
20231017,600_4,3,15,9,2,1,19,27,1,34,22,34,14,26,3,1,3,9,4,3,12,5
20231017,600_5,4,13,10,3,2,22,24,0,34,23,33,15,24,3,1,3,9,4,3,11,4
20231017,1000_1,1,11,14,5,1,26,19,2,34,20,33,13,29,3,2,3,6,3,2,8,5
20231017,1000_2,1,10,15,4,2,28,17,1,35,21,33,14,26,2,2,2,9,4,2,9,7
20231017,1000_3,3,12,12,3,3,30,15,0,37,20,35,9,31,4,1,2,5,6,2,3,6
20231017,1000_4,3,11,11,4,3,30,14,0,35,20,33,12,28,2,1,3,7,4,2,5,8
20231017,1000_5,3,10,13,3,2,28,17,1,35,22,34,15,28,2,2,3,8,4,2,7,7
