Date,6_6,6_1,10_9,10_10,15_2,16_1,17_2,1_9,7_8,10_8,15_8,19_6,3_1,4_1,13_1,13_9,16_7,17_3,18_10,20_10
20240310,1,3,1,1,1,1,2,1,0,1,1,1,0,2,1,1,2,2,2,1
20240312,2,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0
20240314,2,1,0,1,0,0,1,1,0,0,1,1,2,1,0,0,0,2,1,1
20240317,0,0,2,0,1,0,0,1,0,0,2,0,1,1,2,0,0,1,1,1
20240319,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,2,0,1,1,1
20240321,1,0,1,0,0,0,0,1,1,1,1,0,0,2,2,0,0,0,2,2
20240324,1,1,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,0
20240326,0,0,2,1,0,2,2,3,1,0,0,1,0,1,1,1,1,0,1,2
20240328,0,0,2,0,0,0,2,2,0,0,2,1,0,1,0,2,2,0,0,0
20240331,0,1,0,1,0,1,0,2,0,1,0,0,1,1,1,1,2,3,0,1
20240402,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,1,0,1,1,0
20240404,0,2,0,1,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0
20240407,1,0,0,1,3,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0
20240409,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20240411,0,0,1,0,2,0,2,0,1,1,2,2,2,2,2,2,2,1,0,2
20240414,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,1,1,1
20240416,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
20240418,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1,0,1,1,0,2
20240421,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,1,1
20240423,0,1,1,0,2,0,1,1,2,0,0,1,0,0,1,1,0,0,0,1
20240425,1,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0
20240428,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,2,0,0
20240430,1,1,0,1,0,1,0,1,3,1,0,0,1,0,0,1,1,0,0,0
20240502,0,1,0,2,0,4,1,0,1,2,0,1,0,1,0,1,0,0,1,2
20240505,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
20240507,1,0,2,1,0,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0
20240509,2,0,0,0,1,1,1,0,0,2,0,1,1,0,0,0,1,0,1,2
20240512,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2
20240514,0,0,3,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,2,0
20240516,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
20240519,1,0,1,1,2,1,0,2,1,0,1,1,1,0,0,1,0,2,2,2
20240521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
20240523,0,1,2,1,0,0,0,1,1,1,1,0,0,0,1,2,0,1,0,0
