Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20231005,23114,1,14,19,5,3,26,20,1,33,19,26,8,31,2,6,1,1,9,3,14,2
20231008,23115,20,6,3,0,2,37,9,2,29,25,33,19,37,5,9,5,5,1,1,1,13
20231008,400_1,9,9,10,2,4,31,12,1,29,26,33,18,30,5,5,3,9,1,2,8,11
20231008,400_2,9,10,10,2,5,29,14,1,29,28,35,20,31,7,5,3,10,1,3,11,9
20231008,400_3,10,9,8,2,5,30,11,1,29,28,34,21,29,6,6,2,11,0,3,9,9
20231008,400_4,8,10,11,3,5,27,14,2,28,26,33,19,25,6,3,3,11,1,3,11,8
20231008,400_5,3,10,13,7,1,22,22,2,30,22,34,17,22,4,0,3,13,0,2,13,7
20231008,600_1,10,9,9,2,2,27,19,0,32,24,35,15,33,6,5,1,7,3,2,6,4
20231008,600_2,7,9,8,2,4,27,17,0,34,25,35,16,31,5,4,2,9,4,2,9,5
20231008,600_3,9,9,6,2,4,27,17,0,33,26,36,17,31,5,4,2,9,3,2,8,5
20231008,600_4,10,10,4,2,6,29,15,0,33,26,38,19,30,6,3,4,11,1,3,6,7
20231008,600_5,6,12,6,3,3,32,13,0,35,25,42,15,32,8,0,4,10,0,3,10,8
20231008,1000_1,3,13,12,1,2,31,15,0,34,24,33,13,33,4,5,3,4,5,2,7,4
20231008,1000_2,4,13,9,1,4,31,14,0,34,25,37,13,32,6,2,3,8,4,2,6,3
20231008,1000_3,5,11,8,1,4,31,13,0,34,25,38,14,32,7,2,3,8,3,3,7,4
20231008,1000_4,6,12,9,2,3,32,12,0,32,23,41,12,35,9,1,3,7,1,3,6,9
20231008,1000_5,3,13,9,3,1,32,16,0,36,25,40,17,30,6,1,2,12,2,3,10,6
