Date,6_6,1_9,5_8,6_1,10_10,16_1,17_2,10_1,13_9,15_8,16_7,17_3,3_1,3_9,4_2,6_7,6_9,6_10,7_1,7_7
20240407,1,0,1,0,1,1,0,1,0,0,0,0,1,1,2,0,1,1,1,1
20240409,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
20240411,0,0,0,0,0,0,2,3,2,2,2,1,2,1,1,0,1,1,1,1
20240414,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0
20240416,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
20240418,0,1,1,1,0,1,1,2,0,1,1,1,0,2,1,1,1,0,0,1
20240421,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,2,0,0,1,1
20240423,0,1,1,1,0,0,1,2,1,0,0,0,0,0,1,1,1,2,1,0
20240425,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,1,2
20240428,1,0,0,1,0,0,0,2,0,1,1,2,0,2,1,2,0,0,0,0
20240430,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1
20240502,0,0,0,1,2,4,1,0,1,0,0,0,0,1,2,1,2,1,2,0
20240505,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240507,1,0,1,0,1,0,2,1,0,1,1,0,0,1,0,0,1,0,1,1
20240509,2,0,1,0,0,1,1,1,0,0,1,0,1,0,0,2,2,1,0,1
20240512,0,0,0,0,1,1,0,1,0,0,0,1,0,2,2,0,0,0,1,2
20240514,0,0,1,0,0,0,1,0,1,2,1,0,1,0,0,0,0,1,1,0
20240516,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0
20240519,1,2,2,0,1,1,0,1,1,1,0,2,1,1,0,1,2,1,1,1
20240521,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
20240523,0,1,1,1,1,0,0,0,2,1,0,1,0,1,1,1,0,1,0,0
20240526,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20240528,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240530,1,0,0,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,0,0
20240602,0,1,1,0,0,2,1,1,0,0,0,1,0,0,1,1,0,1,1,0
20240604,0,0,2,1,2,1,1,1,1,2,0,0,2,0,1,0,1,2,2,1
20240606,1,0,0,0,1,0,1,0,1,0,1,0,2,2,1,2,0,0,1,1
20240609,0,1,1,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0
20240611,0,1,0,1,1,2,0,0,0,2,0,1,2,1,1,2,1,0,1,0
20240613,0,2,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0
20240616,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,2,1
20240618,0,2,0,1,1,0,1,0,2,1,1,0,0,0,0,0,0,1,0,1
20240620,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,3
