row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,3,12,19,19,23,28,104,31,25,35,11,38,9,7,0,4,5,8
1_2,4,11,21,23,26,30,115,34,26,37,15,44,7,10,2,3,4,8
1_3,4,8,12,19,25,28,96,32,24,33,17,31,4,4,7,6,3,10
1_4,4,8,13,18,25,29,97,33,25,33,17,31,4,5,5,7,4,9
1_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
1_6,7,14,15,21,27,30,114,37,23,41,13,36,7,1,6,6,3,7
1_7,5,12,14,20,26,29,106,34,24,38,14,34,7,2,6,6,3,5
1_8,3,8,13,19,25,28,96,31,25,33,17,32,5,5,6,6,3,7
1_9,5,7,12,18,24,28,94,33,23,31,17,30,2,5,6,6,4,7
1_10,2,5,13,17,22,28,87,30,26,27,17,30,3,8,4,5,6,9
2_1,5,7,14,20,26,29,101,34,24,33,19,34,2,7,6,6,3,13
2_2,5,9,17,22,25,29,107,34,24,34,16,39,4,8,5,3,4,10
2_3,6,9,14,20,25,29,103,35,23,34,16,34,3,5,6,5,4,10
2_4,4,8,13,18,24,29,96,33,25,32,16,31,4,5,5,6,5,10
2_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
2_6,3,12,20,21,27,28,111,31,25,39,15,41,9,8,1,6,1,11
2_7,3,11,18,20,26,29,107,32,26,37,15,38,8,7,2,6,3,10
2_8,4,8,15,20,25,27,99,31,23,33,17,35,4,7,5,5,2,13
2_9,5,9,15,20,25,29,103,34,24,34,16,35,4,6,5,5,4,13
2_10,4,7,11,18,22,28,90,32,24,29,15,29,3,4,7,4,6,12
3_1,1,8,12,19,21,28,89,29,27,29,13,31,7,4,7,2,7,6
3_2,4,10,16,21,26,30,107,34,26,36,16,37,6,6,5,5,4,7
3_3,5,8,12,19,26,29,99,34,24,34,18,31,3,4,7,7,3,9
3_4,4,8,13,18,25,29,97,33,25,33,17,31,4,5,5,7,4,9
3_5,4,9,13,18,24,29,97,33,25,33,15,31,5,4,5,6,5,8
3_6,4,9,11,14,20,26,84,30,22,29,11,25,5,2,3,6,6,11
3_7,4,9,11,13,20,26,83,30,22,29,11,24,5,2,2,7,6,11
3_8,2,4,7,14,21,25,73,27,23,25,17,21,2,3,7,7,4,13
3_9,4,7,9,15,22,27,84,31,23,29,15,24,3,2,6,7,5,12
3_10,3,5,8,13,19,24,72,27,21,24,14,21,2,3,5,6,5,12
4_1,6,9,16,21,27,29,108,35,23,36,18,37,3,7,5,6,2,7
4_2,6,10,20,22,27,30,115,36,24,37,17,42,4,10,2,5,3,9
4_3,5,8,14,20,25,29,101,34,24,33,17,34,3,6,6,5,4,8
4_4,4,8,13,18,24,29,96,33,25,32,16,31,4,5,5,6,5,10
4_5,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,9
4_6,3,8,14,18,27,29,99,32,26,35,19,32,5,6,4,9,2,15
4_7,2,6,13,17,27,31,96,33,29,33,21,30,4,7,4,10,4,14
4_8,2,8,14,19,29,31,103,33,29,37,21,33,6,6,5,10,2,13
4_9,3,8,13,17,26,30,97,33,27,34,18,30,5,5,4,9,4,13
4_10,2,6,11,14,24,29,86,31,27,30,18,25,4,5,3,10,5,11
5_1,4,8,12,13,20,24,81,28,20,28,12,25,4,4,1,7,4,13
5_2,4,10,15,18,22,26,95,30,22,32,12,33,6,5,3,4,4,9
5_3,5,7,11,19,26,27,95,32,22,33,19,30,2,4,8,7,1,9
5_4,4,8,13,19,25,29,98,33,25,33,17,32,4,5,6,6,4,10
5_5,4,8,13,19,24,29,97,33,25,32,16,32,4,5,6,5,5,9
5_6,5,9,13,22,30,30,109,35,25,39,21,35,4,4,9,8,0,12
5_7,4,8,14,23,31,30,110,34,26,39,23,37,4,6,9,8,-1,11
5_8,5,9,13,21,30,31,109,36,26,39,21,34,4,4,8,9,1,11
5_9,5,10,13,20,29,30,107,35,25,39,19,33,5,3,7,9,1,12
5_10,3,7,10,15,20,27,82,30,24,27,13,25,4,3,5,5,7,13
6_1,4,10,13,15,22,25,89,29,21,32,12,28,6,3,2,7,3,12
6_2,4,6,14,17,24,26,91,30,22,30,18,31,2,8,3,7,2,9
