30
red1
more
15_9___1__, 20, 0, [-0.9, 1.4, 3.7], [0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 4, 9, 3, 1, 0, 1, 1, 0, 0, 1, 5, 2, 0, 6, 2, 3, 0, 1, 0, 0] (4, 5)
12_9___1__, 19, 1, [-1.5, 1.2, 4.0], [0, 0, 2, 0, 0, 0, 0, 1, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 13, 1, 1, 3, 0, 1, 1, 0, 0, 1, 5, 0, 2, 1, 1, 2, 1, 0, 1, 1, 0, 1] (4, 5)
13_9___1__, 19, 0, [-0.9, 1.4, 3.6], [0, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 12, 1, 1, 3, 0, 1, 1, 0, 0, 1, 5, 3, 3, 0, 1, 2, 1, 1, 0, 1, 0] (4, 5)
1_1___1__, 18, 1, [-0.6, 1.9, 4.5], [0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 5, 0, 1, 0, 0, 1, 3, 6, 3, 2, 0, 0, 3, 0, 0, 1, 5, 2, 0, 6, 2, 3, 0, 1, 0, 0, 0] (3, 4)
3_1___1__, 18, 1, [-1.9, 0.6, 3.1], [0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 4, 0, 1, 0, 2, 0, 3, 5, 1, 1, 4, 3, 0, 0, 1, 3, 4, 0, 3, 2, 2, 0, 0, 1, 0, 1, 0] (1, 4)
10_8___1__, 18, 1, [-0.4, 1.4, 3.1], [0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 2, 0, 0, 1, 0, 4, 3, 4, 1, 1, 1, 4, 2, 0, 0, 0, 4, 0, 3, 4, 1, 2, 3, 0, 1, 0, 0, 0] (4, 4)
13_6___1__, 18, 0, [-1.0, 0.9, 2.8], [0, 0, 0, 1, 0, 1, 0, 0, 1, 3, 0, 0, 0, 4, 0, 0, 1, 0, 6, 7, 1, 3, 0, 1, 1, 0, 0, 1, 3, 4, 0, 4, 1, 1, 0, 1, 1, 0, 1, 2] (4, 6)
14_1___1__, 18, 0, [-1.4, 0.8, 3.1], [1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 1, 0, 0, 6, 5, 1, 1, 2, 0, 0, 0, 0, 2, 0, 1, 8, 0, 6, 2, 3, 0, 1, 2, 5, 1] (4, 5)
15_10___1__, 18, 0, [-1.5, 0.9, 3.0], [0, 0, 2, 0, 1, 0, 0, 1, 1, 2, 1, 0, 2, 0, 0, 1, 0, 2, 4, 7, 1, 1, 1, 0, 1, 1, 0, 0, 1, 5, 2, 0, 5, 0, 2, 3, 0, 1, 0, 0] (4, 5)
19_1___1__, 18, 2, [-0.1, 2.0, 4.2], [0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 4, 0, 1, 0, 0, 1, 0, 9, 3, 2, 0, 0, 0, 3, 0, 1, 3, 0, 0, 2, 0, 6, 2, 0, 2, 0, 1] (4, 4)
20_9___1__, 18, 0, [-0.7, 1.2, 3.1], [0, 0, 0, 1, 0, 1, 0, 0, 4, 1, 1, 3, 0, 0, 0, 0, 0, 2, 5, 4, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 3, 1, 3, 1, 1, 0, 1, 1, 0] (4, 5)
2_6___1__, 17, 0, [-0.4, 1.7, 3.8], [0, 0, 3, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 4, 0, 2, 0, 1, 2, 1, 1, 5, 6, 1, 1, 0, 0, 1, 5, 2, 0, 4, 0, 0, 2, 3, 0, 1, 2, 1] (3, 4)
6_9___1__, 17, 0, [-1.3, 1.2, 3.6], [0, 0, 2, 0, 0, 0, 0, 0, 4, 1, 1, 3, 0, 0, 1, 0, 13, 1, 1, 1, 1, 0, 3, 0, 0, 1, 1, 2, 0, 3, 3, 0, 0, 0, 2, 3, 0, 0, 0, 0] (4, 6)
8_7___1__, 17, 0, [-1.1, 1.1, 3.1], [0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 1, 1, 4, 0, 1, 0, 0, 8, 4, 0, 3, 2, 1, 2, 0, 1, 5, 2, 0, 4, 0, 0, 2, 3, 0, 1, 2, 1, 2, 0] (4, 8)
8_8___1__, 17, 0, [-0.3, 1.7, 3.6], [0, 0, 0, 1, 0, 1, 0, 0, 4, 1, 1, 3, 0, 0, 1, 0, 8, 4, 1, 2, 0, 2, 1, 2, 0, 1, 3, 1, 2, 0, 4, 0, 0, 2, 3, 0, 1, 2, 1, 2] (4, 5)
9_1___1__, 17, 2, [-0.7, 1.4, 3.4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 6, 0, 1, 0, 0, 1, 4, 7, 1, 2, 1, 3, 0, 0, 1, 5, 2, 0, 6, 2, 0, 0, 1, 0, 1, 0, 1, 5] (4, 6)
10_9___1__, 17, 1, [-1.2, 0.7, 2.6], [0, 0, 1, 0, 1, 0, 0, 4, 1, 0, 0, 4, 0, 0, 0, 0, 7, 3, 1, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 4, 0, 2, 0, 1, 2, 0, 0, 2, 3] (3, 4)
11_1___1__, 17, 1, [-1.4, 0.7, 2.7], [0, 2, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 4, 0, 1, 0, 0, 1, 3, 0, 5, 3, 2, 0, 0, 0, 2, 0, 0, 0, 0, 3, 1, 2, 0, 4, 1, 1, 0, 1] (4, 4)
12_1___1__, 17, 1, [-0.5, 1.8, 4.1], [0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 5, 0, 1, 0, 0, 1, 0, 3, 1, 5, 1, 4, 3, 0, 0, 0, 0, 2, 2, 2, 0, 6, 2, 1, 1, 0, 1, 0] (3, 4)
12_8___1__, 17, 1, [-0.1, 1.8, 3.7], [0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 9, 1, 5, 0, 1, 1, 0, 0, 1, 3, 1, 3, 3, 2, 1, 0, 3, 0, 1, 2, 1, 2] (4, 5)
less
