Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20231024,23122,3,15,16,5,0,27,19,3,37,23,28,12,32,1,6,4,2,10,3,19,6
20231026,23123,11,13,8,5,0,33,16,1,42,22,42,16,37,3,2,7,7,3,1,2,12
20231026,400_1,6,13,10,3,0,31,16,2,30,23,25,15,24,1,4,5,5,6,2,14,7
20231026,400_2,7,11,9,3,0,31,16,1,28,23,25,16,22,1,4,5,6,5,2,12,6
20231026,400_3,9,12,8,1,0,30,16,1,29,22,25,16,25,0,5,5,5,5,2,11,9
20231026,400_4,1,12,20,6,-1,14,32,4,32,20,34,13,32,4,3,5,4,2,3,14,9
20231026,400_5,2,10,19,4,0,14,29,5,35,23,35,16,35,3,6,3,6,3,3,13,9
20231026,600_1,4,13,10,1,0,29,17,2,32,23,30,13,26,4,2,4,7,5,2,10,7
20231026,600_2,5,13,12,1,0,29,17,2,29,21,28,14,26,3,4,4,5,4,2,10,8
20231026,600_3,6,12,10,0,0,31,15,2,28,21,27,13,28,4,4,3,4,4,2,7,11
20231026,600_4,7,11,11,2,2,21,21,3,25,20,29,12,30,5,4,5,2,2,2,9,14
20231026,600_5,5,10,13,2,2,22,21,2,35,23,35,17,37,3,7,5,4,3,2,10,13
20231026,1000_1,17,6,4,0,4,33,10,1,31,25,32,19,29,3,5,6,8,2,2,6,8
20231026,1000_2,14,8,6,1,5,30,12,1,29,22,29,16,24,3,2,6,7,2,2,6,7
20231026,1000_3,14,7,5,0,5,31,11,1,30,21,29,13,25,3,2,5,6,4,2,4,7
20231026,1000_4,2,14,12,3,0,17,29,2,34,22,35,14,35,4,2,9,3,2,3,10,7
20231026,1000_5,3,12,14,4,0,21,24,3,37,20,38,16,36,2,2,9,4,1,3,10,7
