16: [4.6|6.6|8.7] [5, 7, 6, 8, 9, 5, 5, 9, 6, 8, 7, 8, 8, 7, 9, 8, 8, 7, 9, 6]
6: [4.5|6.7|8.6] [8, 7, 6, 6, 10, 5, 8, 9, 8, 10, 8, 5, 6, 5, 6, 6, 9, 8, 6, 8]
7: [4.6|6.7|8.7] [6, 4, 7, 6, 10, 3, 7, 8, 9, 10, 9, 5, 10, 9, 6, 8, 6, 8, 9, 6]
4: [4.8|6.8|9.0] [8, 4, 7, 6, 7, 4, 6, 8, 7, 9, 10, 4, 10, 6, 5, 8, 8, 6, 8, 6]
15: [4.8|6.8|8.8] [8, 7, 8, 8, 9, 5, 4, 7, 8, 8, 7, 5, 10, 6, 4, 8, 7, 8, 8, 8]
17: [5.0|6.8|8.9] [7, 6, 6, 4, 9, 4, 7, 8, 5, 9, 7, 6, 10, 9, 7, 10, 6, 6, 7, 6]
13: [4.8|6.9|8.7] [6, 6, 8, 7, 9, 4, 6, 8, 8, 6, 9, 5, 9, 7, 7, 8, 6, 7, 7, 9]
18: [5.0|6.9|8.8] [7, 6, 7, 10, 4, 5, 5, 7, 7, 8, 8, 8, 8, 8, 8, 7, 10, 8, 5, 9]
11: [5.0|7.0|9.2] [5, 7, 7, 6, 7, 4, 6, 8, 6, 7, 8, 4, 8, 10, 8, 7, 8, 7, 6, 10]
1: [5.2|7.0|8.9] [8, 6, 8, 7, 8, 2, 4, 7, 7, 6, 9, 5, 8, 10, 5, 8, 9, 6, 7, 7]
8: [4.9|7.1|9.3] [6, 4, 10, 10, 8, 6, 6, 9, 6, 9, 8, 9, 10, 7, 8, 9, 7, 8, 6, 8]
9: [4.9|7.1|9.5] [6, 4, 7, 7, 8, 6, 8, 9, 8, 6, 9, 6, 10, 8, 8, 10, 5, 7, 9, 6]
10: [4.9|7.1|9.1] [7, 6, 10, 6, 9, 6, 7, 6, 7, 3, 8, 8, 9, 6, 6, 8, 5, 8, 9, 4]
12: [5.2|7.2|9.2] [10, 7, 9, 9, 7, 5, 3, 7, 6, 6, 7, 8, 9, 9, 6, 8, 9, 9, 4, 6]
14: [5.2|7.2|9.3] [9, 7, 4, 7, 8, 5, 5, 8, 5, 6, 8, 3, 8, 7, 6, 10, 7, 7, 9, 8]
19: [5.4|7.2|9.2] [7, 6, 6, 10, 6, 5, 8, 8, 6, 9, 6, 7, 7, 9, 7, 7, 9, 8, 6, 9]
2: [5.4|7.3|9.6] [9, 7, 6, 8, 10, 6, 8, 8, 8, 6, 7, 6, 10, 9, 8, 8, 7, 6, 8, 8]
5: [5.4|7.4|9.6] [8, 8, 7, 8, 9, 4, 5, 7, 7, 5, 9, 4, 9, 9, 8, 7, 8, 7, 8, 9]
20: [5.4|7.4|9.6] [7, 8, 8, 8, 6, 5, 6, 8, 9, 6, 10, 6, 8, 10, 7, 7, 8, 7, 10, 5]
3: [5.5|7.4|9.3] [8, 5, 8, 8, 9, 5, 4, 8, 8, 6, 4, 6, 8, 9, 7, 9, 9, 8, 7, 8]
